Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Gonzalo Plata,ec ECU,"FW,MF",23.0,7.6,39,5.12,30,2,3,3,1,0,2,0.26,2,0,0,0,0,0,Matches
Matheus Gonçalves,br BRA,"FW,MF",18.0,7.6,38,5.01,26,3,1,4,0,4,1,0.13,0,0,0,0,0,1,Matches
Gabriel Barbosa,br BRA,"FW,MF",27.0,8.4,12,1.43,8,1,1,2,0,0,1,0.12,1,0,0,0,0,0,Matches
Michael,br BRA,"FW,MF",27.0,7.3,25,3.45,19,0,3,2,1,0,4,0.55,2,0,1,0,1,0,Matches
Alex Sandro,br BRA,DF,33.0,5.7,25,4.39,21,2,1,1,0,0,3,0.53,3,0,0,0,0,0,Matches
Carlinhos,br BRA,FW,26.0,4.7,6,1.28,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matías Viña,uy URU,DF,26.0,4.7,10,2.13,8,2,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
Matheus Cunha,br BRA,GK,22.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Igor,br BRA,MF,20.0,0.8,5,5.92,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Victor Hugo,br BRA,"FW,MF",19.0,2.9,9,3.09,6,1,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Cleiton,br BRA,DF,20.0,1.1,1,0.92,1,0,0,0,0,0,1,0.92,1,0,0,0,0,0,Matches
Werton,br BRA,"MF,FW",20.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme,br BRA,MF,17.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wallace,br BRA,"MF,FW",18.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Felipe Teresa,br BRA,"MF,FW",18.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Victor,br BRA,DF,17.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ogundana Shola,ng NGA,MF,18.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Daniel Sales,br BRA,DF,17.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,38.0,1028,27.05,784,71,44,62,40,27,111,2.92,75,7,6,9,11,3,
Opponent Total,,,27.7,38.0,769,20.24,558,69,40,54,34,14,74,1.95,54,6,4,7,3,0,
