Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Léo Pereira,br BRA,DF,26.0,12.4,4,0,0,16,8,2,6,11,9,0,1,0,68,24,10,70.6,Matches
Diego,br BRA,MF,36.0,9.8,3,0,0,20,19,1,6,10,15,0,1,0,62,6,6,50.0,Matches
Willian Arão,br BRA,"MF,DF",29.0,10.2,1,0,0,12,6,0,4,17,4,0,0,0,59,22,15,59.5,Matches
Rodinei,br BRA,DF,30.0,9.8,0,1,0,3,11,0,44,13,17,0,0,1,48,4,7,36.4,Matches
Lázaro,br BRA,"FW,MF",19.0,9.1,2,0,0,17,17,3,23,3,7,0,0,0,33,11,16,40.7,Matches
Arturo Vidal,cl CHI,MF,34.0,9.3,2,0,0,20,11,0,17,21,16,0,1,0,60,11,9,55.0,Matches
Andreas Pereira,br BRA,MF,26.0,8.8,2,0,0,14,8,1,51,4,5,0,0,0,44,9,8,52.9,Matches
Filipe Luís,br BRA,DF,36.0,7.1,1,0,0,7,10,0,23,12,12,0,0,0,42,2,4,33.3,Matches
Bruno Henrique,br BRA,"FW,MF",31.0,6.8,3,0,0,11,20,8,11,4,8,0,0,0,28,13,11,54.2,Matches
Matheus França,br BRA,"FW,MF",17.0,7.5,1,0,0,15,5,0,8,3,5,0,0,0,27,13,14,48.1,Matches
Rodrigo Caio,br BRA,DF,28.0,6.5,0,0,0,3,4,0,0,8,4,0,0,0,44,11,6,64.7,Matches
Diego Alves,br BRA,GK,36.0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
Vitinho,br BRA,"FW,MF",28.0,5.3,1,0,0,13,6,0,8,1,6,0,0,0,21,10,10,50.0,Matches
Erick Pulgar,cl CHI,MF,28.0,3.9,1,0,0,11,2,0,9,3,3,0,0,0,23,11,5,68.8,Matches
Mauricio Isla,cl CHI,DF,33.0,3.8,0,0,0,3,2,0,13,6,3,0,1,0,19,7,8,46.7,Matches
Gustavo Henrique,br BRA,DF,28.0,3.8,0,0,0,5,0,0,0,5,3,0,0,0,11,13,2,86.7,Matches
Guillermo Varela,uy URU,DF,28.0,2.9,0,0,0,1,6,0,5,8,4,0,0,0,13,1,5,16.7,Matches
Mateusão,br BRA,"FW,MF",17.0,2.5,1,0,0,2,4,1,2,0,0,1,0,0,5,8,8,50.0,Matches
André Inácio,br BRA,FW,19.0,0.5,0,0,0,0,2,0,1,0,0,0,0,0,6,1,0,100.0,Matches
Marcos Paulo,br BRA,DF,19.0,0.3,1,0,0,2,0,0,0,2,2,0,0,0,3,0,0,,Matches
Petterson,br BRA,"FW,MF",18.0,0.3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
Werton,br BRA,FW,18.0,0.3,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0.0,Matches
Matheus Gonçalves,br BRA,FW,16.0,0.3,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,,Matches
Kayke David,br BRA,"FW,MF",19.0,0.3,0,0,0,1,3,0,2,0,0,0,0,0,4,0,0,,Matches
Igor,br BRA,"MF,FW",18.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Pedrinho,br BRA,FW,18.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Daniel Cabral,br BRA,FW,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Cleiton,br BRA,DF,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,27.2,38.0,84,4,1,505,528,51,780,345,394,6,5,1,1943,467,397,54.1,
Opponent Total,,,27.4,38.0,112,9,1,547,482,53,585,364,399,5,6,1,1801,397,467,45.9,
