Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Lincoln,br BRA,"FW,MF",18.0,4.4,158,1,6,64,88,34,158,12,8,66.7,4,33.3,103,432,169,10,4,5,13,16,129,33,Matches
Lucas Silva,br BRA,"FW,MF",21.0,2.6,80,1,8,36,38,6,80,5,2,40.0,3,60.0,48,247,91,4,3,0,9,2,58,15,Matches
João Lucas,br BRA,DF,20.0,2.4,145,6,39,72,34,2,145,3,2,66.7,1,33.3,78,519,273,5,1,1,7,0,81,11,Matches
Ronaldo,br BRA,MF,22.0,2.0,117,6,20,69,28,1,117,1,0,0.0,1,100.0,57,317,134,1,2,1,3,0,80,4,Matches
Hugo Moura,br BRA,MF,21.0,1.0,34,4,16,15,3,1,34,0,0,,0,,15,87,26,0,1,0,0,2,15,2,Matches
Dantas,br BRA,DF,20.0,0.7,24,3,12,12,0,0,24,0,0,,0,,12,42,21,0,0,0,0,0,18,0,Matches
Vitor Gabriel,br BRA,FW,19.0,0.5,9,0,1,3,5,3,9,0,0,,0,,7,34,18,0,0,0,0,0,8,2,Matches
Rafael Santos,br BRA,DF,20.0,0.3,7,3,6,0,1,1,7,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
Vinicius Souza,br BRA,MF,19.0,0.3,17,2,8,8,1,0,17,0,0,,0,,5,35,2,0,0,0,0,1,8,0,Matches
Bill,br BRA,FW,19.0,0.1,15,0,1,6,8,1,15,0,0,,0,,7,44,33,1,1,0,1,0,15,2,Matches
Gabriel Batista,br BRA,GK,20.0,0.0,3,1,2,1,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Juan,br BRA,FW,39.0,0.0,6,1,6,0,0,0,6,0,0,,0,,3,11,2,0,0,0,0,0,5,0,Matches
Squad Total,,,26.8,38.0,24016,1568,5205,11984,7072,1024,24009,716,434,60.6,282,39.4,14538,80373,43580,919,764,215,523,333,16566,1973,
Opponent Total,,,27.4,38.0,18442,2429,6437,8626,3592,493,18434,678,385,56.8,293,43.2,10077,57310,29085,527,396,119,504,358,10885,1011,
