Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-09-23,16:00,Série A,Matchweek 26,Sun,Home,W,2,1,Atlético Mineiro,51,39462.0,Réver,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2018-09-29,21:00,Série A,Matchweek 27,Sat,Away,D,0,0,Bahia,68,31059.0,Réver,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2018-10-05,21:00,Série A,Matchweek 28,Fri,Away,W,3,0,Corinthians,47,41693.0,Réver,4-2-3-1,4-2-4-0,Paulo Roberto Alves Júnior,Match Report,
2018-10-13,17:00,Série A,Matchweek 29,Sat,Home,W,3,0,Fluminense,51,52924.0,Réver,4-2-3-1,3-4-3,Wilton Sampaio,Match Report,
2018-10-21,20:00,Série A,Matchweek 30,Sun,Away,W,4,0,Paraná,68,4271.0,Réver,4-2-3-1,5-4-1,Braulio da Silva Machado,Match Report,
2018-10-27,20:00,Série A,Matchweek 31,Sat,Home,D,1,1,Palmeiras,71,65102.0,Réver,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2018-11-04,17:00,Série A,Matchweek 32,Sun,Away,D,2,2,São Paulo,62,32612.0,Réver,4-2-3-1,3-1-4-2,Wilton Sampaio,Match Report,
2018-11-10,19:00,Série A,Matchweek 33,Sat,Away,L,1,2,Botafogo (RJ),66,19267.0,Réver,4-1-4-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2018-11-15,17:00,Série A,Matchweek 34,Thu,Home,W,1,0,Santos,56,46067.0,Réver,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2018-11-18,16:00,Série A,Matchweek 35,Sun,Away,W,1,0,Sport Recife,42,26005.0,Réver,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2018-11-21,21:45,Série A,Matchweek 36,Wed,Home,W,2,0,Grêmio,43,36978.0,Réver,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2018-11-25,17:00,Série A,Matchweek 37,Sun,Away,W,2,0,Cruzeiro,44,29369.0,Diego,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2018-12-01,19:00,Série A,Matchweek 38,Sat,Home,L,1,2,Ath Paranaense,54,62994.0,Diego,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
