Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Wagner,br BRA,DF,20.0,5.5,327,19,118,173,39,3,327,8,4,50.0,4,50.0,177,706,341,3,1,0,5,2,177,6,Matches
Vladimir,br BRA,GK,30.0,3.4,118,113,118,0,0,0,118,0,0,,0,,41,169,76,0,0,0,0,0,42,0,Matches
Ivonei,br BRA,MF,17.0,3.4,200,2,34,125,45,4,200,1,1,100.0,0,0.0,123,596,277,5,4,0,6,3,129,5,Matches
Raniel,br BRA,FW,23.0,2.7,66,2,7,38,23,5,66,5,3,60.0,2,40.0,54,249,88,1,3,0,5,3,54,9,Matches
Bruninho,br BRA,FW,20.0,4.8,170,4,13,75,84,38,170,10,5,50.0,5,50.0,74,318,92,3,1,2,22,7,111,20,Matches
Tailson,br BRA,"MF,FW",20.0,4.4,160,4,30,85,47,5,160,12,6,50.0,6,50.0,96,513,261,7,5,1,14,6,100,18,Matches
Guilherme Nunes,br BRA,MF,21.0,2.3,157,11,58,92,11,1,157,2,2,100.0,0,0.0,105,419,260,3,1,1,5,2,108,2,Matches
Fernando Pileggi,br BRA,DF,20.0,1.0,67,0,14,31,24,0,67,3,1,33.3,2,66.7,42,231,167,5,6,0,2,0,42,6,Matches
Lucas Lourenço,br BRA,"MF,FW",19.0,4.0,206,2,28,119,65,4,206,9,5,55.6,4,44.4,133,745,269,7,7,0,6,7,147,11,Matches
Ângelo,br BRA,"MF,FW",15.0,1.8,85,1,9,19,57,10,85,21,13,61.9,8,38.1,62,594,284,8,5,4,3,0,55,19,Matches
Gabriel Pirani,br BRA,FW,17.0,0.5,32,0,4,13,17,0,32,3,1,33.3,2,66.7,24,110,53,1,2,0,1,1,23,2,Matches
Tim Wellington,br BRA,DF,18.0,0.5,24,2,11,10,3,0,24,1,0,0.0,1,100.0,8,10,4,0,1,0,1,0,10,0,Matches
Renyer,br BRA,FW,16.0,0.4,5,0,0,2,3,0,5,0,0,,0,,4,17,3,0,0,0,1,0,4,0,Matches
Fernando Uribe,co COL,FW,32.0,0.3,6,0,0,3,3,1,6,0,0,,0,,2,40,24,1,2,0,0,0,5,1,Matches
Anderson Ceará,br BRA,FW,20.0,0.3,20,1,3,9,8,0,20,0,0,,0,,7,32,5,0,0,0,0,0,10,1,Matches
Allanzinho,br BRA,MF,19.0,0.2,12,0,2,7,4,0,12,3,2,66.7,1,33.3,9,77,10,0,1,0,0,1,8,2,Matches
Derick Fernando,br BRA,DF,17.0,0.0,4,1,2,2,0,0,4,0,0,,0,,1,3,1,0,0,0,0,0,2,0,Matches
Squad Total,,,24.6,38.0,20303,2225,7061,8991,4487,602,20290,591,359,60.7,232,39.3,11726,64175,32860,638,443,127,532,285,12817,1327,
Opponent Total,,,26.6,38.0,19906,1956,5907,9552,4687,625,19896,578,366,63.3,212,36.7,11926,63998,34134,594,474,108,513,337,12589,1322,
