Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-09-20,11:00,Série A,Matchweek 27,Sun,Away,L,0,2,Corinthians,48,41748,,4-2-3-1,4-1-4-1,Flavio Rodrigues Guerra,Match Report,
2015-09-27,11:00,Série A,Matchweek 28,Sun,Home,W,3,1,Internacional,60,11043,,4-2-3-1,4-2-2-2,Heber Roberto Lopes,Match Report,
2015-10-04,16:00,Série A,Matchweek 29,Sun,Home,W,3,1,Fluminense,48,7491,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-10-15,21:00,Série A,Matchweek 30,Thu,Away,L,0,1,Grêmio,52,10496,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2015-10-18,17:00,Série A,Matchweek 31,Sun,Home,W,3,1,Goiás,57,6198,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-10-24,18:30,Série A,Matchweek 32,Sat,Away,D,0,0,Figueirense,58,7336,,4-2-3-1,4-4-1-1,Leandro Pedro Vuaden,Match Report,
2015-11-01,17:00,Série A,Matchweek 33,Sun,Home,W,2,1,Palmeiras,50,11767,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-11-08,18:00,Série A,Matchweek 34,Sun,Away,D,0,0,Joinville,48,9679,,4-2-3-1,4-2-2-2,Wagner Reway,Match Report,
2015-11-19,22:00,Série A,Matchweek 35,Thu,Home,D,0,0,Flamengo,55,8071,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2015-11-22,19:30,Série A,Matchweek 36,Sun,Away,L,0,1,Coritiba,57,100,,4-2-3-1,4-4-2,Marielson Alves Silva,Match Report,
2015-11-29,18:00,Série A,Matchweek 37,Sun,Away,L,0,1,Vasco da Gama,52,11618,,4-2-3-1,4-3-3,Leandro Pedro Vuaden,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Home,W,5,1,Ath Paranaense,49,3836,,4-2-4-0,4-2-3-1,Marcelo de Lima Henrique,Match Report,
