Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
John,br BRA,GK,24.0,4.0,143,127,143,0,0,0,143,0,0,,0,,91,386,181,0,0,0,0,0,89,0,Matches
Raniel,br BRA,"FW,MF",24.0,4.8,119,4,20,61,39,6,119,6,2,33.3,4,66.7,73,307,59,1,2,0,13,9,87,11,Matches
Ivonei,br BRA,MF,18.0,1.6,118,5,46,60,13,0,118,3,2,66.7,1,33.3,78,494,245,2,5,0,4,1,92,1,Matches
Sandry,br BRA,MF,18.0,1.4,108,0,15,80,14,0,108,1,1,100.0,0,0.0,68,411,118,1,1,0,2,1,79,3,Matches
Jandrei,br BRA,GK,27.0,1.0,31,27,31,0,0,0,31,0,0,,0,,11,69,60,0,0,0,0,0,7,0,Matches
Matías Lacava,ve VEN,FW,18.0,0.3,21,0,4,9,8,0,21,1,0,0.0,1,100.0,14,90,37,1,0,0,2,1,13,3,Matches
Bruninho,br BRA,"FW,MF",21.0,0.2,14,0,0,8,6,3,14,2,1,50.0,1,50.0,7,38,32,1,2,0,0,0,11,3,Matches
Luiz Henrique,br BRA,"FW,MF",21.0,0.2,11,1,2,4,5,0,11,1,1,100.0,0,0.0,11,30,9,0,0,0,0,2,10,2,Matches
Jobson,br BRA,MF,25.0,0.1,6,0,0,6,0,0,6,0,0,,0,,2,16,16,0,0,0,0,0,4,0,Matches
Lucas Venuto,br BRA,DF,26.0,0.1,14,1,6,4,4,0,14,1,0,0.0,1,100.0,7,22,5,0,0,0,0,2,8,2,Matches
Kevin Malthus,br BRA,FW,18.0,0.1,2,0,1,1,0,0,2,0,0,,0,,1,0,0,0,0,0,1,0,1,0,Matches
Squad Total,,,25.6,38.0,23122,2245,6849,10799,5731,584,23114,683,379,55.5,304,44.5,13656,78866,43513,792,656,125,611,293,15292,1535,
Opponent Total,,,27.1,38.0,20554,2197,6541,9341,4894,633,20545,613,341,55.6,272,44.4,11248,57815,28836,544,475,123,588,261,12597,1259,
