Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Jobson,br BRA,MF,24.0,19,1150.0,61.0,33.6,12.8,14,71.0,4.0,5,31.0,4,1.89,22.0,17.0,5.0,0.39,0.55,16.3,18.8,-2.6,-0.2,-0.07,Matches
Jean Mota,br BRA,MF,26.0,29,1107.0,38.0,32.4,12.3,14,63.0,0.0,15,15.0,5,1.31,15.0,16.0,-1.0,-0.08,-0.16,16.4,17.2,-0.8,-0.07,0.12,Matches
Sandry,br BRA,MF,17.0,18,1103.0,61.0,32.3,12.3,12,80.0,4.0,6,24.0,12,1.39,13.0,19.0,-6.0,-0.49,-0.76,16.7,18.7,-2.0,-0.17,-0.02,Matches
Laércio,br BRA,DF,26.0,14,992.0,71.0,29.0,11.0,12,82.0,9.0,2,3.0,7,1.36,13.0,13.0,0.0,0.0,-0.04,15.5,15.5,0.0,0.0,0.21,Matches
Luiz Felipe,br BRA,DF,26.0,13,898.0,69.0,26.3,10.0,12,75.0,8.0,1,3.0,14,1.08,9.0,16.0,-7.0,-0.7,-0.99,11.5,16.5,-5.0,-0.5,-0.48,Matches
Carlos Sánchez,uy URU,MF,35.0,12,763.0,64.0,22.3,8.5,10,73.0,3.0,2,16.0,0,1.42,10.0,10.0,0.0,0.0,-0.03,10.1,14.4,-4.3,-0.51,-0.46,Matches
John,br BRA,GK,23.0,9,810.0,90.0,23.7,9.0,9,90.0,9.0,0,,24,1.0,15.0,16.0,-1.0,-0.11,-0.18,14.5,13.7,0.8,0.09,0.31,Matches
Alex,br BRA,DF,20.0,11,728.0,66.0,21.3,8.1,7,87.0,6.0,4,30.0,18,1.73,10.0,12.0,-2.0,-0.25,-0.35,9.2,15.1,-5.9,-0.73,-0.74,Matches
Vinicius,br BRA,MF,20.0,12,701.0,58.0,20.5,7.8,7,82.0,4.0,5,26.0,2,1.42,7.0,8.0,-1.0,-0.13,-0.19,7.5,10.4,-2.8,-0.36,-0.27,Matches
Marcos Leonardo,br BRA,"FW,MF",16.0,18,571.0,32.0,16.7,6.3,7,59.0,0.0,11,14.0,18,1.22,5.0,12.0,-7.0,-1.1,-1.36,9.2,11.3,-2.2,-0.34,-0.23,Matches
Wagner,br BRA,DF,20.0,12,498.0,42.0,14.6,5.5,5,80.0,3.0,7,14.0,18,1.42,6.0,9.0,-3.0,-0.54,-0.67,5.7,11.2,-5.5,-0.99,-0.98,Matches
Vladimir,br BRA,GK,30.0,4,305.0,76.0,8.9,3.4,4,76.0,3.0,0,,3,1.75,4.0,4.0,0.0,0.0,-0.03,4.5,4.9,-0.4,-0.11,0.04,Matches
Ivonei,br BRA,MF,17.0,13,302.0,23.0,8.8,3.4,3,56.0,0.0,10,13.0,18,1.23,4.0,2.0,2.0,0.6,0.62,5.9,5.4,0.6,0.17,0.35,Matches
Raniel,br BRA,FW,23.0,4,241.0,60.0,7.0,2.7,3,74.0,0.0,1,18.0,0,0.75,2.0,3.0,-1.0,-0.37,-0.43,2.4,5.0,-2.7,-1.0,-0.92,Matches
Bruninho,br BRA,FW,20.0,15,429.0,29.0,12.5,4.8,2,74.0,1.0,13,22.0,2,1.13,9.0,4.0,5.0,1.05,1.17,9.3,6.8,2.5,0.52,0.76,Matches
Tailson,br BRA,"MF,FW",20.0,13,400.0,31.0,11.7,4.4,2,63.0,0.0,11,25.0,17,0.92,1.0,10.0,-9.0,-2.03,-2.32,3.4,7.6,-4.2,-0.94,-0.89,Matches
Guilherme Nunes,br BRA,MF,21.0,4,207.0,52.0,6.1,2.3,2,85.0,1.0,2,19.0,10,0.0,2.0,6.0,-4.0,-1.74,-1.88,3.3,4.0,-0.7,-0.32,-0.18,Matches
Fernando Pileggi,br BRA,DF,20.0,2,90.0,45.0,2.6,1.0,2,45.0,0.0,0,,3,0.0,0.0,2.0,-2.0,-2.0,-2.08,1.7,1.7,0.0,-0.03,0.12,Matches
Lucas Lourenço,br BRA,"MF,FW",19.0,17,358.0,21.0,10.5,4.0,1,45.0,0.0,16,20.0,13,1.06,6.0,8.0,-2.0,-0.5,-0.59,5.6,7.2,-1.6,-0.41,-0.29,Matches
Ângelo,br BRA,"MF,FW",15.0,9,158.0,18.0,4.6,1.8,1,85.0,0.0,8,9.0,6,1.0,2.0,2.0,0.0,0.0,-0.03,3.2,2.8,0.4,0.23,0.4,Matches
Gabriel Pirani,br BRA,FW,17.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,1,0.0,0.0,1.0,-1.0,-2.0,-2.05,0.3,1.5,-1.2,-2.44,-2.32,Matches
Tim Wellington,br BRA,DF,18.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,3,0.0,0.0,0.0,0.0,0.0,-0.03,0.3,0.1,0.2,0.48,0.64,Matches
Renyer,br BRA,FW,16.0,1,32.0,32.0,0.9,0.4,0,,0.0,1,32.0,2,0.0,0.0,0.0,0.0,0.0,-0.03,0.3,0.1,0.2,0.68,0.83,Matches
Fernando Uribe,co COL,FW,32.0,1,25.0,25.0,0.7,0.3,0,,0.0,1,25.0,2,1.0,0.0,1.0,-1.0,-3.6,-3.65,0.4,0.4,0.1,0.21,0.37,Matches
Anderson Ceará,br BRA,FW,20.0,1,24.0,24.0,0.7,0.3,0,,0.0,1,24.0,7,0.0,0.0,1.0,-1.0,-3.75,-3.8,0.5,0.2,0.4,1.48,1.64,Matches
Allanzinho,br BRA,MF,19.0,1,21.0,21.0,0.6,0.2,0,,0.0,1,21.0,0,0.0,0.0,1.0,-1.0,-4.29,-4.34,0.0,0.9,-0.9,-3.93,-3.8,Matches
Derick Fernando,br BRA,DF,17.0,1,2.0,2.0,0.1,0.0,0,,0.0,1,2.0,5,3.0,1.0,0.0,1.0,45.0,45.0,0.8,0.0,0.8,37.26,37.43,Matches
Brayan,br BRA,FW,18.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Mikael Doka,br BRA,MF,20.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Éverson,br BRA,GK,29.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Paulo Mazoti,br BRA,GK,19.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Squad Total,,,24.6,38,3420.0,90.0,100.0,38.0,418,81.0,245.0,172,21.0,261,1.42,52.0,51.0,1.0,0.03,,50.9,56.7,-5.7,-0.15,,
Opponent Total,,,26.6,38,3420.0,90.0,100.0,38.0,418,81.0,235.0,176,21.0,260,1.26,51.0,52.0,-1.0,-0.03,,56.7,50.9,5.7,0.15,,
