Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Guilherme Camacho,br BRA,MF,32.0,11,448.0,41.0,13.1,5.0,4,59.0,0,7,30.0,20,1.0,5.0,10.0,-5.0,-1.0,-0.4,5.4,9.0,-3.5,-0.71,-0.55,Matches
Maximiliano Silvera,uy URU,"MF,FW",25.0,12,448.0,37.0,13.1,5.0,3,55.0,0,9,32.0,4,1.33,5.0,5.0,0.0,0.0,0.76,7.0,7.1,-0.1,-0.02,0.24,Matches
Eduardo Gabriel,br BRA,DF,26.0,3,269.0,90.0,7.9,3.0,3,90.0,2,0,,0,1.33,3.0,3.0,0.0,0.0,0.71,3.9,4.4,-0.5,-0.17,0.07,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",21.0,9,247.0,27.0,7.2,2.7,2,58.0,0,7,19.0,3,1.33,1.0,2.0,-1.0,-0.36,0.32,2.9,3.2,-0.3,-0.13,0.12,Matches
Vladimir,br BRA,GK,33.0,3,209.0,70.0,6.1,2.3,2,90.0,2,1,29.0,28,1.0,5.0,15.0,-10.0,-4.31,-3.89,2.7,5.0,-2.3,-0.99,-0.81,Matches
Sandry,br BRA,MF,20.0,5,190.0,38.0,5.6,2.1,2,57.0,0,3,25.0,6,0.6,3.0,6.0,-3.0,-1.42,-0.81,2.0,4.1,-2.0,-0.95,-0.76,Matches
Alison,br BRA,MF,29.0,5,136.0,27.0,4.0,1.5,2,51.0,0,3,11.0,5,2.2,1.0,1.0,0.0,0.0,0.69,1.5,2.7,-1.2,-0.79,-0.58,Matches
Luan Dias,br BRA,"MF,FW",25.0,8,191.0,24.0,5.6,2.1,1,56.0,0,7,19.0,4,0.63,2.0,8.0,-6.0,-2.83,-2.3,2.1,4.2,-2.1,-0.98,-0.79,Matches
Júnior Caiçara,br BRA,DF,33.0,5,169.0,34.0,4.9,1.9,1,45.0,0,4,31.0,10,0.8,2.0,5.0,-3.0,-1.6,-0.99,2.0,1.5,0.4,0.22,0.48,Matches
Lucas Barbosa,br BRA,"FW,MF",21.0,4,103.0,26.0,3.0,1.1,1,28.0,0,3,25.0,4,1.0,0.0,0.0,0.0,0.0,0.68,0.7,1.1,-0.4,-0.34,-0.11,Matches
Felipe Jonatan,br BRA,DF,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,0,0.0,0.0,1.0,-1.0,-1.0,-0.35,1.2,1.6,-0.4,-0.42,-0.19,Matches
Alfredo Morelos,co COL,"FW,MF",26.0,3,77.0,26.0,2.3,0.9,1,57.0,0,2,10.0,4,1.0,1.0,3.0,-2.0,-2.34,-1.72,0.8,1.4,-0.5,-0.61,-0.39,Matches
Bruno Mezenga,br BRA,"FW,MF",34.0,9,168.0,19.0,4.9,1.9,0,,0,9,19.0,16,0.67,1.0,7.0,-6.0,-3.21,-2.69,2.3,3.0,-0.7,-0.38,-0.15,Matches
Weslley Patati,br BRA,"FW,MF",19.0,9,136.0,15.0,4.0,1.5,0,,0,9,15.0,18,0.11,3.0,6.0,-3.0,-1.99,-1.38,3.3,3.1,0.3,0.17,0.42,Matches
Maicon,br BRA,DF,34.0,1,45.0,45.0,1.3,0.5,0,,0,1,45.0,8,1.0,0.0,0.0,0.0,0.0,0.67,0.2,0.1,0.0,0.04,0.28,Matches
Ed Carlos,br BRA,"MF,FW",21.0,4,36.0,9.0,1.1,0.4,0,,0,4,9.0,1,2.25,0.0,0.0,0.0,0.0,0.66,0.3,0.7,-0.4,-1.02,-0.79,Matches
Miguel Terceros,bo BOL,"MF,FW",18.0,2,34.0,17.0,1.0,0.4,0,,0,2,17.0,8,0.5,0.0,0.0,0.0,0.0,0.66,0.2,0.3,-0.1,-0.34,-0.1,Matches
Jair Paula,br BRA,DF,17.0,2,32.0,16.0,0.9,0.4,0,,0,2,16.0,9,1.5,0.0,1.0,-1.0,-2.81,-2.17,0.4,0.1,0.3,0.76,1.01,Matches
Vinicius,br BRA,MF,23.0,3,31.0,10.0,0.9,0.3,0,,0,3,10.0,2,2.0,2.0,2.0,0.0,0.0,0.66,1.6,0.5,1.2,3.45,3.72,Matches
Cadu,br BRA,DF,20.0,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,3,0.0,0.0,2.0,-2.0,-11.25,-10.64,0.0,0.1,-0.1,-0.81,-0.58,Matches
Ivonei,br BRA,MF,20.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,4,1.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,-0.61,-0.37,Matches
Luiz Felipe,br BRA,DF,29.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,13,3.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.23,Matches
Diogenes,br BRA,GK,22.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Pedro Henrique,br BRA,DF,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Paulo Mazoti,br BRA,GK,22.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,80.0,236,181,22.0,273,1.13,39.0,64.0,-25.0,-0.66,,42.6,51.5,-8.9,-0.23,,
Opponent Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,80.0,229,184,22.0,270,1.61,64.0,39.0,25.0,0.66,,51.5,42.6,8.9,0.23,,
