Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-06-25,19:00,Série A,Matchweek 14,Sat,Away,D,0,0,Corinthians,0.5,0.4,39,40842.0,Felipe Jonatan,4-2-3-1,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2022-06-29,20:30,Sudamericana,Round of 16,Wed,Away,D,1,1,ve Dep Táchira,,,55,,João Paulo,4-3-3,4-2-3-1,Gery Vargas,Match Report,Leg 1 of 2
2022-07-02,19:00,Série A,Matchweek 15,Sat,Home,L,1,2,Flamengo,0.7,2.8,47,12464.0,João Paulo,4-2-3-1,4-3-3,Anderson Daronco,Match Report,
2022-07-06,21:30,Sudamericana,Round of 16,Wed,Home,D,1 (2),1 (4),ve Dep Táchira,,,51,11081.0,João Paulo,4-2-3-1,4-2-3-1,Kevin Ortega,Match Report,Leg 2 of 2; Dep Táchira won; Dep Táchira won on penalty kicks following extra time
2022-07-10,18:00,Série A,Matchweek 16,Sun,Home,W,1,0,Atl Goianiense,1.2,1.0,49,8588.0,João Paulo,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-07-16,19:00,Série A,Matchweek 17,Sat,Away,L,0,1,Avaí,0.5,1.9,59,8674.0,João Paulo,4-2-3-1,4-1-4-1,Paulo Roberto Alves Júnior,Match Report,
2022-07-20,21:30,Série A,Matchweek 18,Wed,Home,W,2,0,Botafogo (RJ),1.8,1.4,36,8453.0,João Paulo,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2022-07-24,19:00,Série A,Matchweek 19,Sun,Away,D,0,0,Fortaleza,0.9,1.0,48,19902.0,João Paulo,4-1-4-1,4-4-2,Wilton Sampaio,Match Report,
2022-08-01,20:00,Série A,Matchweek 20,Mon,Home,D,2,2,Fluminense,1.0,1.2,33,11943.0,João Paulo,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-08-08,20:00,Série A,Matchweek 21,Mon,Away,W,2,1,Coritiba,1.2,1.1,52,22691.0,João Paulo,4-2-3-1,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,
2022-08-14,18:00,Série A,Matchweek 22,Sun,Away,L,0,1,América (MG),0.3,0.6,60,2978.0,João Paulo,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,
2022-08-21,19:00,Série A,Matchweek 23,Sun,Home,W,1,0,São Paulo,1.0,1.2,29,12598.0,Maicon,4-5-1,3-4-1-2,Wilton Sampaio,Match Report,
2022-08-28,17:00,Série A,Matchweek 24,Sun,Away,D,0,0,Cuiabá,0.5,1.3,53,19136.0,Eduardo Gabriel,4-3-3,3-4-3,Jean Pierre Goncalves Lima,Match Report,
2022-09-05,20:00,Série A,Matchweek 25,Mon,Home,L,1,2,Goiás,1.5,0.9,66,11497.0,João Paulo,4-3-3,4-1-4-1,Anderson Daronco,Match Report,
2022-09-10,16:30,Série A,Matchweek 26,Sat,Away,L,1,2,Ceará,0.9,0.8,56,38339.0,João Paulo,4-3-3,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-09-18,18:30,Série A,Matchweek 27,Sun,Away,L,0,1,Palmeiras,0.6,1.0,46,40337.0,João Paulo,4-4-2,4-2-3-1,Wilton Sampaio,Match Report,
2022-09-27,21:00,Série A,Matchweek 28,Tue,Home,W,2,0,Ath Paranaense,0.8,0.8,49,7464.0,Carlos Sánchez,4-4-2,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-10-01,15:00,Série A,Matchweek 29,Sat,Away,L,0,1,Internacional,0.3,1.0,52,30858.0,Carlos Sánchez,4-2-3-1,4-3-3,Ramon Abatti Abel,Match Report,
2022-10-05,21:30,Série A,Matchweek 30,Wed,Home,L,1,2,Atlético Mineiro,2.0,1.2,44,9278.0,Carlos Sánchez,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2022-10-10,20:00,Série A,Matchweek 31,Mon,Home,W,4,1,Juventude,2.3,0.7,50,9171.0,Carlos Sánchez,4-2-3-1,4-1-4-1,Jose Mendonca da Silva Junior,Match Report,
2022-10-17,20:00,Série A,Matchweek 32,Mon,Away,W,2,0,RB Bragantino,0.4,1.7,44,6705.0,João Paulo,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2022-10-22,19:00,Série A,Matchweek 33,Sat,Home,L,0,1,Corinthians,0.8,0.4,53,,João Paulo,4-2-3-1,4-3-3,Flavio Rodrigues De Souza,Match Report,
2022-10-25,21:45,Série A,Matchweek 34,Tue,Away,L,2,3,Flamengo,0.7,2.0,46,44679.0,João Paulo,4-2-3-1,4-3-3,André Luiz de Freitas Castro,Match Report,
2022-11-02,19:00,Série A,Matchweek 35,Wed,Away,W,3,2,Atl Goianiense,0.6,1.9,45,,Carlos Sánchez,4-3-3,4-2-3-1,Anderson Daronco,Match Report,
2022-11-05,16:30,Série A,Matchweek 36,Sat,Home,D,1,1,Avaí,1.3,1.2,56,,João Paulo,4-2-3-1,4-5-1,Caio Max Augusto Vieira,Match Report,
2022-11-10,20:00,Série A,Matchweek 37,Thu,Away,L,0,3,Botafogo (RJ),0.4,1.3,54,,João Paulo,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-11-13,16:00,Série A,Matchweek 38,Sun,Home,L,0,2,Fortaleza,1.0,1.4,48,,João Paulo,4-2-3-1,4-4-2,Wagner do Nascimento Magalhães,Match Report,
