Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Pará,br BRA,DF,34.0,20,1278.0,64.0,37.4,14.2,17,74.0,6.0,3,8.0,14,1.05,10.0,20.0,-10.0,-0.7,-0.91,14.2,15.5,-1.3,-0.09,0.12,Matches
Danilo Boza,br BRA,DF,22.0,22,1457.0,66.0,42.6,16.2,16,83.0,13.0,6,21.0,12,1.41,13.0,12.0,1.0,0.06,0.34,18.2,18.7,-0.5,-0.03,0.24,Matches
Mádson,br BRA,"DF,MF",29.0,31,1663.0,54.0,48.6,18.5,15,86.0,10.0,16,24.0,0,1.32,21.0,18.0,3.0,0.16,0.57,25.1,28.6,-3.6,-0.19,-0.05,Matches
Kaiky,br BRA,DF,17.0,15,1333.0,89.0,39.0,14.8,15,89.0,14.0,0,,8,1.33,14.0,16.0,-2.0,-0.14,-0.01,20.7,20.6,0.1,0.01,0.28,Matches
Vinícius Zanocelo,br BRA,MF,20.0,23,1321.0,57.0,38.6,14.7,15,80.0,8.0,8,15.0,9,1.52,13.0,13.0,0.0,0.0,0.21,16.4,19.2,-2.8,-0.19,-0.03,Matches
Carlos Sánchez,uy URU,"MF,FW",36.0,28,1426.0,51.0,41.7,15.8,14,78.0,4.0,14,24.0,3,1.18,13.0,16.0,-3.0,-0.19,-0.1,19.3,23.7,-4.4,-0.28,-0.19,Matches
Wagner,br BRA,DF,21.0,16,1009.0,63.0,29.5,11.2,10,85.0,8.0,6,27.0,10,1.31,8.0,16.0,-8.0,-0.71,-0.83,9.7,20.6,-10.9,-0.97,-1.14,Matches
Kaio Jorge,br BRA,FW,19.0,10,883.0,88.0,25.8,9.8,10,88.0,7.0,0,,0,1.3,11.0,10.0,1.0,0.1,0.31,13.5,10.8,2.7,0.27,0.59,Matches
Emiliano Velázquez,uy URU,DF,26.0,10,815.0,82.0,23.8,9.1,10,82.0,8.0,0,,0,1.2,5.0,10.0,-5.0,-0.55,-0.55,8.3,12.3,-4.0,-0.45,-0.37,Matches
Léo Baptistão,br BRA,FW,28.0,8,540.0,68.0,15.8,6.0,8,68.0,1.0,0,,1,0.88,2.0,6.0,-4.0,-0.67,-0.64,5.3,5.4,-0.1,-0.01,0.18,Matches
Luan Peres Petroni,br BRA,DF,26.0,7,630.0,90.0,18.4,7.0,7,90.0,7.0,0,,0,1.71,9.0,6.0,3.0,0.43,0.69,8.1,6.2,2.0,0.28,0.55,Matches
Diego Tardelli,br BRA,FW,35.0,12,591.0,49.0,17.3,6.6,7,68.0,1.0,5,24.0,0,1.67,6.0,6.0,0.0,0.0,0.16,8.3,7.9,0.4,0.07,0.28,Matches
Robson,br BRA,DF,20.0,8,475.0,59.0,13.9,5.3,7,67.0,2.0,1,9.0,16,1.38,4.0,7.0,-3.0,-0.57,-0.51,5.2,10.1,-5.0,-0.94,-0.9,Matches
Marcos Leonardo,br BRA,FW,17.0,16,642.0,40.0,18.8,7.1,6,83.0,2.0,10,15.0,10,1.31,8.0,7.0,1.0,0.14,0.33,9.0,11.3,-2.3,-0.32,-0.19,Matches
Ângelo,br BRA,"FW,MF",16.0,19,581.0,31.0,17.0,6.5,5,70.0,0.0,14,17.0,17,1.53,5.0,6.0,-1.0,-0.15,-0.03,8.8,7.9,0.9,0.15,0.38,Matches
Alison,br BRA,"MF,DF",27.0,6,424.0,71.0,12.4,4.7,5,76.0,4.0,1,45.0,2,0.83,5.0,7.0,-2.0,-0.42,-0.33,6.1,4.9,1.2,0.26,0.48,Matches
Moraes,br BRA,"DF,MF",23.0,13,460.0,35.0,13.5,5.1,4,73.0,2.0,9,19.0,23,1.23,7.0,8.0,-1.0,-0.2,-0.07,7.9,9.8,-2.0,-0.39,-0.25,Matches
Vinicius,br BRA,"MF,DF",21.0,13,440.0,34.0,12.9,4.9,4,79.0,2.0,9,14.0,18,2.31,7.0,5.0,2.0,0.41,0.62,5.2,10.2,-5.0,-1.01,-0.97,Matches
John,br BRA,GK,24.0,4,360.0,90.0,10.5,4.0,4,90.0,4.0,0,,4,1.75,5.0,2.0,3.0,0.75,0.99,5.8,2.4,3.5,0.86,1.15,Matches
Raniel,br BRA,"FW,MF",24.0,15,429.0,29.0,12.5,4.8,2,66.0,0.0,13,23.0,13,1.27,3.0,6.0,-3.0,-0.63,-0.57,3.5,9.8,-6.3,-1.32,-1.32,Matches
Ivonei,br BRA,MF,18.0,5,144.0,29.0,4.2,1.6,1,80.0,0.0,4,16.0,21,1.0,1.0,3.0,-2.0,-1.25,-1.17,0.6,3.4,-2.8,-1.73,-1.63,Matches
Sandry,br BRA,MF,18.0,4,122.0,31.0,3.6,1.4,1,90.0,1.0,3,11.0,0,2.0,1.0,1.0,0.0,0.0,0.14,1.1,0.6,0.5,0.36,0.55,Matches
Jandrei,br BRA,GK,27.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,19,1.0,0.0,0.0,0.0,0.0,0.14,0.7,1.0,-0.3,-0.33,-0.16,Matches
Matías Lacava,ve VEN,FW,18.0,2,29.0,15.0,0.8,0.3,0,,0.0,2,15.0,7,1.0,0.0,0.0,0.0,0.0,0.13,0.2,0.3,-0.1,-0.24,-0.07,Matches
Bruninho,br BRA,"FW,MF",21.0,2,20.0,10.0,0.6,0.2,0,,0.0,2,10.0,5,2.0,0.0,1.0,-1.0,-4.5,-4.39,0.1,0.8,-0.8,-3.42,-3.27,Matches
Luiz Henrique,br BRA,"FW,MF",21.0,2,16.0,8.0,0.5,0.2,0,,0.0,2,8.0,13,0.5,0.0,2.0,-2.0,-11.25,-11.17,0.2,1.5,-1.3,-7.41,-7.28,Matches
Jobson,br BRA,MF,25.0,1,11.0,11.0,0.3,0.1,0,,0.0,1,11.0,2,3.0,1.0,0.0,1.0,8.18,8.34,0.5,0.2,0.3,2.67,2.84,Matches
Lucas Venuto,br BRA,DF,26.0,1,10.0,10.0,0.3,0.1,0,,0.0,1,10.0,3,1.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.1,0.51,0.68,Matches
Kevin Malthus,br BRA,FW,18.0,1,9.0,9.0,0.3,0.1,0,,0.0,1,9.0,3,3.0,0.0,0.0,0.0,0.0,0.13,0.0,0.1,-0.1,-0.6,-0.43,Matches
Jonathan Copete,co COL,"FW,MF",33.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Diogenes,br BRA,GK,20.0,0,,,,,0,,,0,,15,,,,,,,,,,,,Matches
Derick Fernando,br BRA,DF,18.0,0,,,,,0,,,0,,6,,,,,,,,,,,,Matches
Augusto Galván,br BRA,MF,21.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Paulo Mazoti,br BRA,GK,20.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Renyer,br BRA,FW,17.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Vladimir,br BRA,GK,31.0,0,,,,,0,,,0,,7,,,,,,,,,,,,Matches
Squad Total,,,25.6,38,3420.0,90.0,100.0,38.0,418,81.0,253.0,165,21.0,289,1.32,35.0,40.0,-5.0,-0.13,,44.7,51.1,-6.4,-0.17,,
Opponent Total,,,27.1,38,3420.0,90.0,100.0,38.0,418,81.0,245.0,171,18.0,272,1.32,40.0,35.0,5.0,0.13,,51.1,44.7,6.4,0.17,,
