Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Alison,br BRA,"MF,DF",26.0,16.8,679,802,84.7,12690,4433,248,274,90.5,332,373,89.0,81,119,68.1,1,0.2,0.2,0.8,5,44,3,0,56,Matches
Lucas Veríssimo,br BRA,DF,24.0,15.3,730,863,84.6,13911,5804,241,274,88.0,404,444,91.0,75,126,59.5,1,0.5,0.4,0.5,6,53,4,0,69,Matches
Arthur,br BRA,"MF,FW",21.0,13.6,294,402,73.1,4753,1245,146,177,82.5,113,136,83.1,22,59,37.3,0,1.0,1.7,-1.0,17,17,13,4,44,Matches
Mádson,br BRA,DF,28.0,15.4,410,614,66.8,7526,2782,178,233,76.4,178,240,74.2,52,112,46.4,4,3.4,2.3,0.6,15,27,14,9,39,Matches
Jobson,br BRA,MF,24.0,12.8,615,765,80.4,12418,4893,231,262,88.2,262,301,87.0,107,170,62.9,1,0.2,0.7,0.8,6,64,9,0,77,Matches
Jean Mota,br BRA,MF,26.0,12.3,382,511,74.8,7283,2173,144,164,87.8,178,214,83.2,54,113,47.8,1,1.7,2.6,-0.7,15,41,11,8,56,Matches
Sandry,br BRA,MF,17.0,12.3,613,708,86.6,12027,3319,224,249,90.0,279,300,93.0,99,129,76.7,0,0.7,1.1,-0.7,14,82,16,3,75,Matches
Laércio,br BRA,DF,26.0,11.0,398,493,80.7,8361,3046,108,123,87.8,230,262,87.8,56,94,59.6,1,0.8,0.7,0.2,2,29,0,0,21,Matches
Luiz Felipe,br BRA,DF,26.0,10.0,384,443,86.7,7906,2631,108,116,93.1,217,236,91.9,55,83,66.3,0,0.0,0.1,0.0,1,20,0,0,20,Matches
Carlos Sánchez,uy URU,MF,35.0,8.5,200,306,65.4,3993,1417,72,99,72.7,91,118,77.1,34,72,47.2,1,1.1,1.0,-0.1,18,29,14,5,49,Matches
John,br BRA,GK,23.0,9.0,199,266,74.8,4851,2876,36,36,100.0,124,126,98.4,38,101,37.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Alex,br BRA,DF,20.0,8.1,291,337,86.4,5528,1881,94,101,93.1,167,178,93.8,25,51,49.0,0,0.0,0.0,0.0,0,15,0,0,18,Matches
Vinicius,br BRA,MF,20.0,7.8,202,228,88.6,3582,1033,87,95,91.6,91,102,89.2,16,21,76.2,0,0.2,0.3,-0.2,5,14,3,2,23,Matches
Marcos Leonardo,br BRA,"FW,MF",16.0,6.3,76,94,80.9,1168,204,41,50,82.0,33,37,89.2,1,3,33.3,0,0.0,0.1,0.0,0,3,1,0,10,Matches
Wagner,br BRA,DF,20.0,5.5,212,258,82.2,3604,1336,99,112,88.4,89,106,84.0,15,24,62.5,0,0.0,0.1,0.0,0,20,0,0,19,Matches
Vladimir,br BRA,GK,30.0,3.4,91,107,85.0,2054,1127,21,21,100.0,46,46,100.0,22,38,57.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Ivonei,br BRA,MF,17.0,3.4,149,172,86.6,2653,781,65,73,89.0,58,63,92.1,21,27,77.8,0,0.3,0.4,-0.3,3,15,0,0,19,Matches
Raniel,br BRA,FW,23.0,2.7,36,46,78.3,533,171,20,25,80.0,12,14,85.7,2,3,66.7,0,0.1,0.0,-0.1,2,7,0,0,10,Matches
Bruninho,br BRA,FW,20.0,4.8,53,85,62.4,668,146,32,49,65.3,15,23,65.2,2,3,66.7,0,0.2,0.1,-0.2,4,3,0,0,8,Matches
Tailson,br BRA,"MF,FW",20.0,4.4,69,106,65.1,1332,426,31,41,75.6,21,33,63.6,13,24,54.2,0,0.2,0.2,-0.2,2,12,1,1,15,Matches
Guilherme Nunes,br BRA,MF,21.0,2.3,113,132,85.6,2083,651,44,51,86.3,56,63,88.9,13,16,81.3,0,0.4,0.3,-0.4,1,9,0,0,8,Matches
Fernando Pileggi,br BRA,DF,20.0,1.0,42,57,73.7,720,326,22,26,84.6,15,22,68.2,5,6,83.3,0,0.0,0.1,0.0,1,4,2,1,5,Matches
Lucas Lourenço,br BRA,"MF,FW",19.0,4.0,127,162,78.4,2144,465,62,67,92.5,48,57,84.2,14,24,58.3,0,0.3,0.5,-0.3,5,8,1,0,17,Matches
Ângelo,br BRA,"MF,FW",15.0,1.8,44,61,72.1,588,135,27,31,87.1,14,18,77.8,1,5,20.0,0,0.6,0.4,-0.6,1,0,1,0,4,Matches
Gabriel Pirani,br BRA,FW,17.0,0.5,18,23,78.3,225,48,14,16,87.5,4,4,100.0,0,1,0.0,0,0.1,0.1,-0.1,3,1,1,0,3,Matches
Tim Wellington,br BRA,DF,18.0,0.5,13,18,72.2,254,134,4,5,80.0,6,8,75.0,3,5,60.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Renyer,br BRA,FW,16.0,0.4,1,2,50.0,13,0,1,2,50.0,0,0,,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Fernando Uribe,co COL,FW,32.0,0.3,4,5,80.0,30,0,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Anderson Ceará,br BRA,FW,20.0,0.3,12,17,70.6,248,69,5,5,100.0,5,8,62.5,2,2,100.0,0,0.0,0.1,0.0,0,1,0,0,3,Matches
Allanzinho,br BRA,MF,19.0,0.2,6,7,85.7,61,21,3,3,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,1,1,1,0,Matches
Derick Fernando,br BRA,DF,17.0,0.0,3,3,100.0,54,25,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Squad Total,,,24.6,38.0,12965,16493,78.6,241644,87450,5129,5898,87.0,6048,7066,85.6,1520,2772,54.8,32,32.3,32.3,-0.3,299,969,217,90,1346,
Opponent Total,,,26.6,38.0,12730,16247,78.4,233143,88400,5440,6291,86.5,5590,6623,84.4,1442,2526,57.1,33,37.3,28.4,-4.3,338,1131,242,61,1335,
