Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Luan Vieira,br BRA,"MF,FW",28.0,5.0,307,1,27,191,94,6,307,13,5,38.5,6,46.2,196,965,412,6,8,1,10,8,240,21,Matches
Bruno Oliveira,br BRA,"MF,FW",23.0,5.0,311,2,33,176,103,12,311,13,4,30.8,9,69.2,204,1184,455,9,10,3,11,4,225,21,Matches
Ricardo Goulart,br BRA,"MF,FW",30.0,4.5,190,7,14,88,88,16,190,5,2,40.0,3,60.0,109,441,153,6,6,2,7,2,142,37,Matches
Alex,br BRA,DF,22.0,3.7,207,39,112,94,2,2,207,1,0,0.0,0,0.0,128,622,318,0,0,0,3,1,130,0,Matches
Ed Carlos,br BRA,MF,20.0,2.9,180,3,25,101,56,2,180,2,2,100.0,0,0.0,101,467,222,1,6,0,5,2,125,13,Matches
Rwan,br BRA,"FW,MF",20.0,5.2,246,7,18,94,139,42,245,19,10,52.6,7,36.8,141,727,272,11,8,8,29,11,178,62,Matches
Willian Maranhão,br BRA,MF,26.0,1.8,74,4,24,41,10,0,74,0,0,,0,,30,181,63,1,3,0,0,1,44,0,Matches
John,br BRA,GK,25.0,1.0,31,29,31,0,0,0,31,0,0,,0,,13,50,21,0,0,0,0,0,9,0,Matches
Kaiky,br BRA,DF,18.0,1.0,48,4,29,19,0,0,48,0,0,,0,,30,125,70,0,0,0,0,0,33,0,Matches
Vinicius,br BRA,"MF,DF",22.0,0.8,44,4,12,23,10,2,44,2,1,50.0,0,0.0,13,107,59,2,1,0,3,1,15,0,Matches
Gabriel Pirani,br BRA,"FW,MF",19.0,0.5,24,0,4,3,17,2,24,0,0,,0,,15,79,45,2,1,0,2,1,19,9,Matches
Tailson,br BRA,"FW,DF",22.0,0.4,28,0,1,19,9,1,28,5,4,80.0,1,20.0,16,80,37,1,0,1,1,0,19,3,Matches
Marcos Guilherme,br BRA,MF,26.0,0.3,21,1,5,13,3,0,21,0,0,,0,,11,108,51,1,1,0,1,0,11,1,Matches
Miguel Terceros,bo BOL,FW,17.0,0.3,24,0,0,7,18,1,24,2,1,50.0,1,50.0,18,176,110,3,5,1,0,1,19,3,Matches
Weslley Patati,br BRA,FW,18.0,0.2,10,0,3,3,4,1,10,0,0,,0,,6,59,50,3,1,1,0,0,7,0,Matches
Derick Fernando,br BRA,DF,19.0,0.2,11,2,5,5,1,1,11,0,0,,0,,5,40,14,0,0,0,0,0,6,0,Matches
Squad Total,,,25.4,38.0,21060,2173,6322,10297,4697,710,21057,734,379,51.6,301,41.0,11715,66241,35336,661,542,129,514,326,13175,1376,
Opponent Total,,,27.6,38.0,22510,2161,6732,10363,5658,724,22503,739,404,54.7,294,39.8,13063,70780,37862,708,583,131,572,328,14593,1474,
