Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Rodrygo,br BRA,FW,18.0,4.0,204,0,11,80,120,37,204,29,14,48.3,15,51.7,159,1511,965,40,15,22,4,3,153,45,Matches
Luiz Felipe,br BRA,DF,25.0,3.7,248,24,105,141,2,1,248,0,0,,0,,145,610,349,0,1,0,0,0,151,0,Matches
Christian Cueva,pe PER,"FW,DF",27.0,1.7,127,0,4,63,61,6,127,7,2,28.6,5,71.4,95,761,440,13,9,1,4,5,98,14,Matches
Jobson,br BRA,MF,23.0,1.4,108,2,24,71,15,0,108,2,2,100.0,0,0.0,84,453,168,2,5,0,2,3,84,0,Matches
Jonathan Copete,co COL,FW,31.0,0.5,33,1,3,15,16,0,33,3,2,66.7,1,33.3,23,92,39,1,3,0,6,1,23,11,Matches
Lucas Venuto,br BRA,"MF,FW",24.0,0.6,36,0,2,5,29,6,36,5,3,60.0,2,40.0,27,277,165,6,2,3,0,0,31,17,Matches
Kaio Jorge,br BRA,"FW,MF",17.0,0.3,10,0,1,3,6,0,10,0,0,,0,,8,63,28,1,2,0,2,0,8,4,Matches
Sandry,br BRA,MF,16.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,22766,2262,6493,11082,5465,815,22759,723,398,55.0,325,45.0,14294,84155,46864,880,642,243,501,293,14963,1662,
Opponent Total,,,27.6,38.0,18689,2178,5977,8626,4347,562,18686,735,468,63.7,267,36.3,10026,57729,31089,631,486,130,489,354,11023,1155,
