Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-08-31,16:00,Série A,Matchweek 18,Sun,Away,L,0,1,Botafogo (RJ),,14285,,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2014-09-06,18:30,Série A,Matchweek 19,Sat,Home,W,3,1,Vitória,,14205,,4-2-3-1,4-2-3-1,Felipe Gomes da Silva,Match Report,
2014-09-10,21:00,Série A,Matchweek 20,Wed,Away,L,1,3,Sport Recife,,13862,,4-3-2-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,
2014-09-13,21:00,Série A,Matchweek 21,Sat,Home,W,2,1,Coritiba,,7075,,4-2-3-1,4-3-2-1,Marcelo de Lima Henrique,Match Report,
2014-09-18,20:30,Série A,Matchweek 22,Thu,Away,D,0,0,Grêmio,,18834,,4-2-3-1,4-3-2-1,Ricardo Marques Ribeiro,Match Report,
2014-09-21,18:30,Série A,Matchweek 23,Sun,Home,W,3,1,Figueirense,,5571,,4-2-3-1,4-3-3,Elmo Alves Resende Cunha,Match Report,
2014-09-25,20:30,Série A,Matchweek 24,Thu,Away,L,2,3,Atlético Mineiro,,16772,,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2014-09-28,18:30,Série A,Matchweek 25,Sun,Home,W,2,0,Goiás,,9694,,4-2-3-1,4-3-3,Heber Roberto Lopes,Match Report,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Away,W,1,0,Flamengo,,43790,,4-3-2-1,4-3-2-1,Marielson Alves Silva,Match Report,
2014-10-09,19:30,Série A,Matchweek 27,Thu,Home,W,1,0,Bahia,,6184,,4-2-3-1,4-5-1,Jean Pierre Goncalves Lima,Match Report,
2014-10-12,18:30,Série A,Matchweek 28,Sun,Away,L,0,3,Criciúma,,9076,,4-2-2-2,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2014-10-19,16:00,Série A,Matchweek 29,Sun,Away,W,3,1,Palmeiras,,30695,,4-2-3-1,4-3-2-1,Flavio Rodrigues De Souza,Match Report,
2014-10-22,22:00,Série A,Matchweek 30,Wed,Home,L,0,1,Fluminense,,6178,,4-2-3-1,4-2-2-2,Francisco Carlos do Nascimento,Match Report,
2014-10-25,18:30,Série A,Matchweek 31,Sat,Away,D,1,1,Chapecoense,,10334,,4-2-3-1,4-3-2-1,Anderson Daronco,Match Report,
2014-11-02,17:00,Série A,Matchweek 32,Sun,Home,L,1,2,Internacional,,5607,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2014-11-09,19:30,Série A,Matchweek 33,Sun,Away,L,0,1,Corinthians,,31089,,4-4-2,4-2-3-1,Vinicius Furlan,Match Report,
2014-11-16,17:00,Série A,Matchweek 34,Sun,Home,L,0,1,Cruzeiro,,4094,,4-2-3-1,4-2-3-1,Alinor Silva da Paixao,Match Report,
2014-11-19,19:30,Série A,Matchweek 35,Wed,Away,D,1,1,Ath Paranaense,,14861,,4-3-2-1,4-2-3-1,Arnoldo Vasconcelos Figarela,Match Report,
2014-11-23,16:00,Série A,Matchweek 36,Sun,Home,L,0,1,São Paulo,,33247,,4-3-2-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2014-11-30,17:00,Série A,Matchweek 37,Sun,Home,W,2,0,Botafogo (RJ),,4269,,4-2-3-1,4-4-2,Paulo Henrique De Godoy Bezerra,Match Report,
2014-12-07,16:00,Série A,Matchweek 38,Sun,Away,W,1,0,Vitória,,8326,,4-2-3-1,4-1-2-1-2,Anderson Daronco,Match Report,
