Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-07-22,19:00,Série A,Matchweek 14,Sun,Home,W,2,1,Ath Paranaense,59,15023.0,Léo,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2018-07-25,21:45,Série A,Matchweek 15,Wed,Away,L,0,2,Corinthians,54,21031.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2018-07-29,16:00,Série A,Matchweek 16,Sun,Home,L,0,2,São Paulo,58,26671.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2018-08-05,16:00,Série A,Matchweek 17,Sun,Away,D,1,1,Vitória,51,7193.0,Rafael Sóbis,4-4-2,4-3-2-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2018-08-08,21:45,Libertadores,Round of 16,Wed,Away,W,2,0,br Flamengo,36,,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Néstor Pitana,Match Report,Leg 1 of 2
2018-08-12,16:00,Série A,Matchweek 18,Sun,Away,L,0,1,Flamengo,49,55273.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2018-08-19,16:00,Série A,Matchweek 19,Sun,Home,D,1,1,Bahia,54,28807.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2018-08-22,21:45,Série A,Matchweek 20,Wed,Away,D,1,1,Grêmio,33,12773.0,Léo,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2018-08-25,21:00,Série A,Matchweek 21,Sat,Home,W,2,1,Fluminense,47,14449.0,Henrique Pacheco Lima,4-2-3-1,4-3-2-1,Rafael Traci,Match Report,
2018-08-29,21:45,Libertadores,Round of 16,Wed,Home,L,0,1,br Flamengo,38,,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Andrés Cunha,Match Report,Leg 2 of 2; Cruzeiro won
2018-09-02,19:00,Série A,Matchweek 22,Sun,Home,D,0,0,Internacional,51,16247.0,Léo,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2018-09-05,19:30,Série A,Matchweek 23,Wed,Away,D,1,1,Botafogo (RJ),58,5779.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,
2018-09-08,16:00,Série A,Matchweek 24,Sat,Away,D,0,0,Sport Recife,46,9525.0,Léo,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2018-09-16,16:00,Série A,Matchweek 25,Sun,Home,D,0,0,Atlético Mineiro,40,24999.0,Manoel,4-2-3-1,4-3-3,Rafael Traci,Match Report,
2018-09-19,21:45,Libertadores,Quarter-finals,Wed,Away,L,0,2,ar Boca Juniors,48,,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Eber Aguino,Match Report,Leg 1 of 2
2018-09-23,19:00,Série A,Matchweek 26,Sun,Home,W,2,1,Santos,46,9029.0,Manoel,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2018-09-30,11:00,Série A,Matchweek 27,Sun,Away,L,1,3,Palmeiras,55,35674.0,Léo,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2018-10-04,21:45,Libertadores,Quarter-finals,Thu,Home,D,1,1,ar Boca Juniors,60,,Henrique Pacheco Lima,4-2-3-1,4-3-3,Andrés Cunha,Match Report,Leg 2 of 2; Boca Juniors won
2018-10-14,16:00,Série A,Matchweek 29,Sun,Away,L,0,2,Vasco da Gama,45,11376.0,Rafael Sóbis,4-4-2,4-3-2-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2018-10-21,20:00,Série A,Matchweek 30,Sun,Home,W,3,0,Chapecoense,54,12666.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,
2018-10-24,20:30,Série A,Matchweek 28,Wed,Home,L,0,2,Ceará,62,30814.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2018-10-27,23:00,Série A,Matchweek 31,Sat,Home,W,3,1,Paraná,61,18755.0,Léo,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,
2018-11-04,17:00,Série A,Matchweek 32,Sun,Away,W,2,1,América (MG),46,9423.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2018-11-10,19:00,Série A,Matchweek 33,Sat,Away,L,0,2,Ath Paranaense,55,7720.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2018-11-14,21:45,Série A,Matchweek 34,Wed,Home,W,1,0,Corinthians,47,15520.0,Léo,4-4-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2018-11-18,19:00,Série A,Matchweek 35,Sun,Away,L,0,1,São Paulo,49,14058.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2018-11-21,21:45,Série A,Matchweek 36,Wed,Home,W,3,0,Vitória,53,4038.0,Léo,4-2-3-1,4-1-4-1,Leandro Bizzio Marinho,Match Report,
2018-11-25,17:00,Série A,Matchweek 37,Sun,Home,L,0,2,Flamengo,56,29369.0,Léo,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2018-12-02,16:00,Série A,Matchweek 38,Sun,Away,D,0,0,Bahia,54,27776.0,Manoel,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
