Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Arthur,br BRA,"FW,MF",24.0,15.0,598,7,84,223,304,48,598,74,28,37.8,37,50.0,409,3413,1620,65,46,20,34,18,459,114,Matches
Lucas Oliveira,br BRA,DF,26.0,14.6,924,130,471,434,26,7,924,6,5,83.3,1,16.7,556,3244,2096,11,7,0,8,2,601,4,Matches
Gilberto,br BRA,FW,33.0,12.1,364,10,26,160,179,52,364,7,3,42.9,3,42.9,174,601,217,10,7,4,24,8,260,56,Matches
Matheus Pereira,br BRA,"FW,MF",26.0,11.4,684,1,41,368,282,21,684,19,8,42.1,10,52.6,431,1870,795,17,17,6,17,10,509,74,Matches
Nikão,br BRA,"FW,MF",30.0,8.9,469,2,47,181,244,29,469,17,10,58.8,4,23.5,289,1448,553,11,13,3,15,8,325,87,Matches
Ian Luccas,br BRA,MF,19.0,5.3,184,13,38,84,65,8,184,8,2,25.0,6,75.0,100,397,192,1,2,0,13,5,118,27,Matches
Helibelton Palacios,co COL,DF,29.0,7.0,362,27,74,164,126,5,362,11,3,27.3,6,54.5,164,652,318,6,7,0,11,7,185,34,Matches
Rafael Elias,br BRA,FW,23.0,6.0,167,5,7,64,97,26,167,12,6,50.0,6,50.0,93,329,122,7,4,3,8,8,125,37,Matches
Neto Moura,br BRA,MF,26.0,5.5,306,5,45,185,78,6,306,4,4,100.0,0,0.0,163,660,288,3,3,3,5,2,199,17,Matches
Ramiro Benetti,br BRA,MF,29.0,4.5,283,2,36,178,75,7,283,6,3,50.0,2,33.3,150,570,279,4,4,1,7,1,193,13,Matches
Richard,br BRA,MF,28.0,3.8,296,8,72,189,39,8,296,5,2,40.0,3,60.0,170,505,168,1,2,0,3,3,204,4,Matches
João Wellington,br BRA,MF,19.0,4.1,163,10,26,94,43,6,163,8,3,37.5,4,50.0,93,446,199,1,2,0,8,3,102,13,Matches
Kaiki,br BRA,"DF,FW",19.0,2.5,140,9,41,67,33,3,140,14,7,50.0,6,42.9,49,297,147,3,3,0,7,2,49,9,Matches
Wallisson Luiz,br BRA,MF,25.0,4.4,237,8,40,139,63,18,237,22,13,59.1,8,36.4,121,497,216,5,5,2,15,8,147,12,Matches
Henrique Dourado,br BRA,FW,33.0,3.8,113,3,8,54,54,21,113,3,1,33.3,2,66.7,74,274,90,4,4,3,21,6,99,19,Matches
Stênio Toledo,br BRA,"FW,MF",19.0,3.2,169,4,21,56,96,17,169,14,4,28.6,9,64.3,120,856,322,13,5,6,11,10,125,44,Matches
Robert,br BRA,"MF,FW",17.0,2.1,77,1,15,24,40,9,77,7,3,42.9,4,57.1,48,264,158,4,3,3,7,0,51,19,Matches
João Marcelo,br BRA,DF,22.0,1.8,129,15,51,75,6,0,129,2,2,100.0,0,0.0,80,495,375,6,2,0,0,0,83,0,Matches
Igor Marques,br BRA,DF,24.0,1.3,97,4,27,40,33,1,97,0,0,,0,,48,314,185,8,3,0,3,5,53,10,Matches
Anderson,br BRA,GK,24.0,1.0,18,13,18,0,0,0,18,0,0,,0,,12,36,33,0,0,0,0,0,11,0,Matches
Rafael Bilu,br BRA,FW,23.0,1.0,57,0,5,21,34,7,57,8,5,62.5,2,25.0,37,219,132,5,3,3,5,0,36,8,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,0.7,36,3,23,13,0,0,36,0,0,,0,,27,161,112,0,0,0,0,0,28,0,Matches
Fernando Henrique,br BRA,MF,21.0,1.5,66,2,4,42,20,3,66,1,1,100.0,0,0.0,33,95,17,0,2,0,4,1,40,4,Matches
Paulo Vitor,br BRA,"MF,DF",23.0,1.4,92,3,12,41,40,1,92,4,1,25.0,3,75.0,75,497,150,2,2,0,2,2,72,19,Matches
Daniel Jr,br BRA,MF,20.0,0.3,43,2,6,14,25,0,43,9,6,66.7,1,11.1,36,215,90,2,4,0,3,1,39,4,Matches
João Pedro,br BRA,FW,19.0,0.1,2,0,0,0,2,0,2,0,0,,0,,2,6,2,0,0,0,0,0,2,1,Matches
Fernando,br BRA,FW,17.0,0.1,11,1,2,5,4,0,11,0,0,,0,,3,9,0,0,0,0,0,0,4,1,Matches
Squad Total,,,27.8,38.0,22263,2126,6453,10307,5733,682,22260,749,375,50.1,304,40.6,12538,68377,36612,636,490,131,583,291,14213,1636,
Opponent Total,,,27.5,38.0,21347,2337,7056,9776,4758,630,21344,692,323,46.7,292,42.2,12237,65464,33868,645,470,128,526,322,13366,1365,
