Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Élber,br BRA,"FW,MF",24.0,21,8,765.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Bryan Silva Garcia,br BRA,DF,24.0,9,7,673.0,7.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches
Rafael Marques,br BRA,FW,33.0,19,7,652.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Rafael Pires,br BRA,GK,27.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ramón Ábila,ar ARG,FW,27.0,10,6,536.0,6.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.5,0.17,0.67,0.34,0.5,Matches
Luis Caicedo Medina,ec ECU,DF,24.0,6,5,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nonoca,br BRA,MF,18.0,6,3,282.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches
Dedé,br BRA,DF,28.0,3,3,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raniel,br BRA,FW,20.0,10,2,270.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.67,0.33,1.0,0.67,1.0,Matches
John Lennon,br BRA,DF,25.0,4,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonata,br BRA,FW,19.0,5,2,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Galhardo,br BRA,DF,25.0,2,2,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arthur,br BRA,DF,17.0,2,1,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Judivan,br BRA,"FW,MF",21.0,3,0,49.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.84,0.0,1.84,0.0,0.0,Matches
Alexis Messidoro,ar ARG,MF,19.0,3,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alex Apolinário,br BRA,DF,20.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Careca,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,Matches
Eduardo,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Fabrício,br BRA,"DF,MF",30.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas França,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Leite,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Victor Luiz,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Vitinho,br BRA,"DF,MF",17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.6,38,418,3420.0,38.0,46.0,33.0,79.0,43.0,3.0,5.0,87.0,4.0,1.21,0.87,2.08,1.13,2.0,
Opponent Total,,,26.9,38,418,3420.0,38.0,38.0,24.0,62.0,30.0,8.0,8.0,92.0,3.0,1.0,0.63,1.63,0.79,1.42,
