Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Bruno Rodrigo,br BRA,DF,28.0,11,990.0,90.0,28.9,11.0,11,90.0,11.0,0,,7,2.55,23.0,10.0,13.0,1.18,0.59,Matches
Alisson,br BRA,"FW,MF",20.0,15,750.0,50.0,21.9,8.3,7,70.0,2.0,8,33.0,2,1.73,15.0,11.0,4.0,0.48,-0.36,Matches
Marlone,br BRA,MF,21.0,13,648.0,50.0,18.9,7.2,7,80.0,4.0,6,15.0,23,1.85,15.0,8.0,7.0,0.97,0.26,Matches
Júlio Baptista,br BRA,"FW,MF",32.0,14,567.0,41.0,16.6,6.3,7,67.0,1.0,7,14.0,8,2.29,12.0,5.0,7.0,1.11,0.42,Matches
Miguel Samudio,py PAR,DF,27.0,9,500.0,56.0,14.6,5.6,6,70.0,3.0,3,28.0,7,2.33,10.0,6.0,4.0,0.72,-0.05,Matches
Willian Farias,br BRA,MF,24.0,14,635.0,45.0,18.6,7.1,5,92.0,5.0,9,20.0,21,2.14,11.0,10.0,1.0,0.14,-0.76,Matches
Humberlito Borges,br BRA,FW,33.0,10,475.0,48.0,13.9,5.3,5,84.0,3.0,5,11.0,6,1.9,10.0,7.0,3.0,0.57,-0.23,Matches
Dagoberto,br BRA,"FW,MF",30.0,21,633.0,30.0,18.5,7.0,3,68.0,0.0,18,24.0,8,2.05,17.0,9.0,8.0,1.14,0.46,Matches
Wallace,br BRA,DF,19.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,0,2.0,6.0,5.0,1.0,0.33,-0.47,Matches
Souza,br BRA,"DF,MF",25.0,5,266.0,53.0,7.8,3.0,3,83.0,2.0,2,8.0,1,2.4,6.0,4.0,2.0,0.68,-0.09,Matches
Tinga,br BRA,MF,36.0,6,233.0,39.0,6.8,2.6,3,66.0,0.0,3,11.0,10,2.5,4.0,5.0,-1.0,-0.39,-1.23,Matches
Luan,br BRA,"FW,MF",25.0,4,176.0,44.0,5.1,2.0,2,74.0,0.0,2,15.0,2,2.25,3.0,4.0,-1.0,-0.51,-1.34,Matches
Eurico,br BRA,MF,19.0,3,92.0,31.0,2.7,1.0,1,92.0,1.0,2,0.0,16,2.33,1.0,1.0,0.0,0.0,-0.78,Matches
Elisson,br BRA,GK,26.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,10,1.0,1.0,1.0,0.0,0.0,-0.78,Matches
Rafael Pires,br BRA,GK,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,27,3.0,2.0,1.0,1.0,1.0,0.24,Matches
Neílton,br BRA,"FW,MF",19.0,1,71.0,71.0,2.1,0.8,1,71.0,0.0,0,,8,1.0,1.0,1.0,0.0,0.0,-0.78,Matches
Bruno Ramires,br BRA,"DF,MF",19.0,1,57.0,57.0,1.7,0.6,1,57.0,0.0,0,,0,1.0,0.0,1.0,-1.0,-1.58,-2.38,Matches
Judivan,br BRA,"FW,MF",18.0,2,56.0,28.0,1.6,0.6,0,,0.0,2,27.0,8,2.0,1.0,0.0,1.0,1.61,0.86,Matches
Breno Lopes,br BRA,DF,23.0,1,27.0,27.0,0.8,0.3,0,,0.0,1,26.0,7,1.0,1.0,0.0,1.0,3.33,2.59,Matches
Élber,br BRA,"FW,MF",21.0,1,26.0,26.0,0.8,0.3,0,,0.0,1,25.0,0,3.0,0.0,0.0,0.0,0.0,-0.77,Matches
Hugo Ragelli,br BRA,FW,18.0,1,19.0,19.0,0.6,0.2,0,,0.0,1,18.0,1,1.0,0.0,0.0,0.0,0.0,-0.77,Matches
Alejandro Martinuccio,ar ARG,"FW,MF",26.0,1,18.0,18.0,0.5,0.2,0,,0.0,1,17.0,3,0.0,0.0,0.0,0.0,0.0,-0.77,Matches
Dione,br BRA,DF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Alex Flávio Santos Luz,br BRA,DF,21.0,0,,,,,0,,0.0,0,,14,,,,,,,Matches
Squad Total,,,26.4,38,3420.0,90.0,100.0,38.0,418,84.0,,114,24.0,251,2.11,67.0,38.0,29.0,0.76,,
Opponent Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,84.0,,110,24.0,258,0.68,38.0,67.0,-29.0,-0.76,,
