Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Fabrizio Peralta,py PAR,MF,21.0,3.1,226,16,78,124,25,0,226,9,6,66.7,3,33.3,125,532,232,3,1,0,4,6,155,4,Matches
João Wellington,br BRA,"MF,FW",20.0,3.3,150,7,30,86,37,1,150,12,5,41.7,6,50.0,80,504,240,6,4,0,5,3,105,7,Matches
Juan Ignacio Dinenno,ar ARG,"FW,DF",29.0,2.7,71,4,9,38,24,10,70,2,0,0.0,2,100.0,31,77,15,0,0,0,5,3,55,6,Matches
Machado,br BRA,MF,28.0,1.9,128,2,29,86,17,0,128,4,2,50.0,1,25.0,65,185,57,1,0,0,2,1,89,2,Matches
Wesley Gasolina,br BRA,DF,23.0,1.8,114,4,35,56,24,2,114,3,2,66.7,1,33.3,73,415,183,4,1,1,2,2,79,10,Matches
Vitinho,br BRA,"MF,FW",19.0,5.4,249,6,40,120,90,18,249,8,4,50.0,4,50.0,154,727,311,7,8,2,15,3,183,25,Matches
Tevis Gabriel,br BRA,FW,18.0,1.6,36,0,2,12,22,6,36,4,2,50.0,1,25.0,28,128,64,4,0,1,3,3,32,9,Matches
Helibelton Palacios,co COL,DF,30.0,1.0,52,2,10,24,18,2,52,2,2,100.0,0,0.0,27,112,76,3,0,1,1,0,31,4,Matches
José Cifuentes,ec ECU,MF,24.0,0.8,50,2,8,25,18,0,50,0,0,,0,,32,122,58,2,4,0,3,0,34,8,Matches
Rafael Elias,br BRA,FW,24.0,1.1,36,2,5,10,21,7,36,1,0,0.0,1,100.0,26,106,20,0,2,0,3,2,27,9,Matches
Arthur Rodrigues,br BRA,"FW,MF",19.0,0.9,24,1,2,12,11,2,24,5,1,20.0,4,80.0,12,173,73,3,3,0,0,0,18,3,Matches
João Pedro,br BRA,"FW,MF",20.0,0.9,35,1,6,15,14,1,35,3,1,33.3,0,0.0,18,90,27,1,1,0,3,1,27,2,Matches
Kenji,br BRA,"FW,MF",18.0,0.5,26,0,3,9,14,2,26,2,0,0.0,2,100.0,17,130,51,2,0,0,2,0,21,8,Matches
Jhosefer,br BRA,FW,19.0,0.1,14,0,0,4,10,1,14,0,0,,0,,8,12,2,0,1,0,3,0,11,5,Matches
Weverton,br BRA,FW,20.0,0.1,2,1,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
Squad Total,,,26.9,38.0,22879,2239,7005,10624,5448,687,22874,667,306,45.9,314,47.1,13095,68501,36205,642,532,113,513,285,15363,1437,
Opponent Total,,,27.8,38.0,21100,2499,7321,9129,4845,708,21098,626,292,46.6,289,46.2,11786,55518,25575,526,357,123,529,311,13506,1333,
