Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Tevis Gabriel,br BRA,FW,18.0,1.6,1,4,2,50.0,2.47,1.23,0.25,0.5,13.2,0,0,0,0.7,0.7,0.18,0.3,0.3,Matches
Helibelton Palacios,co COL,DF,30.0,1.0,0,1,0,0.0,1.03,0.0,0.0,,10.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
José Cifuentes,ec ECU,MF,24.0,0.8,0,2,0,0.0,2.61,0.0,0.0,,28.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Rafael Elias,br BRA,FW,24.0,1.1,1,4,2,50.0,3.5,1.75,0.25,0.5,9.6,0,0,0,0.6,0.6,0.14,0.4,0.4,Matches
Arthur Rodrigues,br BRA,"FW,MF",19.0,0.9,0,1,0,0.0,1.1,0.0,0.0,,9.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
João Pedro,br BRA,"FW,MF",20.0,0.9,0,2,1,50.0,2.22,1.11,0.0,0.0,29.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Kenji,br BRA,"FW,MF",18.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jhosefer,br BRA,FW,19.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Weverton,br BRA,FW,20.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.9,38.0,43,492,152,30.9,12.95,4.0,0.08,0.26,20.0,18,4,5,40.0,36.1,0.07,3.0,2.9,
Opponent Total,,,27.8,38.0,40,485,171,35.3,12.76,4.5,0.08,0.22,18.0,16,2,2,45.4,44.0,0.09,-5.4,-6.0,
