Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Gustavo Scarpa,br BRA,"MF,FW",25.0,17.4,4,55,23,41.8,3.16,1.32,0.04,0.09,26.0,7,2,3,5.5,3.1,0.06,-1.5,-1.1,Matches
Lucas Lima,br BRA,MF,28.0,13.1,1,18,6,33.3,1.38,0.46,0.06,0.17,22.0,2,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
Willian,br BRA,"FW,MF",32.0,12.6,4,30,11,36.7,2.38,0.87,0.13,0.36,14.1,0,0,0,4.0,3.9,0.13,0.0,0.1,Matches
Thiago dos Santos,br BRA,MF,29.0,12.1,1,6,2,33.3,0.5,0.17,0.17,0.5,16.0,0,0,0,0.7,0.7,0.11,0.3,0.3,Matches
Luiz Adriano,br BRA,FW,31.0,9.9,6,17,8,47.1,1.71,0.81,0.35,0.75,9.6,0,0,0,4.7,4.7,0.28,1.3,1.3,Matches
Raphael Veiga,br BRA,"MF,FW",23.0,8.6,3,28,8,28.6,3.24,0.93,0.07,0.25,23.9,2,1,1,2.0,1.2,0.04,1.0,0.8,Matches
Antonio Carlos,br BRA,DF,25.0,8.2,0,3,0,0.0,0.37,0.0,0.0,,11.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Matheus Fernandes,br BRA,MF,20.0,6.0,1,3,3,100.0,0.5,0.5,0.33,0.33,17.8,0,0,0,0.5,0.5,0.18,0.5,0.5,Matches
Edu Dracena,br BRA,DF,37.0,6.0,0,8,0,0.0,1.33,0.0,0.0,,10.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Hyoran,br BRA,"FW,MF",25.0,5.1,1,23,10,43.5,4.52,1.97,0.04,0.1,21.7,2,0,0,2.9,2.9,0.13,-1.9,-1.9,Matches
Victor Luis,br BRA,DF,25.0,5.0,0,7,0,0.0,1.4,0.0,0.0,,29.5,3,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Mayke,br BRA,DF,26.0,4.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jean,br BRA,DF,32.0,4.7,0,1,0,0.0,0.21,0.0,0.0,,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Jailson,br BRA,GK,37.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Miguel Borja,co COL,FW,26.0,3.9,1,11,4,36.4,2.84,1.03,0.09,0.25,13.9,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Fernando Prass,br BRA,GK,40.0,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Moisés Magalhães,br BRA,MF,30.0,3.5,0,6,1,16.7,1.69,0.28,0.0,0.0,24.5,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Ramires,br BRA,"MF,FW",31.0,1.8,0,5,1,20.0,2.76,0.55,0.0,0.0,21.6,0,0,0,0.7,0.7,0.13,-0.7,-0.7,Matches
Carlos Eduardo,br BRA,"FW,MF",22.0,2.6,0,7,1,14.3,2.66,0.38,0.0,0.0,17.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Arthur Cabral,br BRA,FW,20.0,1.0,0,2,1,50.0,2.0,1.0,0.0,0.0,10.3,0,0,0,0.5,0.5,0.27,-0.5,-0.5,Matches
Ricardo Goulart,br BRA,MF,27.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Henrique Dourado,br BRA,FW,29.0,0.9,0,2,1,50.0,2.31,1.15,0.0,0.0,11.6,0,0,0,0.5,0.5,0.26,-0.5,-0.5,Matches
Gabriel Veron,br BRA,FW,16.0,0.8,2,3,2,66.7,3.7,2.47,0.67,1.0,8.6,0,0,0,1.5,1.5,0.51,0.5,0.5,Matches
Felipe Pires,br BRA,"FW,MF",23.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.5,38.0,61,577,205,35.5,15.18,5.39,0.1,0.27,18.9,30,5,6,61.3,56.7,0.1,-0.3,-0.7,
Opponent Total,,,27.5,38.0,31,390,133,34.1,10.26,3.5,0.06,0.18,22.6,32,7,8,33.6,27.3,0.07,-2.6,-3.3,
