Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Patrick de Paula,br BRA,MF,21.0,12.4,0,18,1,5.6,1.45,0.08,0.0,0.0,34.3,2,0,1,1.7,0.9,0.05,-1.7,-0.9,Matches
Luiz Adriano,br BRA,FW,33.0,10.4,3,26,12,46.2,2.5,1.15,0.12,0.25,13.3,0,0,0,4.2,4.2,0.16,-1.2,-1.2,Matches
Gabriel Menino,br BRA,"DF,MF",20.0,12.3,2,17,6,35.3,1.38,0.49,0.12,0.33,23.6,1,0,0,0.9,0.9,0.05,1.1,1.1,Matches
Benjamín Kuscevic,cl CHI,DF,24.0,10.1,0,9,2,22.2,0.89,0.2,0.0,0.0,11.3,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Joaquín Piquerez,uy URU,DF,22.0,10.8,0,13,3,23.1,1.2,0.28,0.0,0.0,15.5,0,0,0,1.3,1.3,0.1,-1.3,-1.3,Matches
Deyverson,br BRA,FW,29.0,11.8,4,37,18,48.6,3.12,1.52,0.11,0.22,13.1,0,0,0,5.3,5.2,0.14,-1.3,-1.2,Matches
Victor Luis,br BRA,DF,27.0,9.4,0,9,2,22.2,0.95,0.21,0.0,0.0,25.2,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
Willian,br BRA,"FW,MF",34.0,8.6,4,14,6,42.9,1.63,0.7,0.29,0.67,14.6,0,0,0,2.9,2.9,0.21,1.1,1.1,Matches
Mayke,br BRA,DF,28.0,7.3,0,2,0,0.0,0.27,0.0,0.0,,20.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Jorge,br BRA,"DF,MF",24.0,5.1,0,5,0,0.0,0.98,0.0,0.0,,24.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Breno,br BRA,"FW,MF",25.0,8.4,7,18,12,66.7,2.14,1.43,0.39,0.58,15.3,0,0,0,2.8,2.8,0.16,4.2,4.2,Matches
Gabriel Veron,br BRA,"FW,MF",18.0,5.3,1,5,3,60.0,0.95,0.57,0.2,0.33,13.1,0,0,0,0.4,0.4,0.08,0.6,0.6,Matches
Danilo Barbosa,br BRA,"MF,DF",24.0,5.0,0,2,0,0.0,0.4,0.0,0.0,,25.3,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Matheus Fernandes,br BRA,MF,22.0,4.2,0,1,0,0.0,0.24,0.0,0.0,,31.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Vinicius Silvestre,br BRA,GK,26.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matías Viña,uy URU,DF,23.0,3.0,0,2,0,0.0,0.66,0.0,0.0,,19.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Michel,br BRA,DF,17.0,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
García,br BRA,"MF,DF",19.0,2.9,0,1,0,0.0,0.34,0.0,0.0,,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Giovani,br BRA,"FW,MF",17.0,2.5,1,5,2,40.0,1.97,0.79,0.2,0.5,20.4,0,0,0,0.2,0.2,0.05,0.8,0.8,Matches
Vanderlan,br BRA,"MF,DF",18.0,2.5,0,3,0,0.0,1.21,0.0,0.0,,12.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Gabriel Vieira,br BRA,"FW,MF",18.0,2.3,1,6,1,16.7,2.65,0.44,0.17,1.0,21.7,0,0,0,1.3,1.3,0.21,-0.3,-0.3,Matches
Fabinho,br BRA,MF,18.0,2.1,0,2,1,50.0,0.95,0.47,0.0,0.0,19.6,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Kaiky Naves,br BRA,DF,18.0,2.0,0,1,0,0.0,0.5,0.0,0.0,,7.3,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Lucas Freitas,br BRA,DF,20.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vitor Hugo,br BRA,FW,17.0,2.0,0,4,0,0.0,2.01,0.0,0.0,,12.0,0,0,0,1.1,1.1,0.28,-1.1,-1.1,Matches
Alan Empereur,br BRA,DF,26.0,1.0,0,2,1,50.0,2.0,1.0,0.0,0.0,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Kevin,br BRA,FW,18.0,0.8,1,3,1,33.3,3.7,1.23,0.33,1.0,14.7,0,0,0,0.6,0.6,0.21,0.4,0.4,Matches
Pedro Bicalho,br BRA,"MF,DF",19.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jhonatan Jowjow,br BRA,FW,18.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Esteves,br BRA,FW,20.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yago Andrade,br BRA,FW,17.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Sena,br BRA,DF,19.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.8,38.0,54,544,177,32.5,14.32,4.66,0.09,0.28,19.3,29,4,5,56.3,52.8,0.1,-2.3,-2.8,
Opponent Total,,,26.8,38.0,43,505,151,29.9,13.29,3.97,0.08,0.26,19.9,23,4,6,48.5,43.9,0.09,-5.5,-4.9,
