Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Deyverson,br BRA,FW,29.0,11.8,8,5,1,6,1,1,14,7.1,13,9,3,6,3,11,13,0,Matches
Victor Luis,br BRA,DF,27.0,9.4,20,11,12,5,3,12,18,66.7,6,10,0,10,14,34,22,0,Matches
Willian,br BRA,"FW,MF",34.0,8.6,6,6,4,2,0,1,5,20.0,4,7,0,7,2,8,7,0,Matches
Mayke,br BRA,DF,28.0,7.3,7,3,4,3,0,3,15,20.0,12,9,3,6,15,22,14,0,Matches
Jorge,br BRA,"DF,MF",24.0,5.1,14,13,10,3,1,5,10,50.0,5,2,0,2,9,23,4,0,Matches
Breno,br BRA,"FW,MF",25.0,8.4,10,4,4,5,1,4,10,40.0,6,11,2,9,0,10,5,0,Matches
Gabriel Veron,br BRA,"FW,MF",18.0,5.3,14,9,3,9,2,5,11,45.5,6,4,0,4,4,18,3,0,Matches
Danilo Barbosa,br BRA,"MF,DF",24.0,5.0,8,3,4,2,2,4,10,40.0,6,10,6,4,10,18,17,0,Matches
Matheus Fernandes,br BRA,MF,22.0,4.2,12,5,9,3,0,3,10,30.0,7,3,2,1,10,22,5,0,Matches
Vinicius Silvestre,br BRA,GK,26.0,4.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,Matches
Matías Viña,uy URU,DF,23.0,3.0,7,4,3,3,1,5,7,71.4,2,1,0,1,5,12,5,0,Matches
Michel,br BRA,DF,17.0,3.0,7,3,5,2,0,1,4,25.0,3,2,2,0,1,8,30,0,Matches
García,br BRA,"MF,DF",19.0,2.9,6,4,4,0,2,4,7,57.1,3,3,3,0,7,13,5,0,Matches
Giovani,br BRA,"FW,MF",17.0,2.5,3,2,0,2,1,1,1,100.0,0,1,0,1,2,5,2,0,Matches
Vanderlan,br BRA,"MF,DF",18.0,2.5,4,2,3,1,0,0,1,0.0,1,4,2,2,3,7,6,0,Matches
Gabriel Vieira,br BRA,"FW,MF",18.0,2.3,1,0,1,0,0,0,2,0.0,2,2,2,0,0,1,2,0,Matches
Fabinho,br BRA,MF,18.0,2.1,2,2,1,1,0,2,2,100.0,0,3,2,1,7,9,5,0,Matches
Kaiky Naves,br BRA,DF,18.0,2.0,1,1,1,0,0,1,1,100.0,0,8,7,1,4,5,19,0,Matches
Lucas Freitas,br BRA,DF,20.0,2.0,4,2,3,1,0,2,4,50.0,2,4,4,0,1,5,15,0,Matches
Vitor Hugo,br BRA,FW,17.0,2.0,1,1,1,0,0,0,1,0.0,1,0,0,0,4,5,11,0,Matches
Alan Empereur,br BRA,DF,26.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Kevin,br BRA,FW,18.0,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Pedro Bicalho,br BRA,"MF,DF",19.0,0.4,3,2,3,0,0,0,2,0.0,2,0,0,0,2,5,2,0,Matches
Jhonatan Jowjow,br BRA,FW,18.0,0.4,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
Lucas Esteves,br BRA,FW,20.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Yago Andrade,br BRA,FW,17.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Lucas Sena,br BRA,DF,19.0,0.0,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,Matches
Squad Total,,,26.8,38.0,593,356,313,217,63,270,640,42.2,370,368,142,226,419,1012,728,4,
Opponent Total,,,26.8,38.0,509,305,236,205,68,251,600,41.8,349,314,107,207,376,885,677,13,
