Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-11-02,17:00,Série A,Matchweek 19,Mon,Home,W,3,0,Atlético Mineiro,2.4,0.6,36,,Felipe Melo,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,
2020-11-08,16:00,Série A,Matchweek 20,Sun,Away,W,1,0,Vasco da Gama,1.5,0.4,55,,Felipe Melo,4-2-3-1,3-4-3,Anderson Daronco,Match Report,
2020-11-14,21:30,Série A,Matchweek 21,Sat,Home,W,2,0,Fluminense,1.4,0.5,51,,Willian,4-2-3-1,4-3-3,Leandro Pedro Vuaden,Match Report,
2020-11-21,21:00,Série A,Matchweek 22,Sat,Away,L,0,1,Goiás,0.6,0.4,41,,Gustavo Gómez,3-4-1-2,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2020-11-25,17:15,Libertadores,Round of 16,Wed,Away,W,3,1,ec Delfín,2.5,0.4,54,,Gustavo Gómez,4-2-3-1,4-4-2,Leodán González,Match Report,Leg 1 of 2
2020-11-28,17:00,Série A,Matchweek 23,Sat,Home,W,3,0,Ath Paranaense,3.2,0.5,58,,Gustavo Gómez,4-2-3-1,4-3-3,Anderson Daronco,Match Report,
2020-12-02,19:15,Libertadores,Round of 16,Wed,Home,W,5,0,ec Delfín,2.8,0.6,63,,Gustavo Gómez,4-2-3-1,4-4-2,Darío Herrera,Match Report,Leg 2 of 2; Palmeiras won
2020-12-05,17:00,Série A,Matchweek 24,Sat,Away,D,2,2,Santos,1.7,1.9,40,,Willian,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2020-12-08,21:30,Libertadores,Quarter-finals,Tue,Away,D,1,1,py Libertad,0.5,1.7,62,,Gustavo Gómez,4-2-3-1,4-4-2,Fernando Rapallini,Match Report,Leg 1 of 2
2020-12-12,19:00,Série A,Matchweek 25,Sat,Home,W,3,0,Bahia,2.3,1.2,59,,Gustavo Gómez,4-2-3-1,4-4-2,Rafael Traci,Match Report,
2020-12-15,21:30,Libertadores,Quarter-finals,Tue,Home,W,3,0,py Libertad,3.6,0.9,60,,Gustavo Gómez,4-2-3-1,4-4-2,Jesús Valenzuela,Match Report,Leg 2 of 2; Palmeiras won
2020-12-19,21:00,Série A,Matchweek 26,Sat,Away,L,0,2,Internacional,0.5,1.7,59,,Gustavo Gómez,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2020-12-27,18:15,Série A,Matchweek 27,Sun,Home,W,1,0,RB Bragantino,0.7,1.5,42,,Wéverton,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2021-01-05,21:30,Libertadores,Semi-finals,Tue,Away,W,3,0,ar River Plate,1.8,1.9,30,,Gustavo Gómez,3-4-3,4-1-3-2,Leodán González,Match Report,Leg 1 of 2
2021-01-09,19:00,Série A,Matchweek 29,Sat,Away,W,1,0,Sport Recife,1.5,0.6,41,,Willian,3-4-3,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,
2021-01-12,21:30,Libertadores,Semi-finals,Tue,Home,L,0,2,ar River Plate,0.3,2.0,35,,Gustavo Gómez,3-4-3,3-1-4-2,Esteban Ostojich,Match Report,Leg 2 of 2; Palmeiras won
2021-01-15,21:30,Série A,Matchweek 30,Fri,Home,D,1,1,Grêmio,1.7,1.3,45,,Wéverton,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2021-01-18,19:00,Série A,Matchweek 28,Mon,Home,W,4,0,Corinthians,2.4,0.4,55,,Luiz Adriano,4-1-4-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2021-01-21,19:00,Série A,Matchweek 31,Thu,Away,L,0,2,Flamengo,0.9,1.5,49,,Luiz Adriano,4-1-4-1,4-4-2,Savio Pereira,Match Report,
2021-01-24,16:00,Série A,Matchweek 32,Sun,Away,L,1,2,Ceará,1.5,1.5,60,,Gustavo Gómez,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-01-26,20:00,Série A,Matchweek 1,Tue,Home,D,1,1,Vasco da Gama,1.9,0.6,54,,Felipe Melo,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
2021-01-30,17:00,Libertadores,Final,Sat,Home,W,1,0,br Santos,0.4,0.5,42,,Gustavo Gómez,4-1-4-1,4-1-4-1,Patricio Loustau,Match Report,
2021-02-02,16:00,Série A,Matchweek 33,Tue,Home,D,1,1,Botafogo (RJ),1.4,1.3,54,,Felipe Melo,4-2-3-1,4-4-2,Felipe Fernandes de Lima,Match Report,
2021-02-14,18:15,Série A,Matchweek 36,Sun,Home,W,3,0,Fortaleza,1.1,0.3,67,,Gustavo Gómez,3-4-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2021-02-17,19:30,Série A,Matchweek 35,Wed,Away,L,0,1,Coritiba,0.8,0.5,53,,Willian,4-2-3-1,4-5-1,Ramon Abatti Abel,Match Report,
2021-02-19,21:30,Série A,Matchweek 34,Fri,Away,D,1,1,São Paulo,0.5,1.1,56,,Felipe Melo,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,
2021-02-22,18:00,Série A,Matchweek 37,Mon,Home,D,1,1,Atl Goianiense,1.1,0.4,63,,Felipe Melo,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,L,0,2,Atlético Mineiro,1.0,2.0,48,,Zé Rafael,4-1-3-2,4-4-2,Heber Roberto Lopes,Match Report,
