Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Kevin,br BRA,"FW,DF",20.0,2.6,125,1,17,49,62,12,125,23,10,43.5,9,39.1,83,730,406,14,13,4,7,5,83,22,Matches
Jailson Siqueira,br BRA,"MF,DF",27.0,1.8,76,3,17,39,22,5,76,1,0,0.0,1,100.0,37,131,51,0,0,0,1,1,44,3,Matches
Rafael Navarro,br BRA,FW,22.0,1.4,57,1,3,24,33,6,57,4,3,75.0,1,25.0,33,218,77,2,3,1,8,3,39,8,Matches
Bruno Tabata,br BRA,"MF,FW",25.0,1.4,89,0,7,44,39,4,89,9,4,44.4,4,44.4,53,366,182,6,7,0,3,1,66,19,Matches
Ian Custódio,br BRA,DF,19.0,0.2,9,1,3,4,2,0,9,0,0,,0,,5,24,21,1,0,0,1,0,4,0,Matches
Giovani,br BRA,FW,19.0,0.2,17,0,4,3,10,4,17,2,0,0.0,1,50.0,11,189,105,6,4,1,1,0,10,5,Matches
Estêvão Willian,br BRA,DF,15.0,0.1,6,1,1,5,0,0,6,0,0,,0,,2,1,1,0,0,0,1,0,2,0,Matches
Eduard Atuesta,co COL,MF,25.0,0.1,2,0,0,2,0,0,2,0,0,,0,,1,10,9,0,0,0,0,0,2,0,Matches
Kauan Silva,br BRA,FW,18.0,0.0,2,0,0,1,1,1,2,0,0,,0,,1,17,17,1,0,1,0,0,1,0,Matches
Squad Total,,,26.9,38.0,22082,2045,6482,10284,5556,803,22078,752,391,52.0,280,37.2,12846,71906,38686,788,563,174,527,283,14426,1583,
Opponent Total,,,27.4,38.0,20720,2478,6865,9607,4492,577,20715,744,372,50.0,290,39.0,11527,62813,32723,569,451,108,537,315,13055,1214,
