Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-05-24,21:30,Libertadores,Group stage,Tue,Home,W,4,1,ve Dep Táchira,2.9,0.9,65,,Gustavo Gómez,4-2-3-1,4-5-1,Kevin Ortega,Match Report,
2022-05-29,16:00,Série A,Matchweek 8,Sun,Away,W,1,0,Santos,1.8,1.7,55,14220.0,Gustavo Gómez,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,
2022-06-05,16:00,Série A,Matchweek 9,Sun,Home,D,0,0,Atlético Mineiro,0.9,0.4,50,40235.0,Marcos Rocha,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2022-06-09,19:00,Série A,Matchweek 10,Thu,Home,W,4,0,Botafogo (RJ),2.7,0.5,47,33431.0,Marcos Rocha,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2022-06-12,18:00,Série A,Matchweek 11,Sun,Away,W,2,0,Coritiba,0.9,0.6,53,27356.0,Marcos Rocha,4-2-3-1,5-4-1,Leandro Pedro Vuaden,Match Report,
2022-06-16,18:00,Série A,Matchweek 12,Thu,Home,W,4,2,Atl Goianiense,3.0,1.0,49,38888.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2022-06-20,20:00,Série A,Matchweek 13,Mon,Away,W,2,1,São Paulo,1.6,1.2,60,31055.0,Gustavo Gómez,4-3-1-2,3-1-4-2,Anderson Daronco,Match Report,
2022-06-26,16:00,Série A,Matchweek 14,Sun,Away,D,2,2,Avaí,2.5,1.1,51,15233.0,Gustavo Gómez,4-2-3-1,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,
2022-06-29,18:15,Libertadores,Round of 16,Wed,Away,W,3,0,py Cerro Porteño,4.0,0.4,50,,Gustavo Gómez,4-2-3-1,4-3-3,Wilmar Roldán,Match Report,Leg 1 of 2
2022-07-02,21:00,Série A,Matchweek 15,Sat,Home,L,0,2,Ath Paranaense,3.8,2.0,70,39192.0,Gustavo Gómez,3-4-3,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-07-06,19:15,Libertadores,Round of 16,Wed,Home,W,5,0,py Cerro Porteño,2.3,0.4,46,37431.0,Gustavo Gómez,4-2-3-1,4-3-3,Patricio Loustau,Match Report,Leg 2 of 2; Palmeiras won
2022-07-10,18:00,Série A,Matchweek 16,Sun,Away,D,0,0,Fortaleza,1.1,1.0,60,24888.0,Marcos Rocha,4-2-3-1,3-4-1-2,Wilton Sampaio,Match Report,
2022-07-18,20:00,Série A,Matchweek 17,Mon,Home,W,1,0,Cuiabá,1.5,0.2,61,39033.0,Gustavo Gómez,4-2-3-1,3-4-3,Anderson Daronco,Match Report,
2022-07-21,20:00,Série A,Matchweek 18,Thu,Away,W,1,0,América (MG),1.4,2.0,52,6462.0,Gustavo Gómez,4-2-3-1,4-3-3,Braulio da Silva Machado,Match Report,
2022-07-24,16:00,Série A,Matchweek 19,Sun,Home,W,2,1,Internacional,1.3,0.7,52,38658.0,Gustavo Gómez,4-2-3-1,4-1-2-1-2,Bruno Arleu de Araujo,Match Report,
2022-07-30,16:30,Série A,Matchweek 20,Sat,Away,W,2,1,Ceará,1.4,1.2,53,40912.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2022-08-03,21:30,Libertadores,Quarter-finals,Wed,Away,D,2,2,br Atlético Mineiro,2.2,2.2,52,,Gustavo Gómez,4-2-3-1,4-2-3-1,Facundo Tello,Match Report,Leg 1 of 2
2022-08-07,16:00,Série A,Matchweek 21,Sun,Home,W,3,0,Goiás,2.5,0.6,56,38801.0,Gustavo Gómez,4-2-3-1,3-5-2,Jean Pierre Goncalves Lima,Match Report,
2022-08-10,21:30,Libertadores,Quarter-finals,Wed,Home,D,0 (6),0 (5),br Atlético Mineiro,0.6,0.5,33,,Gustavo Gómez,4-2-3-1,4-2-3-1,Wilmar Roldán,Match Report,Leg 2 of 2; Palmeiras won; Palmeiras won on penalty kicks following extra time
2022-08-13,19:00,Série A,Matchweek 22,Sat,Away,W,1,0,Corinthians,0.4,0.4,43,44966.0,Gustavo Gómez,4-2-3-1,4-3-3,Raphael Claus,Match Report,
2022-08-21,16:00,Série A,Matchweek 23,Sun,Home,D,1,1,Flamengo,1.5,0.9,57,40485.0,Gustavo Gómez,4-2-3-1,4-3-3,Ramon Abatti Abel,Match Report,
2022-08-27,19:00,Série A,Matchweek 24,Sat,Away,D,1,1,Fluminense,0.6,1.3,39,45084.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-08-30,21:30,Libertadores,Semi-finals,Tue,Away,L,0,1,br Ath Paranaense,0.8,1.0,64,38963.0,Gustavo Gómez,4-2-3-1,4-3-3,Roberto Tobar,Match Report,Leg 1 of 2
2022-09-03,19:00,Série A,Matchweek 25,Sat,Away,D,2,2,RB Bragantino,1.2,1.4,60,9685.0,Luan Garcia,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2022-09-06,21:30,Libertadores,Semi-finals,Tue,Home,D,2,2,br Ath Paranaense,1.3,1.2,49,,Gustavo Gómez,4-2-3-1,4-3-3,Esteban Ostojich,Match Report,Leg 2 of 2; Ath Paranaense won
2022-09-10,21:00,Série A,Matchweek 26,Sat,Home,W,2,1,Juventude,1.7,0.7,66,39337.0,Gustavo Gómez,4-2-3-1,3-4-1-2,Jefferson Ferreira de Moraes,Match Report,
2022-09-18,18:30,Série A,Matchweek 27,Sun,Home,W,1,0,Santos,1.0,0.6,54,40337.0,Gustavo Gómez,4-2-3-1,4-4-2,Wilton Sampaio,Match Report,
2022-09-28,21:45,Série A,Matchweek 28,Wed,Away,W,1,0,Atlético Mineiro,1.3,1.2,33,28644.0,Marcos Rocha,3-4-1-2,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2022-10-03,20:00,Série A,Matchweek 29,Mon,Away,W,3,1,Botafogo (RJ),2.5,0.9,52,16545.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2022-10-06,19:00,Série A,Matchweek 30,Thu,Home,W,4,0,Coritiba,2.4,0.4,56,39877.0,Gustavo Gómez,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-10-10,18:30,Série A,Matchweek 31,Mon,Away,D,1,1,Atl Goianiense,1.1,0.6,56,12089.0,Gustavo Gómez,4-2-3-1,5-4-1,Bruno Arleu de Araujo,Match Report,
2022-10-16,16:00,Série A,Matchweek 32,Sun,Home,D,0,0,São Paulo,2.0,0.4,56,40795.0,Gustavo Gómez,4-2-3-1,3-4-1-2,Flavio Rodrigues De Souza,Match Report,
2022-10-22,21:00,Série A,Matchweek 33,Sat,Home,W,3,0,Avaí,3.9,0.8,50,,Gustavo Gómez,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2022-10-25,21:45,Série A,Matchweek 34,Tue,Away,W,3,1,Ath Paranaense,2.2,0.2,71,,Gustavo Gómez,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-11-02,21:30,Série A,Matchweek 35,Wed,Home,W,4,0,Fortaleza,2.2,0.5,55,,Gustavo Gómez,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2022-11-06,17:30,Série A,Matchweek 36,Sun,Away,D,1,1,Cuiabá,2.6,1.1,66,,Gustavo Gómez,4-2-3-1,3-4-1-2,Braulio da Silva Machado,Match Report,
2022-11-09,21:30,Série A,Matchweek 37,Wed,Home,W,2,1,América (MG),2.6,0.3,57,,Gustavo Gómez,4-2-3-1,4-1-4-1,Savio Pereira,Match Report,
2022-11-13,16:00,Série A,Matchweek 38,Sun,Away,L,0,3,Internacional,1.3,1.4,52,,Luan Garcia,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
