Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Diogo Luís Santo,br BRA,FW,26.0,24,17,1643.0,18.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.05,0.05,0.11,0.05,0.11,Matches
João Pedro,br BRA,DF,17.0,17,17,1530.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Jorge Valdivia,cl CHI,MF,30.0,17,16,1336.0,14.8,0.0,6.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,0.4,0.4,0.0,0.4,Matches
Fernando Prass,br BRA,GK,35.0,15,15,1304.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wendel,br BRA,"DF,MF",32.0,15,15,1282.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nathan Cardoso,br BRA,DF,18.0,12,12,1047.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro,br BRA,"FW,MF",20.0,18,11,1004.0,11.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches
Jonatan Cristaldo,ar ARG,FW,24.0,17,8,853.0,9.5,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches
Pablo Mouche,ar ARG,"FW,MF",26.0,17,8,780.0,8.7,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches
Agustín Allione,ar ARG,MF,19.0,15,8,763.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Menezes,br BRA,MF,26.0,15,7,793.0,8.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches
Marquinhos Gabriel,br BRA,"FW,MF",23.0,8,7,515.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches
William Matheus,br BRA,DF,23.0,6,6,540.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.33,0.0,0.33,Matches
William Mendieta,py PAR,MF,25.0,11,6,521.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mazinho,br BRA,"FW,MF",26.0,11,6,484.0,5.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.19,0.19,0.37,0.19,0.37,Matches
Josimar,br BRA,MF,27.0,10,6,471.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauricio Victorino,uy URU,DF,31.0,7,5,567.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eliton Deola,br BRA,GK,30.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Weldinho,br BRA,DF,23.0,6,5,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wellington,br BRA,DF,22.0,5,5,353.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Dias,br BRA,DF,19.0,5,4,369.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastián Eguren,uy URU,MF,33.0,5,2,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno César,br BRA,"FW,MF",25.0,7,2,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Tiago Alves,br BRA,DF,29.0,3,2,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Washington,br BRA,"FW,MF",25.0,5,2,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bernardo,br BRA,MF,23.0,8,1,220.0,2.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41,0.41,0.0,0.41,Matches
Patrick Vieira,br BRA,MF,22.0,5,1,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Serginho,br BRA,MF,23.0,2,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan Kardec,br BRA,FW,25.0,1,1,90.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Matches
Bruninho,br BRA,MF,21.0,3,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Erik Mendes,br BRA,FW,19.0,3,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Cardoso,br BRA,GK,29.0,1,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chico,br BRA,FW,21.0,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodolfo,br BRA,FW,20.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Miguel Bianconi,br BRA,FW,21.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juninho,br BRA,MF,18.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leo Cunha,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Fernandinho,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Guilherme,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Jailson,br BRA,GK,32.0,0,0,,,,,,,,,,,,,,,,Matches
Thiago Martins,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Sales,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Vinicius Silvestre,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.6,38,418,3420.0,38.0,31.0,22.0,53.0,28.0,3.0,3.0,96.0,7.0,0.82,0.58,1.39,0.74,1.32,
Opponent Total,,,26.3,38,418,3420.0,38.0,58.0,36.0,94.0,56.0,2.0,2.0,104.0,3.0,1.53,0.95,2.47,1.47,2.42,
