Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Willian,br BRA,"FW,MF",33.0,32,18,1758.0,19.5,7.0,4.0,11.0,7.0,0.0,1.0,1.0,0.0,8.6,7.8,2.8,10.6,22.0,42.0,111.0,0.36,0.2,0.56,0.36,0.56,0.44,0.15,0.58,0.4,0.54,Matches
Marcos Rocha,br BRA,DF,31.0,22,18,1543.0,17.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,1.9,2.0,26.0,111.0,86.0,0.0,0.06,0.06,0.0,0.06,0.01,0.11,0.12,0.01,0.12,Matches
Mayke,br BRA,DF,27.0,21,16,1319.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.5,0.5,21.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
Rony,br BRA,"FW,MF",24.0,23,15,1288.0,14.3,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,5.3,5.3,1.3,6.5,41.0,17.0,148.0,0.35,0.07,0.42,0.35,0.42,0.37,0.09,0.46,0.37,0.46,Matches
Felipe Melo,br BRA,"DF,MF",36.0,15,13,1119.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.7,1.7,0.2,1.9,9.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.15,0.14,0.15,Matches
Gustavo Scarpa,br BRA,"MF,FW",26.0,26,10,1168.0,13.0,1.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,2.1,2.1,4.8,6.9,35.0,65.0,120.0,0.08,0.39,0.46,0.08,0.46,0.16,0.37,0.53,0.16,0.53,Matches
Emerson Santos,br BRA,"DF,MF",24.0,12,10,863.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.4,7.0,40.0,3.0,0.1,0.0,0.1,0.1,0.1,0.04,0.01,0.05,0.04,0.05,Matches
Breno,br BRA,"FW,MF",24.0,18,9,975.0,10.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.7,1.7,1.1,2.8,40.0,29.0,114.0,0.18,0.0,0.18,0.18,0.18,0.16,0.1,0.26,0.16,0.26,Matches
Wesley,br BRA,"FW,MF",20.0,15,9,760.0,8.4,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.1,5.1,38.0,22.0,83.0,0.24,0.24,0.47,0.24,0.47,0.47,0.13,0.6,0.47,0.6,Matches
Danilo,br BRA,MF,18.0,18,8,908.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.0,0.4,14.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04,Matches
Gabriel Veron,br BRA,"FW,MF",17.0,20,8,878.0,9.8,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.1,3.1,2.1,5.3,21.0,19.0,97.0,0.41,0.1,0.51,0.41,0.51,0.32,0.22,0.54,0.32,0.54,Matches
Benjamín Kuscevic,cl CHI,DF,23.0,11,8,766.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,0.4,0.7,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.09,0.04,0.09,Matches
Renan Victor,br BRA,DF,17.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,10.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Alan Empereur,br BRA,DF,25.0,10,7,695.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Bruno Henrique,br BRA,MF,30.0,13,7,628.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.7,13.0,55.0,16.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1,Matches
Lucas Esteves,br BRA,"DF,FW",19.0,10,7,606.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.9,1.4,8.0,18.0,46.0,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.21,0.08,0.21,Matches
Jailson,br BRA,GK,38.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ramires,br BRA,MF,32.0,16,4,557.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.1,0.4,3.0,47.0,11.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07,Matches
Gabriel Vieira,br BRA,"FW,MF",17.0,13,3,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3,2.3,0.0,2.3,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.55,0.01,0.56,0.55,0.56,Matches
Diogo Barbosa,br BRA,DF,27.0,5,3,322.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,6.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Vitor Hugo,br BRA,DF,28.0,4,3,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Vinicius Silvestre,br BRA,GK,25.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vanderlan,br BRA,DF,17.0,2,1,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcelinho,br BRA,FW,17.0,2,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Fabrício Biato,br BRA,FW,18.0,3,0,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Pedro Acacio,br BRA,"MF,DF",17.0,3,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iván Angulo,co COL,"FW,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pedro Bicalho,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ramon Cirino,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Caio Cunha,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Helder,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Henri,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marino Hinestroza,co COL,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Adriano Juninho,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leandro Matheus,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mateus Oliveira,,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jean Quiñonez,ec ECU,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ramón Ricardo,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Robinho,br BRA,MF,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Anibal Vega,py PAR,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Vitinho,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.4,38,418,3420.0,38.0,51.0,33.0,84.0,46.0,5.0,7.0,92.0,5.0,52.6,47.5,37.1,84.6,609.0,1606.0,1596.0,1.34,0.87,2.21,1.21,2.08,1.38,0.98,2.36,1.25,2.23,
Opponent Total,,,26.3,38,418,3420.0,38.0,35.0,20.0,55.0,30.0,5.0,5.0,92.0,7.0,39.1,35.2,26.7,61.8,637.0,1335.0,1323.0,0.92,0.53,1.45,0.79,1.32,1.03,0.7,1.73,0.93,1.63,
