Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Lucas Barrios,py PAR,FW,31.0,9,3,371.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches
Agustín Allione,ar ARG,MF,21.0,7,3,297.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vagner,br BRA,GK,26.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabrício,br BRA,"DF,MF",29.0,6,2,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Pedro,br BRA,DF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vinicius Silvestre,br BRA,GK,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arouca,br BRA,"DF,MF",29.0,2,0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luan,br BRA,"FW,MF",27.0,2,0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonatan Cristaldo,ar ARG,FW,26.0,3,0,67.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.34,0.0,1.34,1.34,1.34,Matches
Vitinho,br BRA,MF,17.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo,br BRA,MF,21.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Artur,,"FW,MF",17.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roger Carvalho,br BRA,DF,29.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Iacovelli,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Augusto Silva,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.2,38,418,3420.0,38.0,62.0,43.0,105.0,58.0,4.0,5.0,94.0,0.0,1.63,1.13,2.76,1.53,2.66,
Opponent Total,,,26.8,38,418,3420.0,38.0,31.0,22.0,53.0,29.0,2.0,2.0,120.0,7.0,0.82,0.58,1.39,0.76,1.34,
