Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Jorge,br BRA,DF,25.0,5.2,192,255,75.3,3180,981,90,105,85.7,84,99,84.8,13,37,35.1,0,0.4,0.2,-0.4,5,12,6,1,18,Matches
Rafael Navarro,br BRA,"FW,MF",21.0,8.0,67,111,60.4,905,216,41,58,70.7,15,21,71.4,3,7,42.9,1,0.3,0.2,0.7,3,5,1,0,12,Matches
Bruno Tabata,br BRA,"MF,FW",24.0,5.2,112,171,65.5,2069,617,51,64,79.7,40,56,71.4,17,40,42.5,1,0.9,0.7,0.1,6,14,4,0,25,Matches
Endrick,br BRA,FW,15.0,3.4,23,32,71.9,403,100,9,15,60.0,11,13,84.6,3,3,100.0,0,1.0,0.3,-1.0,5,2,2,1,5,Matches
Benjamín Kuscevic,cl CHI,DF,25.0,3.3,104,120,86.7,1808,471,44,47,93.6,54,58,93.1,5,11,45.5,1,0.6,0.0,0.4,1,2,0,0,3,Matches
Marcelo Lomba,br BRA,GK,35.0,3.0,93,113,82.3,2420,1705,18,18,100.0,49,49,100.0,26,46,56.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Miguel Merentiel,uy URU,"FW,MF",25.0,2.6,35,47,74.5,510,89,19,23,82.6,11,13,84.6,2,5,40.0,0,0.3,0.1,-0.3,3,3,1,0,4,Matches
Breno,br BRA,FW,26.0,3.7,109,151,72.2,1885,407,55,66,83.3,39,54,72.2,13,19,68.4,0,0.3,0.4,-0.3,7,6,8,3,15,Matches
Vinicius Silvestre,br BRA,GK,27.0,1.0,16,20,80.0,410,288,5,5,100.0,5,5,100.0,6,10,60.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
García,br BRA,"DF,MF",20.0,1.1,64,76,84.2,1280,493,26,27,96.3,21,27,77.8,15,18,83.3,0,0.0,0.1,0.0,0,5,2,0,8,Matches
Fabinho,br BRA,MF,19.0,0.8,49,55,89.1,848,176,23,24,95.8,16,18,88.9,7,9,77.8,0,0.0,0.0,0.0,0,6,0,0,3,Matches
Kaiky Naves,br BRA,"DF,MF",19.0,0.4,18,19,94.7,433,193,5,5,100.0,8,8,100.0,5,6,83.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Giovani,br BRA,"FW,MF",18.0,0.4,9,14,64.3,118,27,7,9,77.8,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,3,Matches
Jailson Siqueira,br BRA,MF,26.0,0.2,7,14,50.0,98,43,4,7,57.1,3,6,50.0,0,1,0.0,0,0.0,0.1,0.0,0,2,0,0,3,Matches
Gabriel Vieira,br BRA,FW,19.0,0.1,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Pedro Bicalho,br BRA,MF,20.0,0.0,3,3,100.0,73,18,2,2,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Squad Total,,,26.9,38.0,14450,18115,79.8,281893,98791,5422,6153,88.1,6624,7643,86.7,2083,3422,60.9,47,48.2,43.0,-1.2,489,1377,333,84,1718,
Opponent Total,,,27.2,38.0,11735,15238,77.0,212913,86151,5275,6015,87.7,4767,5754,82.8,1397,2608,53.6,14,23.5,22.6,-9.5,320,949,187,52,1164,
