Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Luiz Adriano,br BRA,FW,33.0,10.4,20,1.92,15,0,0,3,2,0,4,0.38,4,0,0,0,0,0,Matches
Gabriel Menino,br BRA,"DF,MF",20.0,12.3,33,2.68,24,6,1,0,2,0,2,0.16,1,0,0,0,1,0,Matches
Benjamín Kuscevic,cl CHI,DF,24.0,10.1,9,0.89,7,0,0,2,0,0,3,0.3,3,0,0,0,0,0,Matches
Joaquín Piquerez,uy URU,DF,22.0,10.8,20,1.85,14,2,0,4,0,0,2,0.19,1,0,0,1,0,0,Matches
Deyverson,br BRA,FW,29.0,11.8,24,2.02,15,1,1,6,0,1,6,0.51,4,0,1,1,0,0,Matches
Victor Luis,br BRA,DF,27.0,9.4,26,2.75,22,3,0,0,0,1,2,0.21,2,0,0,0,0,0,Matches
Willian,br BRA,"FW,MF",34.0,8.6,23,2.68,19,1,0,1,2,0,2,0.23,1,0,0,1,0,0,Matches
Mayke,br BRA,DF,28.0,7.3,15,2.06,13,1,0,0,1,0,2,0.27,2,0,0,0,0,0,Matches
Jorge,br BRA,"DF,MF",24.0,5.1,10,1.96,4,1,2,1,2,0,2,0.39,1,0,0,0,1,0,Matches
Breno,br BRA,"FW,MF",25.0,8.4,15,1.78,12,0,1,2,0,0,4,0.47,3,0,0,1,0,0,Matches
Gabriel Veron,br BRA,"FW,MF",18.0,5.3,18,3.4,14,0,2,1,1,0,2,0.38,1,0,1,0,0,0,Matches
Danilo Barbosa,br BRA,"MF,DF",24.0,5.0,14,2.8,8,0,3,1,2,0,4,0.8,2,0,1,0,1,0,Matches
Matheus Fernandes,br BRA,MF,22.0,4.2,4,0.95,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinicius Silvestre,br BRA,GK,26.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Matías Viña,uy URU,DF,23.0,3.0,5,1.65,4,0,0,1,0,0,1,0.33,1,0,0,0,0,0,Matches
Michel,br BRA,DF,17.0,3.0,1,0.33,1,0,0,0,0,0,1,0.33,1,0,0,0,0,0,Matches
García,br BRA,"MF,DF",19.0,2.9,4,1.36,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Giovani,br BRA,"FW,MF",17.0,2.5,6,2.37,5,0,1,0,0,0,1,0.39,1,0,0,0,0,0,Matches
Vanderlan,br BRA,"MF,DF",18.0,2.5,4,1.61,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Vieira,br BRA,"FW,MF",18.0,2.3,8,3.53,6,0,2,0,0,0,1,0.44,0,0,1,0,0,0,Matches
Fabinho,br BRA,MF,18.0,2.1,4,1.89,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Kaiky Naves,br BRA,DF,18.0,2.0,2,1.0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Freitas,br BRA,DF,20.0,2.0,2,1.01,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vitor Hugo,br BRA,FW,17.0,2.0,2,1.01,2,0,0,0,0,0,1,0.5,1,0,0,0,0,0,Matches
Alan Empereur,br BRA,DF,26.0,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kevin,br BRA,FW,18.0,0.8,2,2.47,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Bicalho,br BRA,"MF,DF",19.0,0.4,1,2.2,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jhonatan Jowjow,br BRA,FW,18.0,0.4,1,2.57,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Esteves,br BRA,FW,20.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Yago Andrade,br BRA,FW,17.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Sena,br BRA,DF,19.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.8,38.0,955,25.13,683,104,56,53,50,9,97,2.55,69,8,7,8,5,0,
Opponent Total,,,26.8,38.0,887,23.34,611,95,56,59,55,11,73,1.92,47,4,6,9,7,0,
