Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Luan Garcia,br BRA,DF,28.0,13.6,782,79,356,404,27,12,782,1,0,0.0,0,0.0,480,2578,1553,9,4,0,6,2,516,3,Matches
Vanderlan,br BRA,DF,19.0,7.2,381,15,100,192,93,4,381,4,1,25.0,3,75.0,229,1451,851,19,11,3,2,3,223,27,Matches
Gabriel Veron,br BRA,"FW,MF",19.0,6.3,208,5,35,77,106,23,208,22,11,50.0,11,50.0,118,993,512,20,14,6,10,10,129,47,Matches
Gabriel Menino,br BRA,MF,21.0,10.2,765,24,122,450,202,12,765,19,8,42.1,10,52.6,466,2921,1547,25,28,1,17,10,548,39,Matches
Wesley,br BRA,FW,22.0,7.2,340,10,41,108,196,46,340,41,17,41.5,23,56.1,208,1397,687,34,7,15,24,10,212,73,Matches
Eduard Atuesta,co COL,MF,24.0,7.3,434,10,61,215,160,28,434,28,15,53.6,12,42.9,254,1356,680,20,12,7,16,13,286,52,Matches
José López,ar ARG,FW,21.0,6.1,180,6,13,80,90,36,180,8,5,62.5,3,37.5,86,418,180,7,5,5,16,3,121,27,Matches
Jorge,br BRA,DF,25.0,5.2,325,14,88,150,87,3,325,12,7,58.3,5,41.7,146,759,335,8,12,1,7,2,171,22,Matches
Rafael Navarro,br BRA,"FW,MF",21.0,8.0,224,3,16,81,134,47,224,13,9,69.2,4,30.8,111,471,199,6,4,3,30,12,140,40,Matches
Bruno Tabata,br BRA,"MF,FW",24.0,5.2,229,2,22,91,119,17,229,20,6,30.0,12,60.0,119,923,332,9,5,4,11,10,145,41,Matches
Endrick,br BRA,FW,15.0,3.4,67,0,2,15,50,27,67,5,4,80.0,0,0.0,48,244,118,4,1,3,6,9,51,13,Matches
Benjamín Kuscevic,cl CHI,DF,25.0,3.3,149,15,78,68,4,2,149,1,1,100.0,0,0.0,91,451,184,0,0,0,0,0,89,1,Matches
Marcelo Lomba,br BRA,GK,35.0,3.0,119,112,119,0,0,0,119,0,0,,0,,51,273,165,0,0,0,0,0,35,0,Matches
Miguel Merentiel,uy URU,"FW,MF",25.0,2.6,63,0,2,27,34,10,63,5,3,60.0,2,40.0,42,207,53,0,0,2,6,1,51,17,Matches
Breno,br BRA,FW,26.0,3.7,192,2,19,71,103,25,192,7,5,71.4,2,28.6,118,790,473,22,5,9,9,2,129,40,Matches
Vinicius Silvestre,br BRA,GK,27.0,1.0,21,18,21,0,0,0,21,0,0,,0,,17,123,97,0,0,0,0,0,8,0,Matches
García,br BRA,"DF,MF",20.0,1.1,84,2,26,35,23,4,84,0,0,,0,,49,238,150,2,1,0,1,1,62,9,Matches
Fabinho,br BRA,MF,19.0,0.8,64,1,9,48,7,0,64,0,0,,0,,36,192,97,0,3,0,0,0,46,0,Matches
Kaiky Naves,br BRA,"DF,MF",19.0,0.4,22,4,10,11,1,0,22,0,0,,0,,14,28,18,0,0,0,0,0,15,0,Matches
Giovani,br BRA,"FW,MF",18.0,0.4,24,0,0,9,15,1,24,2,0,0.0,2,100.0,16,102,52,3,2,0,3,0,17,7,Matches
Jailson Siqueira,br BRA,MF,26.0,0.2,15,0,1,5,9,2,15,0,0,,0,,7,7,2,0,0,0,0,0,9,0,Matches
Gabriel Vieira,br BRA,FW,19.0,0.1,2,0,0,0,2,0,2,0,0,,0,,1,0,0,0,0,0,1,0,1,0,Matches
Pedro Bicalho,br BRA,MF,20.0,0.0,4,0,1,2,1,0,4,0,0,,0,,1,10,3,0,0,0,0,0,3,0,Matches
Squad Total,,,26.9,38.0,22226,2033,6552,10090,5823,950,22217,680,327,48.1,312,45.9,12660,71163,38661,750,499,178,530,292,14300,1700,
Opponent Total,,,27.2,38.0,19483,2572,7017,8648,4037,515,19481,622,333,53.5,264,42.4,10432,62347,34029,584,418,110,574,353,11597,1155,
