Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Lucas Esteves,br BRA,"DF,FW",19.0,6.7,306,12,73,127,107,10,306,2,1,50.0,1,50.0,154,614,311,8,6,2,11,3,176,46,Matches
Jailson,br BRA,GK,38.0,6.0,176,154,176,1,0,0,176,0,0,,0,,99,463,301,0,0,0,0,0,77,0,Matches
Ramires,br BRA,MF,32.0,6.2,358,13,65,243,55,7,358,7,6,85.7,1,14.3,216,952,447,3,7,0,5,7,252,11,Matches
Gabriel Vieira,br BRA,"FW,MF",17.0,4.1,87,3,14,43,31,14,87,5,2,40.0,3,60.0,44,250,113,2,2,1,9,1,49,12,Matches
Diogo Barbosa,br BRA,DF,27.0,3.6,224,2,61,101,63,1,224,0,0,,0,,110,689,288,6,6,0,10,4,109,17,Matches
Vitor Hugo,br BRA,DF,28.0,3.0,201,24,111,82,8,4,201,0,0,,0,,104,486,233,0,0,0,0,1,140,0,Matches
Vinicius Silvestre,br BRA,GK,25.0,2.0,80,74,80,0,0,0,80,0,0,,0,,45,231,159,0,0,0,0,0,28,0,Matches
Vanderlan,br BRA,DF,17.0,1.4,87,4,42,37,8,0,87,0,0,,0,,57,193,87,0,0,0,0,1,60,1,Matches
Marcelinho,br BRA,FW,17.0,0.7,21,0,1,7,14,4,21,3,2,66.7,1,33.3,12,39,24,1,1,0,4,0,12,7,Matches
Fabrício Biato,br BRA,FW,18.0,1.2,24,0,3,9,12,4,24,0,0,,0,,17,60,19,0,1,1,4,2,18,5,Matches
Pedro Acacio,br BRA,"MF,DF",17.0,0.4,25,1,3,14,8,0,25,4,3,75.0,1,25.0,20,61,22,0,0,0,2,2,22,4,Matches
Squad Total,,,26.4,38.0,22399,2069,6850,10613,5167,610,22392,532,351,66.0,181,34.0,13845,69474,35334,609,522,104,560,278,14927,1596,
Opponent Total,,,26.3,38.0,20746,2225,6804,9719,4476,598,20741,672,423,62.9,249,37.1,12029,66750,34778,637,481,102,553,323,13393,1323,
