Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-10-04,18:30,Série A,Matchweek 29,Sun,Away,L,1,5,Chapecoense,50,16474,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2015-10-14,21:00,Série A,Matchweek 30,Wed,Home,L,0,1,Ponte Preta,52,28981,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2015-10-17,18:30,Série A,Matchweek 31,Sat,Away,W,3,1,Avaí,52,9254,,4-2-3-1,4-3-1-2,Marcelo de Lima Henrique,Match Report,
2015-10-24,21:00,Série A,Matchweek 32,Sat,Home,L,0,2,Sport Recife,57,19395,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2015-11-01,17:00,Série A,Matchweek 33,Sun,Away,L,1,2,Santos,50,11767,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-11-08,17:00,Série A,Matchweek 34,Sun,Home,L,0,2,Vasco da Gama,54,28800,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-11-18,21:00,Série A,Matchweek 35,Wed,Away,D,3,3,Ath Paranaense,50,13650,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2015-11-21,19:30,Série A,Matchweek 36,Sat,Home,D,1,1,Cruzeiro,51,19395,,4-2-3-1,4-3-3,Elmo Alves Resende Cunha,Match Report,
2015-11-29,18:00,Série A,Matchweek 37,Sun,Home,L,0,2,Coritiba,60,15037,,4-2-3-1,4-4-2,Igor Junior Benevenuto,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Away,W,2,1,Flamengo,42,16070,,4-2-3-1,4-1-4-1,Wagner Reway,Match Report,
