Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
João Paulo,br BRA,DF,28.0,6,402.0,67.0,11.8,4.5,4,85.0,2.0,2,32.0,21,0.83,4.0,6.0,-2.0,-0.45,-0.78,Matches
Matheus Sales,br BRA,MF,19.0,4,288.0,72.0,8.4,3.2,4,72.0,2.0,0,,3,1.0,5.0,7.0,-2.0,-0.62,-0.94,Matches
Pablo Mouche,ar ARG,"FW,MF",27.0,5,272.0,54.0,8.0,3.0,4,67.0,1.0,1,6.0,12,0.8,3.0,4.0,-1.0,-0.33,-0.62,Matches
Jorge Valdivia,cl CHI,MF,31.0,4,284.0,71.0,8.3,3.2,3,80.0,2.0,1,45.0,0,1.25,2.0,2.0,0.0,0.0,-0.26,Matches
Nathan Cardoso,br BRA,DF,19.0,3,224.0,75.0,6.5,2.5,3,75.0,1.0,0,,23,0.33,2.0,4.0,-2.0,-0.8,-1.11,Matches
Cleiton Xavier,br BRA,MF,31.0,10,307.0,31.0,9.0,3.4,2,69.0,0.0,8,21.0,6,1.6,5.0,4.0,1.0,0.29,0.06,Matches
Fábio Szymonek,br BRA,GK,24.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,5,1.5,2.0,3.0,-1.0,-0.5,-0.78,Matches
Lucas Taylor,br BRA,"DF,MF",19.0,3,162.0,54.0,4.7,1.8,1,91.0,1.0,2,36.0,4,2.0,5.0,4.0,1.0,0.56,0.33,Matches
Ayrton Ganino,br BRA,DF,29.0,3,117.0,39.0,3.4,1.3,1,92.0,1.0,2,13.0,2,1.33,1.0,2.0,-1.0,-0.77,-1.04,Matches
Juninho,br BRA,MF,19.0,2,51.0,26.0,1.5,0.6,0,,0.0,2,25.0,1,1.5,1.0,1.0,0.0,0.0,-0.24,Matches
Fernando Tobio,ar ARG,DF,25.0,1,43.0,43.0,1.3,0.5,0,,0.0,1,42.0,7,0.0,0.0,1.0,-1.0,-2.09,-2.36,Matches
Alan Patrick,br BRA,MF,23.0,2,32.0,16.0,0.9,0.4,0,,0.0,2,15.0,2,0.5,2.0,1.0,1.0,2.81,2.6,Matches
Fellype Gabriel,br BRA,"FW,MF",29.0,1,21.0,21.0,0.6,0.2,0,,0.0,1,20.0,6,0.0,0.0,0.0,0.0,0.0,-0.24,Matches
Jobson,br BRA,MF,19.0,1,20.0,20.0,0.6,0.2,0,,0.0,1,19.0,1,0.0,0.0,1.0,-1.0,-4.5,-4.76,Matches
Leandro,br BRA,"FW,MF",21.0,2,20.0,10.0,0.6,0.2,0,,0.0,2,9.0,7,1.5,0.0,1.0,-1.0,-4.5,-4.76,Matches
Francisco Arancibia,cl CHI,"FW,MF",18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Aranha,br BRA,GK,34.0,0,,,,,0,,0.0,0,,30,,,,,,,Matches
Daniel,br BRA,MF,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Jailson,br BRA,GK,33.0,0,,,,,0,,0.0,0,,12,,,,,,,Matches
Kauê,br BRA,FW,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Maikon Leite,br BRA,"FW,MF",26.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Victor Luis,br BRA,DF,21.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Ryder Matos,br BRA,"FW,MF",21.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Julen Sandy,br BRA,MF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Augusto Silva,br BRA,DF,17.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Vinicius Silvestre,br BRA,GK,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Wellington,br BRA,DF,23.0,0,,,,,0,,0.0,0,,6,,,,,,,Matches
Squad Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,83.0,,114,27.0,331,1.39,60.0,51.0,9.0,0.24,,
Opponent Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,83.0,,111,24.0,275,1.39,51.0,60.0,-9.0,-0.24,,
