Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2019-07-27,17:00,Série A,Matchweek 12,Sat,Home,D,1,1,Vasco da Gama,1.9,0.6,54,37754.0,Bruno Henrique,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,
2019-07-30,21:30,Libertadores,Round of 16,Tue,Home,W,4,0,ar Godoy Cruz,3.3,0.2,52,,Gustavo Gómez,4-2-3-1,3-4-3,Esteban Ostojich,Match Report,Leg 2 of 2; Palmeiras won
2019-08-04,19:00,Série A,Matchweek 13,Sun,Away,D,1,1,Corinthians,1.0,0.5,50,42675.0,Bruno Henrique,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2019-08-11,16:00,Série A,Matchweek 14,Sun,Home,D,2,2,Bahia,2.0,2.4,42,34275.0,Luan Garcia,4-2-3-1,4-3-3,Igor Junior Benevenuto,Match Report,
2019-08-17,21:00,Série A,Matchweek 15,Sat,Away,D,1,1,Grêmio,1.7,0.5,33,12897.0,Dudu,4-1-4-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2019-08-20,21:30,Libertadores,Quarter-finals,Tue,Away,W,1,0,br Grêmio,0.7,0.6,30,,Gustavo Gómez,4-2-3-1,4-2-3-1,Patricio Loustau,Match Report,Leg 1 of 2
2019-08-27,21:30,Libertadores,Quarter-finals,Tue,Home,L,1,2,br Grêmio,1.8,0.9,61,,Gustavo Gómez,4-2-3-1,4-2-3-1,Néstor Pitana,Match Report,Leg 2 of 2; Grêmio won
2019-09-01,16:00,Série A,Matchweek 17,Sun,Away,L,0,3,Flamengo,0.1,1.7,34,65969.0,Felipe Melo,4-1-4-1,4-2-3-1,Rafael Traci,Match Report,
2019-09-07,21:00,Série A,Matchweek 18,Sat,Away,W,2,1,Goiás,1.6,0.3,66,17115.0,Bruno Henrique,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2019-09-10,21:00,Série A,Matchweek 16,Tue,Home,W,3,0,Fluminense,2.5,0.7,47,27956.0,Bruno Henrique,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2019-09-14,19:00,Série A,Matchweek 19,Sat,Home,W,1,0,Cruzeiro,0.6,0.6,57,35578.0,Bruno Henrique,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-09-22,16:00,Série A,Matchweek 20,Sun,Away,W,1,0,Fortaleza,0.6,0.5,56,34514.0,Bruno Henrique,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2019-09-26,19:15,Série A,Matchweek 21,Thu,Home,W,6,2,CSA,2.9,1.4,68,21537.0,Bruno Henrique,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,
2019-09-29,16:00,Série A,Matchweek 22,Sun,Away,D,1,1,Internacional,0.6,1.4,47,20813.0,Bruno Henrique,4-2-3-1,4-3-3,Braulio da Silva Machado,Match Report,
2019-10-06,16:00,Série A,Matchweek 23,Sun,Home,D,1,1,Atlético Mineiro,1.0,0.8,67,32659.0,Bruno Henrique,4-2-3-1,5-4-1,Rafael Traci,Match Report,
2019-10-09,21:30,Série A,Matchweek 24,Wed,Away,L,0,2,Santos,0.5,1.5,45,11408.0,Bruno Henrique,4-2-3-1,4-3-3,Flavio Rodrigues De Souza,Match Report,
2019-10-12,21:00,Série A,Matchweek 25,Sat,Home,W,1,0,Botafogo (RJ),1.6,0.2,50,21010.0,Bruno Henrique,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2019-10-16,21:00,Série A,Matchweek 26,Wed,Home,W,1,0,Chapecoense,3.7,0.9,71,22738.0,Bruno Henrique,4-2-3-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,
2019-10-20,19:00,Série A,Matchweek 27,Sun,Away,D,1,1,Ath Paranaense,0.8,1.3,48,18732.0,Bruno Henrique,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2019-10-27,19:00,Série A,Matchweek 28,Sun,Away,W,2,1,Avaí,1.7,1.5,62,8815.0,Bruno Henrique,4-2-3-1,5-4-1,Wilton Sampaio,Match Report,
2019-10-30,20:30,Série A,Matchweek 29,Wed,Home,W,3,0,São Paulo,2.0,0.9,33,29481.0,Bruno Henrique,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,
2019-11-02,20:00,Série A,Matchweek 30,Sat,Home,W,1,0,Ceará,0.4,1.7,55,29019.0,Felipe Melo,4-2-3-1,4-1-4-1,Felipe Fernandes de Lima,Match Report,
2019-11-06,21:30,Série A,Matchweek 31,Wed,Away,W,2,1,Vasco da Gama,2.6,0.6,55,8492.0,Fernando Prass,4-2-3-1,4-2-4-0,Rafael Traci,Match Report,
2019-11-09,20:00,Série A,Matchweek 32,Sat,Home,D,1,1,Corinthians,2.6,0.4,48,36290.0,Bruno Henrique,4-2-3-1,4-4-1-1,Vinicius Gonçalves Dias Araujo,Match Report,
2019-11-17,16:00,Série A,Matchweek 33,Sun,Away,D,1,1,Bahia,1.3,1.6,54,23194.0,Bruno Henrique,4-2-3-1,4-3-3,Bruno Arleu de Araujo,Match Report,
2019-11-24,16:00,Série A,Matchweek 34,Sun,Home,L,1,2,Grêmio,1.9,1.4,40,22767.0,Bruno Henrique,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2019-11-28,19:30,Série A,Matchweek 35,Thu,Away,L,0,1,Fluminense,0.8,0.6,54,30947.0,Willian,4-2-3-1,4-4-1-1,Leandro Pedro Vuaden,Match Report,
2019-12-01,16:00,Série A,Matchweek 36,Sun,Home,L,1,3,Flamengo,1.8,1.5,45,22219.0,Bruno Henrique,4-2-2-2,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2019-12-05,19:15,Série A,Matchweek 37,Thu,Home,W,5,1,Goiás,3.6,1.4,44,6779.0,Edu Dracena,4-2-3-1,4-3-3,Bruno Arleu de Araujo,Match Report,
2019-12-08,16:00,Série A,Matchweek 38,Sun,Away,W,2,0,Cruzeiro,0.9,0.5,43,24035.0,Dudu,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,
