Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Fernando Prass,br BRA,GK,39.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Artur,,"FW,MF",19.0,5,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tyra Håkansson,se SWE,MF,,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tchê Tchê,br BRA,"DF,MF",25.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Anderson,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Michel Bastos,br BRA,"DF,MF",34.0,0,0,,,,,,,,,,,,,,,,Matches
Luan Cândido,br BRA,DF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Fernando,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Nicolás Freire,ar ARG,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Gabriel Furtado,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Daniel Fuzato,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches
Yan Matheus,br BRA,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,Matches
Léo Passos,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Pedrão,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Emerson Santos,br BRA,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Teixeira,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Vitinho,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.4,38,418,3420.0,38.0,64.0,42.0,106.0,59.0,5.0,8.0,114.0,5.0,1.68,1.11,2.79,1.55,2.66,
Opponent Total,,,26.9,38,418,3420.0,38.0,26.0,15.0,41.0,24.0,2.0,2.0,116.0,9.0,0.68,0.39,1.08,0.63,1.03,
