Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Roger Guedes,br BRA,"FW,MF",20.0,26,15,1436.0,16.0,4.0,3.0,7.0,2.0,2.0,2.0,2.0,0.0,0.25,0.19,0.44,0.13,0.31,Matches
Yerry Mina,co COL,DF,22.0,15,15,1323.0,14.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.14,0.07,0.2,0.14,0.2,Matches
Alejandro Guerra,ve VEN,MF,31.0,20,15,1249.0,13.9,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,0.36,0.14,0.5,0.36,0.5,Matches
Bruno Henrique,br BRA,MF,27.0,15,15,1056.0,11.7,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.17,0.09,0.26,0.17,0.26,Matches
Thiago dos Santos,br BRA,"DF,MF",27.0,25,13,1296.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Michel Bastos,br BRA,"DF,MF",33.0,17,13,1197.0,13.3,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches
Deyverson,br BRA,FW,25.0,19,13,1182.0,13.1,7.0,2.0,9.0,7.0,0.0,1.0,1.0,1.0,0.53,0.15,0.69,0.53,0.69,Matches
Miguel Borja,co COL,FW,24.0,24,9,1117.0,12.4,6.0,1.0,7.0,5.0,1.0,1.0,3.0,0.0,0.48,0.08,0.56,0.4,0.48,Matches
Zé Roberto,br BRA,"DF,MF",42.0,15,9,777.0,8.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches
Felipe Melo,br BRA,"DF,MF",33.0,10,8,631.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches
Jailson,br BRA,GK,35.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Erik Lima,br BRA,"FW,MF",22.0,9,5,440.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches
Antonio Carlos,br BRA,DF,23.0,5,3,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabiano Leismann,br BRA,DF,25.0,6,3,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Raphael Veiga,br BRA,MF,21.0,11,2,313.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches
Gabriel Furtado,br BRA,DF,17.0,1,1,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hyoran,br BRA,MF,23.0,5,0,96.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.94,0.0,0.94,0.94,0.94,Matches
Fernando,br BRA,FW,17.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Iacovelli,br BRA,FW,18.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Arouca,br BRA,"DF,MF",30.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,Matches
Daniel Fuzato,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Léo Passos,br BRA,FW,17.0,0,0,,,,,,,,,,,,,,,,Matches
Vinicius Silvestre,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Vitinho,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.3,38,418,3420.0,38.0,59.0,41.0,100.0,55.0,4.0,7.0,86.0,4.0,1.55,1.08,2.63,1.45,2.53,
Opponent Total,,,26.7,38,418,3420.0,38.0,44.0,30.0,74.0,37.0,7.0,9.0,107.0,5.0,1.16,0.79,1.95,0.97,1.76,
