Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-07-24,19:00,Série A,Matchweek 13,Sat,Home,W,1,0,Fluminense,0.7,1.2,50,,Felipe Melo,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2021-07-31,19:00,Série A,Matchweek 14,Sat,Away,D,0,0,São Paulo,0.4,0.7,47,,Felipe Melo,4-2-3-1,4-4-2,Luiz Flávio de Oliveira,Match Report,
2021-08-07,21:00,Série A,Matchweek 15,Sat,Home,L,2,3,Fortaleza,2.0,2.0,62,,Willian,4-2-3-1,3-5-2,Wilton Sampaio,Match Report,
2021-08-10,21:30,Libertadores,Quarter-finals,Tue,Away,D,1,1,br São Paulo,1.3,1.6,41,,Gustavo Gómez,3-4-3,4-4-2,Néstor Pitana,Match Report,Leg 1 of 2
2021-08-14,19:00,Série A,Matchweek 16,Sat,Away,L,0,2,Atlético Mineiro,0.1,1.8,33,,Felipe Melo,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2021-08-17,21:30,Libertadores,Quarter-finals,Tue,Home,W,3,0,br São Paulo,1.3,0.7,42,,Gustavo Gómez,3-4-3,4-4-2,Wilmar Roldán,Match Report,Leg 2 of 2; Palmeiras won
2021-08-22,11:00,Série A,Matchweek 17,Sun,Home,L,0,2,Cuiabá,3.7,0.9,65,,Wéverton,4-2-3-1,4-4-2,Anderson Daronco,Match Report,
2021-08-28,21:00,Série A,Matchweek 18,Sat,Home,W,2,1,Ath Paranaense,0.9,0.4,49,,Gustavo Gómez,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-09-12,16:00,Série A,Matchweek 20,Sun,Home,L,1,3,Flamengo,0.6,0.7,58,,Gustavo Gómez,4-2-3-1,4-2-3-1,Wilton Pereira Sampaio,Match Report,
2021-09-18,17:00,Série A,Matchweek 21,Sat,Away,W,2,0,Chapecoense,1.7,0.5,47,,Felipe Melo,4-2-3-1,4-4-2,Paulo Roberto Alves Júnior,Match Report,
2021-09-21,21:30,Libertadores,Semi-finals,Tue,Home,D,0,0,br Atlético Mineiro,0.2,1.3,42,,Felipe Melo,4-2-3-1,4-4-2,Patricio Loustau,Match Report,Leg 1 of 2
2021-09-25,19:00,Série A,Matchweek 22,Sat,Away,L,1,2,Corinthians,1.2,0.8,51,,Gustavo Gómez,4-2-3-1,4-3-3,Raphael Claus,Match Report,
2021-09-28,21:30,Libertadores,Semi-finals,Tue,Away,D,1,1,br Atlético Mineiro,1.2,1.7,37,,Felipe Melo,5-3-2,4-4-2,Wilmar Roldán,Match Report,Leg 2 of 2; Palmeiras won
2021-10-03,18:15,Série A,Matchweek 23,Sun,Home,D,1,1,Juventude,1.6,0.8,72,,Gustavo Gómez,4-1-4-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2021-10-06,21:30,Série A,Matchweek 24,Wed,Away,L,1,2,América (MG),1.3,3.1,39,854.0,Felipe Melo,3-4-3,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-10-09,21:00,Série A,Matchweek 25,Sat,Home,L,2,4,RB Bragantino,1.7,0.8,55,8884.0,Jailson,3-5-2,4-2-3-1,Rafael Traci,Match Report,
2021-10-12,21:30,Série A,Matchweek 26,Tue,Away,D,0,0,Bahia,0.4,1.2,48,4509.0,Felipe Melo,4-4-2,4-2-3-1,Ramon Abatti Abel,Match Report,
2021-10-17,16:00,Série A,Matchweek 27,Sun,Home,W,1,0,Internacional,1.8,1.2,52,11111.0,Felipe Melo,4-4-2,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-10-20,19:00,Série A,Matchweek 19,Wed,Away,W,2,1,Ceará,1.3,0.9,53,6204.0,Felipe Melo,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2021-10-25,21:30,Série A,Matchweek 28,Mon,Home,W,2,1,Sport Recife,3.3,0.6,65,13367.0,Felipe Melo,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2021-10-31,16:00,Série A,Matchweek 29,Sun,Away,W,3,1,Grêmio,1.5,0.8,50,13799.0,Felipe Melo,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2021-11-07,16:00,Série A,Matchweek 30,Sun,Away,W,2,0,Santos,1.8,0.9,51,13465.0,Gustavo Gómez,4-2-3-1,5-4-1,Raphael Claus,Match Report,
2021-11-10,20:30,Série A,Matchweek 31,Wed,Home,W,4,0,Atl Goianiense,2.3,0.6,50,19165.0,Marcos Rocha,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2021-11-14,18:15,Série A,Matchweek 32,Sun,Away,L,1,2,Fluminense,1.0,0.9,48,7969.0,Felipe Melo,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-11-17,20:30,Série A,Matchweek 33,Wed,Home,L,0,2,São Paulo,1.1,1.2,56,35572.0,Willian,4-1-4-1,4-4-2,Marcelo de Lima Henrique,Match Report,
2021-11-20,19:00,Série A,Matchweek 34,Sat,Away,L,0,1,Fortaleza,0.8,1.0,66,18139.0,Gustavo Gómez,4-1-4-1,3-4-1-2,Ramon Abatti Abel,Match Report,
2021-11-23,21:30,Série A,Matchweek 35,Tue,Home,D,2,2,Atlético Mineiro,1.8,1.4,43,17744.0,Marcos Rocha,3-4-3,4-2-2-2,Anderson Daronco,Match Report,
2021-11-27,17:00,Libertadores,Final,Sat,Home,W,2,1,br Flamengo,0.7,1.4,36,,Gustavo Gómez,4-2-3-1,4-2-3-1,Néstor Pitana,Match Report,Required Extra Time
2021-11-30,21:00,Série A,Matchweek 36,Tue,Away,W,3,1,Cuiabá,1.8,1.9,41,26612.0,Gabriel Menino,3-4-3,4-4-2,Paulo Roberto Alves Júnior,Match Report,
2021-12-06,19:00,Série A,Matchweek 37,Mon,Away,D,0,0,Ath Paranaense,0.2,1.8,29,18232.0,Vinicius Silvestre,3-4-3,3-4-3,Wagner do Nascimento Magalhaes,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Home,W,1,0,Ceará,2.0,3.2,33,5304.0,Vinicius Silvestre,3-4-1-2,4-2-3-1,Savio Pereira,Match Report,
