Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-09-13,18:30,Série A,Matchweek 21,Sat,Away,L,0,3,Fluminense,,15238,,4-4-2,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2014-09-17,22:00,Série A,Matchweek 22,Wed,Home,D,2,2,Flamengo,,19350,,4-2-2-2,4-2-2-2,Anderson Daronco,Match Report,
2014-09-21,18:30,Série A,Matchweek 23,Sun,Away,L,0,6,Goiás,,7845,,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2014-09-25,19:30,Série A,Matchweek 24,Thu,Home,W,2,0,Vitória,,14907,,4-2-3-1,4-1-2-1-2,Wilton Sampaio,Match Report,
2014-09-28,18:30,Série A,Matchweek 25,Sun,Away,L,1,3,Figueirense,,6787,,4-2-3-1,4-2-2-2,Dewson Fernando Freitas da Silva,Match Report,
2014-10-02,19:30,Série A,Matchweek 26,Thu,Home,W,4,2,Chapecoense,,14299,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2014-10-08,19:30,Série A,Matchweek 27,Wed,Away,W,1,0,Botafogo (RJ),,10200,,4-3-2-1,4-2-3-1,Fabricio Neves Correa,Match Report,
2014-10-11,21:00,Série A,Matchweek 28,Sat,Home,W,2,1,Grêmio,,26940,,4-3-2-1,4-2-3-1,Sandro Ricci,Match Report,
2014-10-19,16:00,Série A,Matchweek 29,Sun,Home,L,1,3,Santos,,30695,,4-3-2-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2014-10-22,19:30,Série A,Matchweek 30,Wed,Away,D,1,1,Cruzeiro,,26944,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2014-10-25,16:20,Série A,Matchweek 31,Sat,Home,D,1,1,Corinthians,,24245,,4-3-2-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2014-11-02,19:30,Série A,Matchweek 32,Sun,Away,W,1,0,Bahia,,15367,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2014-11-08,19:30,Série A,Matchweek 33,Sat,Home,L,0,2,Atlético Mineiro,,24368,,4-2-3-1,4-3-3,Emerson Luiz Sobral,Match Report,
2014-11-16,19:30,Série A,Matchweek 34,Sun,Away,L,0,2,São Paulo,,36764,,4-2-3-1,4-2-2-2,Marcelo Aparecido Ribeiro De Souza,Match Report,
2014-11-19,22:00,Série A,Matchweek 35,Wed,Home,L,0,2,Sport Recife,,35939,,4-2-3-1,4-3-3,Dewson Fernando Freitas da Silva,Match Report,
2014-11-23,19:30,Série A,Matchweek 36,Sun,Away,L,0,2,Coritiba,,18863,,4-3-2-1,3-4-3,Elmo Alves Resende Cunha,Match Report,
2014-11-29,19:30,Série A,Matchweek 37,Sat,Away,L,1,3,Internacional,,36508,,4-1-4-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Ath Paranaense,,33151,,4-2-3-1,4-4-1-1,Leandro Pedro Vuaden,Match Report,
