Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-05-21,22:00,Série A,Matchweek 6,Wed,Away,L,1,2,Grêmio,,7010.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2014-05-25,18:30,Série A,Matchweek 7,Sun,Home,D,1,1,Vitória,,2759.0,,4-3-3,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-05-28,19:30,Série A,Matchweek 8,Wed,Away,W,2,0,Palmeiras,,5681.0,,4-2-2-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2014-06-01,16:00,Série A,Matchweek 9,Sun,Away,D,1,1,Corinthians,,37119.0,,4-2-2-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2014-07-16,19:30,Série A,Matchweek 10,Wed,Away,L,0,1,Sport Recife,,18532.0,,4-2-3-1,4-4-1-1,Francisco Carlos do Nascimento,Match Report,
2014-07-19,21:00,Série A,Matchweek 11,Sat,Home,W,1,0,Coritiba,,1594.0,,4-2-3-1,4-3-2-1,Nielson Nogueira Dias,Match Report,
2014-07-27,18:30,Série A,Matchweek 12,Sun,Away,L,0,1,Flamengo,,52378.0,,4-1-2-1-2◆,4-2-3-1,Wilton Sampaio,Match Report,
2014-08-02,18:30,Série A,Matchweek 13,Sat,Home,D,1,1,Cruzeiro,,13535.0,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2014-08-10,16:00,Série A,Matchweek 14,Sun,Away,L,0,2,Ath Paranaense,,,,4-2-2-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2014-08-17,18:30,Série A,Matchweek 15,Sun,Home,W,2,0,Fluminense,,29185.0,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2014-08-20,19:30,Série A,Matchweek 16,Wed,Away,L,0,1,Figueirense,,6823.0,,4-2-3-1,4-1-2-1-2,Fabricio Neves Correa,Match Report,
2014-08-23,18:30,Série A,Matchweek 17,Sat,Home,W,1,0,Chapecoense,,18450.0,,4-2-3-1,4-3-2-1,Anderson Daronco,Match Report,
2014-08-31,16:00,Série A,Matchweek 18,Sun,Home,W,1,0,Santos,,14285.0,,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2014-09-07,16:00,Série A,Matchweek 19,Sun,Away,L,0,1,Atlético Mineiro,,18588.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2014-09-10,22:00,Série A,Matchweek 20,Wed,Home,L,2,4,São Paulo,,24857.0,,4-2-2-2,4-2-3-1,Marielson Alves Silva,Match Report,
2014-09-14,16:00,Série A,Matchweek 21,Sun,Away,L,0,2,Internacional,,16456.0,,4-3-3,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2014-09-17,22:00,Série A,Matchweek 22,Wed,Home,L,2,3,Bahia,,5216.0,,4-2-3-1,4-1-4-1,Igor Junior Benevenuto,Match Report,
2014-09-20,21:00,Série A,Matchweek 23,Sat,Away,D,1,1,Criciúma,,8548.0,,4-1-2-1-2◆,4-3-3,Wilton Sampaio,Match Report,
2014-09-25,19:30,Série A,Matchweek 24,Thu,Home,W,1,0,Goiás,,7056.0,,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,
2014-09-28,16:00,Série A,Matchweek 25,Sun,Home,L,0,2,Grêmio,,12498.0,,4-2-3-1,4-1-4-1,Elmo Alves Resende Cunha,Match Report,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Away,L,1,2,Vitória,,9505.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2014-10-08,19:30,Série A,Matchweek 27,Wed,Home,L,0,1,Palmeiras,,10200.0,,4-2-3-1,4-3-2-1,Fabricio Neves Correa,Match Report,
2014-10-11,18:30,Série A,Matchweek 28,Sat,Home,W,1,0,Corinthians,,21969.0,,4-4-2,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2014-10-19,18:30,Série A,Matchweek 29,Sun,Home,D,1,1,Sport Recife,,3059.0,,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2014-10-22,21:00,Série A,Matchweek 30,Wed,Away,L,0,2,Coritiba,,8106.0,,4-2-2-2,4-2-2-2,Anderson Daronco,Match Report,
2014-10-25,19:00,Série A,Matchweek 31,Sat,Home,W,2,1,Flamengo,,42391.0,,4-2-3-1,4-3-2-1,Ricardo Marques Ribeiro,Match Report,
2014-11-02,17:00,Série A,Matchweek 32,Sun,Away,L,1,2,Cruzeiro,,36004.0,,4-2-3-1,4-2-2-2,Elmo Alves Resende Cunha,Match Report,
2014-11-08,21:00,Série A,Matchweek 33,Sat,Home,L,0,2,Ath Paranaense,,3187.0,,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2014-11-15,19:30,Série A,Matchweek 34,Sat,Away,L,0,1,Fluminense,,22608.0,,4-3-2-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2014-11-19,19:30,Série A,Matchweek 35,Wed,Home,L,0,1,Figueirense,,8250.0,,4-3-2-1,4-3-1-2,Anderson Daronco,Match Report,
2014-11-23,19:30,Série A,Matchweek 36,Sun,Away,L,0,2,Chapecoense,,14343.0,,4-3-2-1,4-3-2-1,Leandro Pedro Vuaden,Match Report,
2014-11-30,17:00,Série A,Matchweek 37,Sun,Away,L,0,2,Santos,,4269.0,,4-4-2,4-2-3-1,Paulo Henrique De Godoy Bezerra,Match Report,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Home,D,0,0,Atlético Mineiro,,3694.0,,4-4-2,4-2-3-1,Manoel Nunes Lopo Garrido,Match Report,
