Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Danilo Barcelos,br BRA,DF,28.0,2.3,0,2,1,50.0,0.86,0.43,0.0,0.0,32.7,2,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Ênio,br BRA,"MF,FW",18.0,2.2,0,6,3,50.0,2.74,1.37,0.0,0.0,17.4,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
Davi Araújo,br BRA,"FW,MF",20.0,3.6,0,7,1,14.3,1.95,0.28,0.0,0.0,17.3,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
Alexander Lecaros,pe PER,"FW,MF",20.0,3.0,0,6,2,33.3,2.01,0.67,0.0,0.0,19.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Éber Bessa,br BRA,"FW,MF",27.0,2.1,0,7,0,0.0,3.33,0.0,0.0,,25.8,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Luiz Fernando,br BRA,"MF,FW",23.0,1.0,1,1,1,100.0,0.99,0.99,1.0,1.0,1.6,0,0,0,0.9,0.9,0.94,0.1,0.1,Matches
Helerson,br BRA,DF,22.0,1.0,0,1,0,0.0,1.0,0.0,0.0,,12.3,0,0,0,0.2,0.2,0.23,-0.2,-0.2,Matches
Saulo,br BRA,GK,24.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fernando Costanza,br BRA,DF,21.0,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Campos,br BRA,FW,22.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Iván Angulo,co COL,FW,20.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gustavo Cascardo,br BRA,DF,22.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wendel Lessa,br BRA,MF,17.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,24.9,38.0,32,515,144,28.0,13.55,3.79,0.05,0.18,19.5,30,6,7,51.3,45.8,0.09,-19.3,-19.8,
Opponent Total,,,26.9,38.0,61,524,169,32.3,13.79,4.45,0.1,0.31,19.1,26,9,14,64.8,54.4,0.11,-3.8,-2.4,
