Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Marcelo,br BRA,DF,23.0,17,17,1452.0,16.1,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,0.7,2.3,15.0,41.0,3.0,0.12,0.06,0.19,0.12,0.19,0.1,0.04,0.14,0.1,0.14,Matches
Yuri,br BRA,DF,23.0,17,11,1084.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.8,0.9,16.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.08,0.01,0.08,Matches
Rodrigo Pimpão,br BRA,"MF,FW",31.0,19,11,1008.0,11.2,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,1.1,1.1,2.4,3.6,28.0,25.0,91.0,0.0,0.27,0.27,0.0,0.27,0.1,0.22,0.32,0.1,0.32,Matches
Erik Lima,br BRA,"MF,FW",24.0,10,10,822.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,0.4,2.2,18.0,8.0,48.0,0.11,0.11,0.22,0.11,0.22,0.19,0.05,0.24,0.19,0.24,Matches
Leonardo Valencia,cl CHI,"MF,FW",27.0,21,9,949.0,10.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.2,2.2,1.0,3.2,12.0,36.0,56.0,0.09,0.09,0.19,0.09,0.19,0.21,0.09,0.3,0.21,0.3,Matches
Diego Cavalieri,br BRA,GK,36.0,9,8,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Igor Cássio,br BRA,"FW,MF",20.0,12,6,634.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.2,2.2,0.4,2.6,11.0,3.0,37.0,0.28,0.0,0.28,0.28,0.28,0.32,0.05,0.37,0.32,0.37,Matches
Rhuan Silveira,br BRA,"MF,FW",19.0,10,6,597.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.4,1.7,19.0,6.0,59.0,0.15,0.0,0.15,0.15,0.15,0.2,0.06,0.26,0.2,0.26,Matches
Victor Rangel,br BRA,FW,28.0,14,6,556.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,0.1,1.4,10.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.22,0.2,0.22,Matches
Lucas Barros,br BRA,DF,19.0,12,5,558.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,7.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Jonathan,br BRA,DF,20.0,5,4,368.0,4.1,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.6,0.8,2.0,6.0,11.0,0.0,0.49,0.49,0.0,0.49,0.06,0.14,0.2,0.06,0.2,Matches
Lucas Campos,br BRA,"FW,MF",21.0,10,3,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2,0.5,9.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.11,0.08,0.11,Matches
Vinicius Tanque,br BRA,FW,23.0,11,3,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.8,4.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.06,0.13,0.19,0.06,0.19,Matches
Rickson,br BRA,"MF,DF",20.0,6,2,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Wenderson,br BRA,MF,20.0,4,2,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Jean,br BRA,MF,24.0,8,1,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,Matches
Luis Henrique,br BRA,"FW,MF",17.0,2,1,124.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.9,3.0,3.0,8.0,0.0,0.73,0.73,0.0,0.73,0.12,0.55,0.67,0.12,0.67,Matches
Alan Santos,br BRA,MF,27.0,4,1,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches
Marcos Vinícius,br BRA,MF,24.0,5,1,110.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,1.0,10.0,3.0,0.82,0.0,0.82,0.82,0.82,0.73,0.0,0.73,0.73,0.73,Matches
Kanu,br BRA,DF,21.0,3,0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
Gustavo Ferrareis,br BRA,MF,23.0,2,0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Caio Alexandre,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Helerson,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Victor Lindemberg,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pachu,br BRA,FW,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Saulo,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.9,38,418,3420.0,38.0,29.0,22.0,51.0,26.0,3.0,3.0,95.0,3.0,37.9,35.6,27.9,63.5,589.0,1187.0,1176.0,0.76,0.58,1.34,0.68,1.26,1.0,0.73,1.73,0.94,1.67,
Opponent Total,,,27.5,38,418,3420.0,38.0,43.0,32.0,75.0,40.0,3.0,4.0,78.0,5.0,62.9,59.9,49.3,109.2,913.0,1849.0,1838.0,1.13,0.84,1.97,1.05,1.89,1.66,1.3,2.95,1.58,2.87,
