Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Dudu Cearense,br BRA,MF,34.0,2,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro Carvalho,br BRA,"FW,MF",22.0,1,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcelo Santos,br BRA,MF,23.0,4,0,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pachu,br BRA,FW,21.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Paulo Mior,br BRA,MF,26.0,2,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandrinho,br BRA,MF,21.0,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andrew,br BRA,GK,16.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Campos,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches
Igor Cássio,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Helerson,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Jonathan,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Kanu,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Rickson,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Rhuan Silveira,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Wenderson,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.5,38,418,3420.0,38.0,35.0,28.0,63.0,32.0,3.0,4.0,94.0,5.0,0.92,0.74,1.66,0.84,1.58,
Opponent Total,,,27.3,38,418,3420.0,38.0,45.0,30.0,75.0,41.0,4.0,6.0,91.0,4.0,1.18,0.79,1.97,1.08,1.87,
