Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Joel Carli,ar ARG,DF,29.0,16,1410.0,88.0,41.2,15.7,16,88.0,15.0,0,,4,1.88,14.0,8.0,6.0,0.38,0.47,Matches
Sassá,br BRA,FW,22.0,26,1302.0,50.0,38.1,14.5,13,69.0,2.0,13,31.0,0,1.62,23.0,13.0,10.0,0.69,0.95,Matches
Fernandes,br BRA,MF,20.0,19,1119.0,59.0,32.7,12.4,13,74.0,6.0,6,26.0,6,1.32,12.0,19.0,-7.0,-0.56,-0.99,Matches
Rodrigo Pimpão,br BRA,"FW,MF",28.0,23,1209.0,53.0,35.4,13.4,11,82.0,5.0,12,25.0,2,1.78,16.0,10.0,6.0,0.45,0.53,Matches
Dudu Cearense,br BRA,MF,32.0,16,925.0,58.0,27.0,10.3,10,74.0,3.0,6,30.0,5,1.94,9.0,12.0,-3.0,-0.29,-0.54,Matches
Alemão,br BRA,DF,25.0,10,844.0,84.0,24.7,9.4,10,84.0,8.0,0,,2,2.0,9.0,4.0,5.0,0.53,0.57,Matches
Ribamar,br BRA,FW,18.0,12,731.0,61.0,21.4,8.1,9,74.0,4.0,3,23.0,0,1.0,6.0,13.0,-7.0,-0.86,-1.23,Matches
Leandrinho,br BRA,MF,19.0,18,796.0,44.0,23.3,8.8,7,77.0,3.0,11,23.0,9,0.72,8.0,10.0,-2.0,-0.23,-0.43,Matches
Gustavo Canales,cl CHI,FW,33.0,9,511.0,57.0,14.9,5.7,7,63.0,1.0,2,36.0,4,1.44,7.0,4.0,3.0,0.53,0.5,Matches
Helton Leite,br BRA,GK,25.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,31,0.67,3.0,8.0,-5.0,-0.83,-1.11,Matches
Juan Manuel Salgueiro,uy URU,FW,32.0,11,404.0,37.0,11.8,4.5,4,73.0,0.0,7,16.0,15,1.0,4.0,6.0,-2.0,-0.45,-0.62,Matches
Anderson Aquino,br BRA,FW,29.0,6,332.0,55.0,9.7,3.7,4,72.0,2.0,2,23.0,5,0.5,1.0,4.0,-3.0,-0.81,-1.02,Matches
Gervasio Núñez,ar ARG,MF,28.0,20,476.0,24.0,13.9,5.3,3,80.0,0.0,17,14.0,13,1.55,9.0,7.0,2.0,0.38,0.32,Matches
Vinicius Tanque,br BRA,FW,20.0,12,335.0,28.0,9.8,3.7,3,65.0,0.0,9,16.0,8,1.75,3.0,3.0,0.0,0.0,-0.12,Matches
Diego,br BRA,DF,19.0,3,260.0,87.0,7.6,2.9,3,87.0,2.0,0,,19,1.0,1.0,4.0,-3.0,-1.04,-1.24,Matches
Gegê,br BRA,MF,22.0,4,193.0,48.0,5.6,2.1,3,64.0,1.0,1,0.0,16,1.75,2.0,4.0,-2.0,-0.93,-1.1,Matches
Dierson,br BRA,MF,21.0,3,207.0,69.0,6.1,2.3,2,91.0,2.0,1,26.0,23,2.0,2.0,1.0,1.0,0.43,0.35,Matches
Marquinho,br BRA,MF,26.0,2,97.0,49.0,2.8,1.1,1,46.0,0.0,1,51.0,3,1.5,1.0,1.0,0.0,0.0,-0.11,Matches
Luís Henrique,br BRA,FW,17.0,5,125.0,25.0,3.7,1.4,0,,0.0,5,24.0,21,1.6,1.0,2.0,-1.0,-0.72,-0.86,Matches
Octávio,br BRA,MF,22.0,1,30.0,30.0,0.9,0.3,0,,0.0,1,29.0,3,1.0,0.0,0.0,0.0,0.0,-0.11,Matches
Pachu,br BRA,FW,19.0,1,13.0,13.0,0.4,0.1,0,,0.0,1,12.0,1,3.0,0.0,0.0,0.0,0.0,-0.11,Matches
Marcelo,br BRA,DF,20.0,1,10.0,10.0,0.3,0.1,0,,0.0,1,9.0,11,3.0,0.0,0.0,0.0,0.0,-0.11,Matches
Gustavo Bochecha,br BRA,MF,19.0,0,,,,,0,,0.0,0,,8,,,,,,,Matches
Matheus Fernandes,br BRA,MF,17.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Renan Gorne,br BRA,FW,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Victor Lindemberg,br BRA,DF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Damián Lizio,bo BOL,"FW,MF",26.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Geovane Maranhão,br BRA,FW,26.0,0,,,,,0,,0.0,0,,9,,,,,,,Matches
Marcinho,br BRA,"DF,MF",19.0,0,,,,,0,,0.0,0,,14,,,,,,,Matches
Saulo,br BRA,GK,20.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Yuri,br BRA,DF,20.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Squad Total,,,26.6,38,3420.0,90.0,100.0,38.0,418,84.0,,114,23.0,302,1.55,43.0,39.0,4.0,0.11,,
Opponent Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,84.0,,114,26.0,289,1.24,39.0,43.0,-4.0,-0.11,,
