Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Cícero Santos,br BRA,MF,35.0,3.4,196,221,88.7,3475,1091,87,92,94.6,86,95,90.5,19,25,76.0,1,0.4,0.2,0.6,3,21,2,2,24,Matches
Danilo Barcelos,br BRA,DF,28.0,2.3,82,119,68.9,1722,786,33,35,94.3,33,46,71.7,16,36,44.4,0,0.1,0.4,-0.1,2,7,4,1,8,Matches
Ênio,br BRA,"MF,FW",18.0,2.2,52,64,81.3,868,215,29,32,90.6,14,20,70.0,8,9,88.9,0,0.4,0.7,-0.4,6,2,5,1,6,Matches
Davi Araújo,br BRA,"FW,MF",20.0,3.6,84,121,69.4,1265,294,42,51,82.4,37,49,75.5,2,7,28.6,0,0.1,0.1,-0.1,3,5,2,1,11,Matches
Alexander Lecaros,pe PER,"FW,MF",20.0,3.0,95,126,75.4,1365,346,62,71,87.3,27,34,79.4,4,9,44.4,0,0.5,0.5,-0.5,3,8,2,1,10,Matches
Éber Bessa,br BRA,"FW,MF",27.0,2.1,53,82,64.6,1160,567,17,24,70.8,19,27,70.4,16,26,61.5,0,0.7,0.7,-0.7,7,6,0,0,7,Matches
Luiz Fernando,br BRA,"MF,FW",23.0,1.0,16,21,76.2,341,186,6,8,75.0,1,3,33.3,7,7,100.0,0,0.7,0.2,-0.7,2,1,2,2,1,Matches
Helerson,br BRA,DF,22.0,1.0,41,49,83.7,730,222,15,18,83.3,20,20,100.0,4,8,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Saulo,br BRA,GK,24.0,1.0,18,26,69.2,571,418,3,3,100.0,9,9,100.0,6,13,46.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Fernando Costanza,br BRA,DF,21.0,0.9,29,37,78.4,637,223,10,13,76.9,11,13,84.6,8,8,100.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
Lucas Campos,br BRA,FW,22.0,0.5,7,8,87.5,76,0,6,7,85.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Iván Angulo,co COL,FW,20.0,0.7,15,18,83.3,289,62,6,8,75.0,6,6,100.0,3,3,100.0,0,0.0,0.0,0.0,0,1,1,0,2,Matches
Gustavo Cascardo,br BRA,DF,22.0,0.5,12,14,85.7,203,57,6,6,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Wendel Lessa,br BRA,MF,17.0,0.2,12,12,100.0,240,38,4,4,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Squad Total,,,24.9,38.0,13651,17068,80.0,256779,95809,5558,6277,88.5,6159,7174,85.9,1688,2861,59.0,17,34.1,32.0,-17.1,376,1187,271,92,1427,
Opponent Total,,,26.9,38.0,15325,18749,81.7,272170,97293,6839,7600,90.0,6668,7634,87.3,1507,2650,56.9,39,41.5,37.4,-2.5,396,1335,325,90,1685,
