Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Wenderson,br BRA,MF,18.0,2,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pachu,br BRA,FW,20.0,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Victor Lindemberg,br BRA,DF,19.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Renan Gorne,br BRA,FW,20.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Campos,br BRA,FW,19.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Renan Fonseca,br BRA,DF,26.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Amilcar,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Gustavo Bochecha,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Igor Cássio,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Fernando Costanza,br BRA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Jonas,br BRA,DF,29.0,0,0,,,,,,,,,,,,,,,,Matches
Kanu,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Rickson,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Saulo,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.6,38,418,3420.0,38.0,45.0,35.0,80.0,43.0,2.0,3.0,96.0,2.0,1.18,0.92,2.11,1.13,2.05,
Opponent Total,,,26.8,38,418,3420.0,38.0,41.0,23.0,64.0,38.0,3.0,8.0,83.0,2.0,1.08,0.61,1.68,1.0,1.61,
