Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-08-01,18:30,Sudamericana,Second stage,Wed,Away,L,1,2,py Nacional,53,,Joel Carli,4-2-3-1,4-2-3-1,Roberto Tobar,Match Report,Leg 1 of 2
2018-08-04,16:00,Série A,Matchweek 17,Sat,Home,D,0,0,Santos,47,6940.0,Rodrigo Lindoso,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,
2018-08-12,11:00,Série A,Matchweek 18,Sun,Away,D,1,1,Paraná,48,4831.0,Joel Carli,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2018-08-16,19:30,Sudamericana,Second stage,Thu,Home,W,2,0,py Nacional,59,,Joel Carli,4-2-3-1,4-4-2,Patricio Loustau,Match Report,Leg 2 of 2; Botafogo (RJ) won
2018-08-19,16:00,Série A,Matchweek 19,Sun,Home,L,0,3,Atlético Mineiro,46,8470.0,Joel Carli,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2018-08-22,21:00,Série A,Matchweek 20,Wed,Away,L,0,2,Palmeiras,31,24882.0,Igor Rabello,4-1-4-1,4-1-4-1,Anderson Daronco,Match Report,
2018-08-25,21:00,Série A,Matchweek 21,Sat,Home,W,2,0,Sport Recife,43,6031.0,Joel Carli,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2018-09-01,16:00,Série A,Matchweek 22,Sat,Away,L,0,4,Grêmio,44,14852.0,Joel Carli,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2018-09-05,19:30,Série A,Matchweek 23,Wed,Home,D,1,1,Cruzeiro,42,5779.0,Joel Carli,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2018-09-09,16:00,Série A,Matchweek 24,Sun,Away,L,0,1,Fluminense,59,10699.0,Rodrigo Lindoso,4-3-3,4-3-2-1,Leandro Pedro Vuaden,Match Report,
2018-09-16,11:00,Série A,Matchweek 25,Sun,Home,W,1,0,América (MG),47,25382.0,Joel Carli,4-3-3,4-4-2,Rodrigo Batista Raposo,Match Report,
2018-09-20,21:45,Sudamericana,Round of 16,Thu,Away,L,1,2,br Bahia,57,,Rodrigo Lindoso,4-1-4-1,4-2-3-1,Piero Maza,Match Report,Leg 1 of 2
2018-09-23,18:00,Série A,Matchweek 26,Sun,Away,W,4,3,Vitória,40,9481.0,Joel Carli,4-1-4-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2018-09-30,16:00,Série A,Matchweek 27,Sun,Home,D,2,2,São Paulo,40,19976.0,Joel Carli,4-1-4-1,4-2-3-1,Rafael Traci,Match Report,
2018-10-03,21:45,Sudamericana,Round of 16,Wed,Home,W,2 (4),1 (5),br Bahia,53,,Joel Carli,4-1-4-1,4-2-3-1,Germán Delfino,Match Report,Leg 2 of 2; Bahia won; Bahia won on penalty kicks following extra time
2018-10-09,21:00,Série A,Matchweek 28,Tue,Home,D,1,1,Vasco da Gama,51,10059.0,Joel Carli,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2018-10-15,20:00,Série A,Matchweek 29,Mon,Away,D,0,0,Ceará,44,29946.0,Joel Carli,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2018-10-20,16:00,Série A,Matchweek 30,Sat,Home,L,0,1,Bahia,65,8180.0,Rodrigo Lindoso,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
2018-10-27,23:00,Série A,Matchweek 31,Sat,Away,L,1,2,Ath Paranaense,30,7133.0,Joel Carli,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2018-11-04,17:00,Série A,Matchweek 32,Sun,Home,W,1,0,Corinthians,40,21463.0,Joel Carli,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2018-11-10,19:00,Série A,Matchweek 33,Sat,Home,W,2,1,Flamengo,34,19267.0,Joel Carli,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,
2018-11-15,17:00,Série A,Matchweek 34,Thu,Away,W,1,0,Chapecoense,50,17261.0,Joel Carli,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2018-11-18,17:00,Série A,Matchweek 35,Sun,Home,W,1,0,Internacional,40,19006.0,Joel Carli,4-2-3-1,4-1-4-1,Rafael Traci,Match Report,
2018-11-21,21:00,Série A,Matchweek 36,Wed,Away,D,1,1,Santos,49,3620.0,Rodrigo Lindoso,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2018-11-26,20:00,Série A,Matchweek 37,Mon,Home,W,2,1,Paraná,57,28972.0,Jefferson,4-2-3-1,4-4-2,Igor Junior Benevenuto,Match Report,
2018-12-01,19:00,Série A,Matchweek 38,Sat,Away,L,0,1,Atlético Mineiro,52,19171.0,Igor Rabello,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
