Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Hugo,br BRA,"DF,MF",20.0,12.2,764,28,194,367,206,16,764,26,11,42.3,15,57.7,347,2028,1309,40,18,7,22,5,375,49,Matches
Vinícius,br BRA,FW,22.0,9.7,333,15,55,163,122,23,333,40,17,42.5,22,55.0,214,1161,522,14,15,6,23,16,209,57,Matches
Lucas Piazon,br BRA,"FW,MF",28.0,8.3,399,11,47,211,147,11,399,20,6,30.0,14,70.0,201,1024,385,12,12,1,13,6,257,41,Matches
Gabriel,br BRA,MF,28.0,8.3,546,19,92,327,130,10,546,18,8,44.4,8,44.4,309,1322,528,7,15,2,13,9,372,17,Matches
Chayene Santos,br BRA,"MF,FW",31.0,6.5,298,2,32,151,122,19,298,22,14,63.6,8,36.4,187,1034,366,14,7,5,17,17,204,28,Matches
Matheus Nascimento,br BRA,"FW,MF",17.0,6.8,219,8,15,100,106,29,219,14,7,50.0,6,42.9,125,574,212,7,10,3,24,15,154,47,Matches
Diego Gonçalves,br BRA,FW,27.0,4.7,252,5,29,104,120,19,250,14,4,28.6,10,71.4,138,725,292,15,5,3,11,7,181,59,Matches
Joel Carli,ar ARG,DF,35.0,4.1,185,46,116,61,8,6,185,0,0,,0,,85,421,188,0,0,0,1,0,99,0,Matches
Gustavo Sauer,br BRA,"FW,MF",28.0,3.2,140,2,14,68,63,5,140,9,6,66.7,3,33.3,62,492,188,5,6,0,5,4,83,19,Matches
Del Piage,br BRA,MF,21.0,5.7,287,13,60,168,61,3,287,6,2,33.3,4,66.7,150,710,365,6,4,2,6,10,174,9,Matches
Lucas Perri,br BRA,GK,24.0,3.8,125,104,124,1,0,0,125,0,0,,0,,62,346,209,0,0,0,0,0,39,0,Matches
Kayque,br BRA,MF,21.0,3.1,160,2,23,104,33,3,160,14,10,71.4,4,28.6,87,545,261,6,3,1,10,4,96,3,Matches
Rafael,br BRA,DF,31.0,3.1,186,7,60,90,38,4,186,6,4,66.7,1,16.7,92,553,381,8,5,1,4,2,100,12,Matches
Lucas Mezenga,br BRA,DF,20.0,3.1,195,18,90,90,15,5,195,0,0,,0,,106,407,187,0,0,0,1,0,114,0,Matches
Diego,br BRA,GK,23.0,2.0,61,54,61,0,0,0,61,0,0,,0,,23,75,69,0,0,0,0,0,23,0,Matches
Luis Henrique,br BRA,"FW,MF",20.0,2.9,138,2,17,61,66,2,138,7,3,42.9,4,57.1,92,804,348,8,9,0,10,7,100,25,Matches
Danilo Barbosa,br BRA,MF,25.0,1.8,113,15,27,73,13,2,113,6,3,50.0,2,33.3,63,293,135,0,2,0,2,2,67,1,Matches
Willian Klaus,br BRA,DF,28.0,1.0,24,9,20,4,0,0,24,0,0,,0,,5,15,9,0,0,0,0,0,7,0,Matches
Douglas Borges,br BRA,GK,31.0,1.0,26,22,26,0,0,0,26,0,0,,0,,12,79,63,0,0,0,0,0,9,0,Matches
DG,br BRA,DF,20.0,0.7,28,1,10,15,3,0,28,1,1,100.0,0,0.0,16,59,18,0,0,0,0,0,16,1,Matches
Jonathan,br BRA,DF,23.0,0.5,42,0,6,32,4,0,42,0,0,,0,,30,77,50,0,1,0,2,0,30,0,Matches
Jacob Montes,ni NCA,MF,23.0,1.0,34,0,5,15,14,2,34,3,1,33.3,1,33.3,20,48,13,0,1,0,2,2,25,5,Matches
Barreto,br BRA,MF,26.0,0.3,18,0,7,10,1,0,18,0,0,,0,,6,52,36,1,0,0,0,0,7,1,Matches
Daniel Cruz,br BRA,"FW,DF",20.0,0.1,8,0,3,4,3,1,8,1,0,0.0,1,100.0,3,46,12,0,0,0,0,0,3,1,Matches
Rikelmi,br BRA,DF,20.0,0.0,6,0,0,1,5,2,6,1,0,0.0,1,100.0,3,12,0,0,0,0,0,1,3,2,Matches
Squad Total,,,27.5,38.0,21189,2093,6338,10322,4773,683,21185,842,416,49.4,381,45.2,11927,66946,32817,626,477,142,674,356,12944,1284,
Opponent Total,,,27.5,38.0,21811,2123,6569,10411,5060,732,21806,760,401,52.8,318,41.8,12064,62615,32078,568,424,138,546,293,13539,1438,
