Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Luiz Otavio,br BRA,MF,22.0,6.3,1,0,0,13,5,0,1,12,1,0,0,0,36,6,5,54.5,Matches
Federico Barrandeguy,uy URU,DF,23.0,6.1,4,1,0,8,9,0,32,9,4,0,1,0,44,6,6,50.0,Matches
Hugo,br BRA,DF,18.0,5.0,0,0,0,12,6,0,31,11,7,0,0,0,16,7,10,41.2,Matches
Del Piage,br BRA,MF,19.0,2.7,0,0,0,7,9,0,1,6,4,0,2,0,8,2,1,66.7,Matches
Marcinho,br BRA,"DF,FW",23.0,3.3,1,0,0,4,2,0,14,4,2,0,1,0,18,3,2,60.0,Matches
Kelvin,br BRA,FW,26.0,2.7,0,0,0,6,10,1,9,3,1,0,0,0,14,2,7,22.2,Matches
Kayque,br BRA,MF,19.0,2.3,1,0,0,3,4,0,0,3,5,0,0,0,18,3,5,37.5,Matches
Cícero Santos,br BRA,MF,35.0,3.4,0,0,0,1,9,0,4,1,2,0,0,0,17,9,6,60.0,Matches
Danilo Barcelos,br BRA,DF,28.0,2.3,1,0,0,5,0,0,21,2,2,0,0,0,7,3,3,50.0,Matches
Ênio,br BRA,"MF,FW",18.0,2.2,0,0,0,1,4,1,4,2,1,0,0,0,7,2,1,66.7,Matches
Davi Araújo,br BRA,"FW,MF",20.0,3.6,1,0,0,8,14,0,8,3,2,0,0,0,23,4,7,36.4,Matches
Alexander Lecaros,pe PER,"FW,MF",20.0,3.0,0,0,0,2,12,1,14,1,2,1,0,0,18,3,4,42.9,Matches
Éber Bessa,br BRA,"FW,MF",27.0,2.1,1,0,0,6,11,0,21,2,3,0,0,0,8,2,3,40.0,Matches
Luiz Fernando,br BRA,"MF,FW",23.0,1.0,0,0,0,0,1,0,3,1,1,0,0,0,11,0,2,0.0,Matches
Helerson,br BRA,DF,22.0,1.0,0,0,0,2,1,0,0,0,0,0,0,0,2,5,3,62.5,Matches
Saulo,br BRA,GK,24.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Fernando Costanza,br BRA,DF,21.0,0.9,1,0,0,1,1,0,3,3,2,0,0,0,5,1,0,100.0,Matches
Lucas Campos,br BRA,FW,22.0,0.5,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0.0,Matches
Iván Angulo,co COL,FW,20.0,0.7,2,1,1,5,2,0,0,1,2,0,0,0,3,0,0,,Matches
Gustavo Cascardo,br BRA,DF,22.0,0.5,0,0,0,1,0,0,0,2,1,0,0,0,1,2,0,100.0,Matches
Wendel Lessa,br BRA,MF,17.0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
Squad Total,,,24.9,38.0,72,6,2,576,579,54,757,384,311,3,14,1,1721,555,600,48.1,
Opponent Total,,,26.9,38.0,86,5,2,611,539,40,784,421,318,8,7,0,1757,600,555,51.9,
