Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Rafael Forster,br BRA,"DF,MF",29.0,16.5,969,105,394,487,103,11,969,21,11,52.4,10,47.6,541,2463,1320,6,8,1,17,2,601,22,Matches
José Welison,br BRA,MF,24.0,13.5,762,44,189,489,86,6,762,20,12,60.0,8,40.0,414,1803,869,10,11,0,11,10,475,19,Matches
Keisuke Honda,jp JPN,MF,33.0,14.3,865,18,112,521,240,19,864,16,10,62.5,6,37.5,534,2308,1095,20,20,2,19,9,619,56,Matches
Salomon Kalou,ci CIV,"FW,MF",34.0,12.2,479,10,39,202,245,67,479,35,15,42.9,20,57.1,312,1877,1056,40,29,15,27,23,362,100,Matches
Rhuan Silveira,br BRA,"FW,MF",20.0,10.8,324,5,52,116,166,33,324,39,23,59.0,16,41.0,232,1665,859,23,23,3,25,16,223,61,Matches
David Sousa,br BRA,DF,18.0,9.5,578,77,281,276,25,11,578,3,3,100.0,0,0.0,390,2076,1260,6,1,0,5,0,391,2,Matches
Guilherme Santos,br BRA,"MF,DF",31.0,8.2,388,13,106,188,103,8,388,17,9,52.9,8,47.1,216,1548,917,25,23,4,5,5,225,31,Matches
Gatito Fernández,py PAR,GK,31.0,8.0,271,238,270,1,0,0,271,0,0,,0,,126,707,512,0,0,0,3,0,86,0,Matches
Warley,br BRA,"FW,MF",20.0,7.4,276,3,32,126,126,13,276,14,7,50.0,7,50.0,211,1643,743,22,15,5,15,11,213,53,Matches
Diego,br BRA,GK,21.0,7.0,171,157,170,1,0,0,171,0,0,,0,,78,361,281,0,0,0,0,0,62,0,Matches
Matheus Nascimento,br BRA,"FW,MF",15.0,6.1,168,4,22,69,83,24,168,12,6,50.0,6,50.0,107,635,305,13,13,5,16,7,114,25,Matches
Carlos Enrique Renteria,co COL,MF,24.0,5.5,202,10,56,115,32,3,202,4,1,25.0,3,75.0,114,477,174,4,2,1,10,0,109,5,Matches
Rafael Navarro,br BRA,FW,19.0,4.8,133,2,5,56,73,25,133,5,1,20.0,4,80.0,83,395,149,6,2,6,21,7,96,30,Matches
Luis Henrique,br BRA,"FW,MF",18.0,4.5,162,3,17,59,90,19,162,16,10,62.5,6,37.5,118,1104,619,20,10,11,9,7,128,40,Matches
Cesinha,br BRA,MF,19.0,4.3,284,5,34,144,114,8,284,16,14,87.5,2,12.5,208,1065,495,9,10,1,11,11,221,23,Matches
Luiz Otavio,br BRA,MF,22.0,6.3,387,18,95,251,43,2,387,1,0,0.0,1,100.0,249,1329,642,7,5,0,4,6,268,5,Matches
Federico Barrandeguy,uy URU,DF,23.0,6.1,396,26,124,177,103,3,396,12,7,58.3,5,41.7,219,1004,440,8,5,1,8,5,220,33,Matches
Hugo,br BRA,DF,18.0,5.0,303,14,87,130,89,2,303,6,4,66.7,2,33.3,151,660,353,8,11,0,5,1,148,26,Matches
Del Piage,br BRA,MF,19.0,2.7,123,6,21,82,22,2,123,5,3,60.0,2,40.0,76,289,113,2,0,0,2,1,85,5,Matches
Marcinho,br BRA,"DF,FW",23.0,3.3,191,20,72,80,43,0,191,3,2,66.7,1,33.3,106,604,242,6,4,1,3,1,95,7,Matches
Kelvin,br BRA,FW,26.0,2.7,119,2,18,56,48,5,119,5,2,40.0,3,60.0,79,532,233,6,5,2,5,4,88,28,Matches
Kayque,br BRA,MF,19.0,2.3,125,2,23,76,28,4,125,7,5,71.4,2,28.6,83,377,170,5,2,0,6,2,83,1,Matches
Cícero Santos,br BRA,MF,35.0,3.4,245,9,44,174,30,3,245,2,2,100.0,0,0.0,169,835,456,7,3,0,3,2,189,4,Matches
Danilo Barcelos,br BRA,DF,28.0,2.3,145,13,46,63,37,0,145,2,2,100.0,0,0.0,52,351,208,4,0,0,2,2,66,4,Matches
Ênio,br BRA,"MF,FW",18.0,2.2,87,0,12,26,50,8,87,5,3,60.0,2,40.0,62,631,417,10,9,3,4,2,70,19,Matches
Davi Araújo,br BRA,"FW,MF",20.0,3.6,176,1,22,68,91,10,176,24,14,58.3,10,41.7,116,818,424,11,11,0,12,3,121,33,Matches
Alexander Lecaros,pe PER,"FW,MF",20.0,3.0,162,0,11,63,89,16,162,13,9,69.2,4,30.8,124,673,310,5,7,4,10,6,131,44,Matches
Éber Bessa,br BRA,"FW,MF",27.0,2.1,109,2,10,53,48,6,109,4,2,50.0,2,50.0,54,306,162,5,2,2,3,5,64,13,Matches
Luiz Fernando,br BRA,"MF,FW",23.0,1.0,31,5,14,6,14,5,31,5,4,80.0,1,20.0,21,256,131,6,1,3,0,4,16,5,Matches
Helerson,br BRA,DF,22.0,1.0,59,10,35,22,2,2,59,0,0,,0,,27,130,45,0,0,0,1,0,39,0,Matches
Saulo,br BRA,GK,24.0,1.0,29,27,29,0,0,0,29,0,0,,0,,11,68,54,0,0,0,0,0,8,0,Matches
Fernando Costanza,br BRA,DF,21.0,0.9,50,8,14,24,13,0,50,0,0,,0,,17,108,29,0,0,0,0,0,13,2,Matches
Lucas Campos,br BRA,FW,22.0,0.5,13,1,4,7,2,0,13,0,0,,0,,14,46,12,0,1,0,3,0,13,3,Matches
Iván Angulo,co COL,FW,20.0,0.7,31,0,3,15,14,2,31,6,3,50.0,3,50.0,20,159,68,4,2,2,2,0,19,3,Matches
Gustavo Cascardo,br BRA,DF,22.0,0.5,20,2,5,11,4,0,20,0,0,,0,,14,33,10,0,0,0,1,0,12,2,Matches
Wendel Lessa,br BRA,MF,17.0,0.2,14,0,1,9,4,0,14,0,0,,0,,15,64,22,0,1,0,1,1,14,0,Matches
Squad Total,,,24.9,38.0,20991,2278,6520,9995,4730,708,20984,565,338,59.8,227,40.2,12622,66306,34436,604,490,111,522,293,13544,1422,
Opponent Total,,,26.9,38.0,22658,2201,6578,10527,5804,835,22644,620,386,62.3,234,37.7,14027,72100,38490,729,574,158,559,273,15204,1665,
