Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-07-02,16:00,Série A,Matchweek 11,Sun,Away,L,0,1,Corinthians,34,40341.0,Dudu Cearense,4-1-4-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2017-07-06,21:45,Libertadores,Round of 16,Thu,Away,W,1,0,uy Nacional,41,,Joel Carli,4-1-4-1,4-3-3,Julio Bascuñán,Match Report,Leg 1 of 2
2017-07-09,19:00,Série A,Matchweek 12,Sun,Home,D,1,1,Atlético Mineiro,56,9630.0,Joel Carli,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2017-07-12,21:00,Série A,Matchweek 13,Wed,Away,W,1,0,Fluminense,43,14851.0,Joel Carli,4-4-1-1,4-2-3-1,Wagner Reway,Match Report,
2017-07-17,20:00,Série A,Matchweek 14,Mon,Home,W,2,1,Sport Recife,43,17313.0,Joel Carli,4-4-1-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-07-20,21:00,Série A,Matchweek 15,Thu,Away,D,0,0,Ath Paranaense,40,15134.0,Joel Carli,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2017-07-23,19:00,Série A,Matchweek 16,Sun,Away,D,1,1,Atl Goianiense,49,5462.0,Jefferson,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2017-07-29,16:00,Série A,Matchweek 17,Sat,Home,L,3,4,São Paulo,36,17139.0,Joel Carli,4-2-3-1,4-1-4-1,André Luiz de Freitas Castro,Match Report,
2017-08-02,21:45,Série A,Matchweek 18,Wed,Home,L,1,2,Palmeiras,55,7517.0,Joel Carli,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2017-08-06,16:00,Série A,Matchweek 19,Sun,Away,D,0,0,Cruzeiro,39,22691.0,Rodrigo Lindoso,4-2-3-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,
2017-08-10,19:15,Libertadores,Round of 16,Thu,Home,W,2,0,uy Nacional,41,,Joel Carli,4-2-3-1,4-3-3,Wilmar Roldán,Match Report,Leg 2 of 2; Botafogo (RJ) won
2017-08-13,19:00,Série A,Matchweek 20,Sun,Home,W,1,0,Grêmio,38,6352.0,Emerson,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2017-08-20,16:00,Série A,Matchweek 21,Sun,Away,L,1,2,Ponte Preta,49,3208.0,Joel Carli,4-2-3-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2017-08-27,16:00,Série A,Matchweek 22,Sun,Away,W,2,1,Bahia,61,22585.0,Joel Carli,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2017-09-10,19:00,Série A,Matchweek 23,Sun,Home,W,2,0,Flamengo,43,6311.0,Roger,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-09-13,21:45,Libertadores,Quarter-finals,Wed,Home,D,0,0,br Grêmio,46,,Joel Carli,4-2-3-1,4-2-3-1,José Argote,Match Report,Leg 1 of 2
2017-09-16,19:00,Série A,Matchweek 24,Sat,Home,W,2,0,Santos,50,5780.0,Gatito Fernández,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2017-09-20,21:45,Libertadores,Quarter-finals,Wed,Away,L,0,1,br Grêmio,48,,Joel Carli,4-2-3-1,4-2-3-1,Patricio Loustau,Match Report,Leg 2 of 2; Grêmio won
2017-09-24,16:00,Série A,Matchweek 25,Sun,Away,W,3,2,Coritiba,49,8315.0,Joel Carli,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Home,L,2,3,Vitória,54,14780.0,Joel Carli,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2017-10-11,19:30,Série A,Matchweek 27,Wed,Home,W,2,1,Chapecoense,64,7613.0,Joel Carli,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2017-10-14,19:00,Série A,Matchweek 28,Sat,Away,L,0,1,Vasco da Gama,61,31406.0,Joel Carli,4-2-3-1,4-4-1-1,Vinicius Gonçalves Dias Araujo,Match Report,
2017-10-18,21:45,Série A,Matchweek 29,Wed,Away,D,1,1,Avaí,60,5156.0,Bruno Silva,4-4-1-1,4-2-3-1,Rafael Traci,Match Report,
2017-10-23,20:00,Série A,Matchweek 30,Mon,Home,W,2,1,Corinthians,39,8466.0,Joel Carli,4-4-1-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,
2017-10-29,17:00,Série A,Matchweek 31,Sun,Away,D,0,0,Atlético Mineiro,40,17086.0,Joel Carli,4-4-2,4-4-1-1,Sandro Ricci,Match Report,
2017-11-04,19:00,Série A,Matchweek 32,Sat,Home,L,1,2,Fluminense,42,11776.0,Gatito Fernández,4-4-1-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2017-11-08,20:00,Série A,Matchweek 33,Wed,Away,W,2,1,Sport Recife,37,24119.0,Joel Carli,4-4-1-1,4-2-3-1,Wilton Sampaio,Match Report,
2017-11-11,17:00,Série A,Matchweek 34,Sat,Home,L,0,1,Ath Paranaense,57,8399.0,Joel Carli,4-4-1-1,4-2-3-1,Anderson Daronco,Match Report,
2017-11-16,20:00,Série A,Matchweek 35,Thu,Home,L,1,2,Atl Goianiense,65,10076.0,Joel Carli,4-2-3-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,
2017-11-19,17:00,Série A,Matchweek 36,Sun,Away,D,0,0,São Paulo,36,25711.0,Joel Carli,4-2-3-1,4-5-1,Wilton Sampaio,Match Report,
2017-11-27,20:00,Série A,Matchweek 37,Mon,Away,L,0,2,Palmeiras,37,23562.0,Joel Carli,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Home,D,2,2,Cruzeiro,44,20636.0,Joel Carli,4-1-4-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,
