Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Luiz Otavio,br BRA,MF,22.0,6.3,333,319,12,10,0,4,1,1,0,0,0,0,297,2,6,Matches
Federico Barrandeguy,uy URU,DF,23.0,6.1,350,279,70,16,0,3,32,50,4,1,3,0,266,1,11,Matches
Hugo,br BRA,DF,18.0,5.0,246,187,59,11,0,0,31,44,4,3,0,0,174,0,10,Matches
Del Piage,br BRA,MF,19.0,2.7,96,90,6,3,0,0,1,1,0,0,0,0,84,0,2,Matches
Marcinho,br BRA,"DF,FW",23.0,3.3,169,128,39,7,0,2,14,28,4,0,4,0,117,2,4,Matches
Kelvin,br BRA,FW,26.0,2.7,88,82,6,1,0,0,9,2,2,0,0,0,63,0,3,Matches
Kayque,br BRA,MF,19.0,2.3,96,94,2,2,0,0,0,0,0,0,0,0,82,0,2,Matches
Cícero Santos,br BRA,MF,35.0,3.4,221,206,15,13,0,1,4,0,0,0,0,0,196,0,2,Matches
Danilo Barcelos,br BRA,DF,28.0,2.3,119,80,38,6,0,3,21,16,16,10,6,0,82,1,0,Matches
Ênio,br BRA,"MF,FW",18.0,2.2,64,63,1,1,1,1,4,0,0,0,0,0,52,0,0,Matches
Davi Araújo,br BRA,"FW,MF",20.0,3.6,121,120,0,0,0,0,8,0,0,0,0,0,84,1,7,Matches
Alexander Lecaros,pe PER,"FW,MF",20.0,3.0,126,119,6,2,1,0,14,1,3,1,1,0,95,1,7,Matches
Éber Bessa,br BRA,"FW,MF",27.0,2.1,82,60,21,13,0,2,21,0,8,5,3,0,53,1,3,Matches
Luiz Fernando,br BRA,"MF,FW",23.0,1.0,21,21,0,0,0,0,3,0,0,0,0,0,16,0,2,Matches
Helerson,br BRA,DF,22.0,1.0,49,46,3,3,0,1,0,0,0,0,0,0,41,0,1,Matches
Saulo,br BRA,GK,24.0,1.0,26,13,13,3,0,0,0,0,0,0,0,0,18,0,0,Matches
Fernando Costanza,br BRA,DF,21.0,0.9,37,22,15,2,0,0,3,13,0,0,0,0,29,0,2,Matches
Lucas Campos,br BRA,FW,22.0,0.5,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
Iván Angulo,co COL,FW,20.0,0.7,18,18,0,0,0,0,0,0,0,0,0,0,15,0,0,Matches
Gustavo Cascardo,br BRA,DF,22.0,0.5,14,13,1,0,0,0,0,1,0,0,0,0,12,0,1,Matches
Wendel Lessa,br BRA,MF,17.0,0.2,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
Squad Total,,,24.9,38.0,17068,15075,1939,607,16,126,757,706,200,67,100,0,13651,54,311,
Opponent Total,,,26.9,38.0,18749,16863,1846,586,11,112,784,649,234,122,82,0,15325,40,370,
