Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-12-27,16:00,Série A,Matchweek 27,Sun,Home,L,0,2,Corinthians,0.6,1.1,47,,Diego Cavalieri,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2021-01-06,19:15,Série A,Matchweek 28,Wed,Home,L,0,2,Ath Paranaense,2.3,1.7,62,,Diego Cavalieri,4-3-3,4-4-2,Rodrigo D'Alonso Ferreira,Match Report,
2021-01-10,20:30,Série A,Matchweek 29,Sun,Away,L,0,3,Vasco da Gama,1.1,3.4,50,,Diego Cavalieri,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,
2021-01-17,16:00,Série A,Matchweek 30,Sun,Away,L,1,2,Santos,1.0,1.9,41,,Victor Luis,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-01-20,17:00,Série A,Matchweek 31,Wed,Home,L,1,3,Atl Goianiense,1.9,1.8,49,,Victor Luis,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2021-01-24,20:30,Série A,Matchweek 32,Sun,Away,L,0,2,Fluminense,0.2,1.6,52,,Diego Cavalieri,4-1-4-1,4-2-3-1,Edina Alves Batista,Match Report,
2021-02-02,16:00,Série A,Matchweek 33,Tue,Away,D,1,1,Palmeiras,1.3,1.4,46,,Diego Cavalieri,4-4-2,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-02-05,20:00,Série A,Matchweek 34,Fri,Home,L,0,1,Sport Recife,1.3,1.2,66,,Victor Luis,4-4-2,4-4-2,Luiz Flávio de Oliveira,Match Report,
2021-02-08,20:00,Série A,Matchweek 35,Mon,Home,L,2,5,Grêmio,2.0,2.6,47,,Kanu,4-4-2,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2021-02-13,17:00,Série A,Matchweek 36,Sat,Away,L,0,2,Goiás,0.6,1.1,46,,Kanu,3-5-2,4-4-2,Felipe Fernandes de Lima,Match Report,
2021-02-22,20:00,Série A,Matchweek 37,Mon,Home,W,1,0,São Paulo,1.2,1.1,48,,Marcelo,4-4-2,4-4-2,Braulio da Silva Machado,Match Report,
2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,L,1,2,Ceará,1.8,1.6,53,,Marcelo,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
