Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Higor Meritão,br BRA,MF,28.0,2.5,141,4,37,78,27,5,141,4,4,100.0,0,0.0,79,331,135,1,4,0,8,4,88,1,Matches
Pedrinho Junqueira,br BRA,"FW,MF",18.0,2.2,57,1,7,32,18,7,57,8,6,75.0,2,25.0,30,189,82,2,1,1,5,0,29,8,Matches
Matheusinho,br BRA,"FW,MF",24.0,2.2,101,2,11,37,55,3,101,13,4,30.8,6,46.2,66,485,117,6,7,2,10,9,78,18,Matches
Gabriel Novaes,br BRA,FW,23.0,1.1,27,3,6,12,9,2,27,0,0,,0,,15,108,27,2,1,0,1,3,17,4,Matches
Dodô,br BRA,"MF,FW",21.0,3.6,189,3,31,85,75,5,189,12,4,33.3,3,25.0,122,809,317,7,3,1,10,8,126,9,Matches
Philippe Costa,br BRA,FW,22.0,1.2,29,1,3,9,17,5,29,3,1,33.3,2,66.7,14,61,28,0,1,0,2,0,21,4,Matches
Breno Herculano,br BRA,"FW,MF",23.0,0.9,24,1,1,10,13,3,24,1,0,0.0,1,100.0,13,71,24,0,2,1,1,2,16,5,Matches
Xavier,br BRA,DF,22.0,0.7,26,1,14,8,6,0,26,0,0,,0,,14,37,21,0,0,0,1,0,14,1,Matches
Lucas Emmanuel,br BRA,FW,22.0,0.6,16,1,1,12,3,1,16,0,0,,0,,7,12,1,0,0,0,4,0,10,2,Matches
Mina,br BRA,DF,19.0,0.5,20,2,15,3,2,2,20,0,0,,0,,14,42,21,0,0,0,0,0,16,0,Matches
Simioni,br BRA,MF,19.0,0.5,14,3,6,7,1,0,14,0,0,,0,,3,30,7,0,0,0,1,2,2,0,Matches
Fellipe Bastos,br BRA,MF,32.0,0.4,16,0,9,6,2,0,16,0,0,,0,,4,18,7,1,0,0,0,0,8,1,Matches
Halerrandrio dos Santos,br BRA,MF,16.0,0.3,9,0,2,3,6,1,9,1,0,0.0,1,100.0,6,97,35,1,1,0,1,0,3,3,Matches
Denzel,br BRA,FW,20.0,0.3,7,0,0,3,4,0,7,0,0,,0,,3,7,3,0,0,0,0,1,4,2,Matches
Jhonny Lucas,br BRA,MF,22.0,0.2,14,0,1,3,10,2,14,0,0,,0,,3,24,0,0,0,0,0,1,9,1,Matches
Squad Total,,,27.7,38.0,20123,2519,6843,8790,4692,667,20118,678,327,48.2,284,41.9,10517,56439,30656,523,431,103,574,351,12036,1275,
Opponent Total,,,27.2,38.0,24087,2025,6681,11502,6129,840,24082,742,356,48.0,300,40.4,13982,73141,39563,661,479,152,590,306,15980,1745,
