Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Pedrinho Junqueira,br BRA,"FW,MF",18.0,2.2,31,39,79.5,431,134,19,22,86.4,10,10,100.0,1,2,50.0,0,0.2,0.0,-0.2,4,3,1,0,5,Matches
Matheusinho,br BRA,"FW,MF",24.0,2.2,50,70,71.4,714,176,28,30,93.3,15,20,75.0,3,8,37.5,0,0.0,0.1,0.0,1,6,1,0,7,Matches
Gabriel Novaes,br BRA,FW,23.0,1.1,13,18,72.2,167,27,9,12,75.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,1,0,2,Matches
Dodô,br BRA,"MF,FW",21.0,3.6,120,152,78.9,2016,466,59,66,89.4,42,50,84.0,11,22,50.0,0,0.4,0.5,-0.4,8,8,2,1,12,Matches
Philippe Costa,br BRA,FW,22.0,1.2,16,18,88.9,241,55,8,10,80.0,5,5,100.0,1,1,100.0,0,0.6,0.4,-0.6,3,2,2,0,2,Matches
Breno Herculano,br BRA,"FW,MF",23.0,0.9,8,14,57.1,107,16,5,10,50.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,1,Matches
Xavier,br BRA,DF,22.0,0.7,13,20,65.0,183,63,8,11,72.7,3,5,60.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Lucas Emmanuel,br BRA,FW,22.0,0.6,3,8,37.5,45,12,1,4,25.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Mina,br BRA,DF,19.0,0.5,11,17,64.7,198,28,3,3,100.0,8,10,80.0,0,4,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Simioni,br BRA,MF,19.0,0.5,3,5,60.0,39,0,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Fellipe Bastos,br BRA,MF,32.0,0.4,12,14,85.7,225,74,5,5,100.0,3,5,60.0,3,3,100.0,0,0.0,0.3,0.0,0,0,1,1,1,Matches
Halerrandrio dos Santos,br BRA,MF,16.0,0.3,1,3,33.3,12,0,1,2,50.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Denzel,br BRA,FW,20.0,0.3,4,6,66.7,49,17,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1,Matches
Jhonny Lucas,br BRA,MF,22.0,0.2,6,9,66.7,96,28,3,5,60.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches
Squad Total,,,27.7,38.0,12157,15828,76.8,231326,90720,4999,5761,86.8,5219,6243,83.6,1649,2900,56.9,22,24.5,27.5,-2.5,354,974,239,70,1284,
Opponent Total,,,27.2,38.0,16133,19812,81.4,289736,100845,6929,7797,88.9,7288,8340,87.4,1606,2828,56.8,37,31.7,35.6,5.3,401,1422,339,98,1761,
