Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Welinton Júnior,br BRA,"FW,MF",20.0,15,2,317.0,3.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.57,0.28,0.85,0.57,0.85,Matches
João Paulo Mior,br BRA,MF,22.0,5,2,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rychely,br BRA,FW,26.0,1,1,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Bonatini,br BRA,FW,19.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tulio,br BRA,DF,20.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Clayton Sales,br BRA,DF,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Baiano,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Harlei,br BRA,GK,41.0,0,0,,,,,,,,,,,,,,,,Matches
Paulinho,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Mario Sergio,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Paulo Henrique Oliveira da Silva,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Wallinson,br BRA,DF,24.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,24.8,38,418,3420.0,38.0,38.0,26.0,64.0,38.0,0.0,1.0,80.0,2.0,1.0,0.68,1.68,1.0,1.68,
Opponent Total,,,26.6,38,418,3420.0,38.0,37.0,24.0,61.0,35.0,2.0,3.0,65.0,1.0,0.97,0.63,1.61,0.92,1.55,
