Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-08-27,16:30,Série A,Matchweek 24,Sat,Home,W,2,1,Atl Goianiense,1.3,0.5,32,13411.0,Tadeu,4-1-4-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2022-09-05,20:00,Série A,Matchweek 25,Mon,Away,W,2,1,Santos,0.9,1.5,34,11497.0,Tadeu,4-1-4-1,4-3-3,Anderson Daronco,Match Report,
2022-09-11,19:00,Série A,Matchweek 26,Sun,Home,D,1,1,Flamengo,0.7,1.7,30,13798.0,Tadeu,4-1-4-1,4-3-3,Ramon Abatti Abel,Match Report,
2022-09-18,11:00,Série A,Matchweek 27,Sun,Away,D,1,1,RB Bragantino,1.0,1.8,41,3984.0,Tadeu,4-2-3-1,4-3-3,Jose Mendonca da Silva Junior,Match Report,
2022-09-28,21:45,Série A,Matchweek 28,Wed,Home,L,0,1,Botafogo (RJ),0.2,0.7,44,10774.0,Tadeu,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2022-10-01,19:00,Série A,Matchweek 29,Sat,Home,L,0,1,Fortaleza,0.7,1.1,54,9898.0,Tadeu,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2022-10-05,19:00,Série A,Matchweek 30,Wed,Away,D,1,1,Ceará,1.2,1.0,48,16702.0,Tadeu,4-1-4-1,3-4-1-2,Vinicius Gonçalves Dias Araujo,Match Report,
2022-10-09,11:00,Série A,Matchweek 31,Sun,Away,L,2,4,Internacional,2.0,2.5,39,31554.0,Tadeu,4-1-4-1,4-2-3-1,Edina Alves Batista,Match Report,
2022-10-23,17:00,Série A,Matchweek 33,Sun,Away,W,2,1,Cuiabá,0.6,1.6,29,,Tadeu,5-4-1,3-5-1-1,Dyorgines José Padovani Andrade,Match Report,
2022-10-26,21:45,Série A,Matchweek 34,Wed,Home,D,2,2,América (MG),0.8,1.6,46,7274.0,Tadeu,4-1-4-1,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,
2022-10-29,19:30,Série A,Matchweek 32,Sat,Home,D,0,0,Corinthians,1.3,1.2,30,9497.0,Tadeu,5-4-1,4-3-3,Bruno Arleu de Araujo,Match Report,
2022-11-02,16:00,Série A,Matchweek 35,Wed,Away,L,2,3,Ath Paranaense,0.8,2.7,54,,Tadeu,3-4-3,4-1-2-1-2,Leandro Pedro Vuaden,Match Report,
2022-11-05,19:00,Série A,Matchweek 36,Sat,Home,W,1,0,Juventude,0.7,0.7,51,,Tadeu,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,
2022-11-09,19:00,Série A,Matchweek 37,Wed,Away,L,0,3,Fluminense,0.5,2.0,24,,Tadeu,4-4-2,4-2-2-2,Paulo Cesar Zanovelli da Silva,Match Report,
2022-11-13,16:00,Série A,Matchweek 38,Sun,Home,L,0,4,São Paulo,0.2,1.7,36,,Tadeu,4-2-3-1,4-1-2-1-2,Marcelo de Lima Henrique,Match Report,
