Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Breno,br BRA,"MF,DF",18.0,11,382.0,35.0,11.2,4.2,3,83.0,2.0,8,17.0,11,1.64,6.0,8.0,-2.0,-0.47,0.0,6.4,7.8,-1.5,-0.34,0.09,Matches
Rafinha,br BRA,"FW,MF",26.0,10,341.0,34.0,10.0,3.8,3,81.0,2.0,7,14.0,19,0.8,4.0,6.0,-2.0,-0.53,-0.06,7.0,5.1,1.9,0.51,1.04,Matches
Kevin,br BRA,DF,21.0,4,249.0,62.0,7.3,2.8,3,69.0,1.0,1,41.0,25,0.8,4.0,9.0,-5.0,-1.81,-1.44,3.2,5.3,-2.1,-0.74,-0.34,Matches
Renatinho,br BRA,"FW,MF",27.0,9,302.0,34.0,8.8,3.4,2,94.0,2.0,7,16.0,9,1.56,4.0,7.0,-3.0,-0.89,-0.46,3.1,5.3,-2.3,-0.68,-0.27,Matches
Kaio Nunes,br BRA,"FW,MF",23.0,13,266.0,20.0,7.8,3.0,1,81.0,0.0,12,15.0,5,1.77,6.0,9.0,-3.0,-1.02,-0.59,5.9,6.7,-0.8,-0.27,0.17,Matches
Rafael Elias,br BRA,FW,19.0,4,151.0,38.0,4.4,1.7,1,92.0,1.0,3,20.0,6,1.75,2.0,4.0,-2.0,-1.19,-0.75,3.0,2.9,0.1,0.05,0.5,Matches
Júnior Brandão,br BRA,FW,24.0,6,140.0,23.0,4.1,1.6,1,80.0,0.0,5,12.0,6,1.17,1.0,2.0,-1.0,-0.64,-0.18,2.9,1.9,1.0,0.66,1.14,Matches
Lucão,br BRA,DF,22.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,16,0.0,0.0,2.0,-2.0,-2.0,-1.57,0.3,1.8,-1.4,-1.45,-1.05,Matches
Marcelo Rangel,br BRA,GK,30.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,22,0.0,0.0,3.0,-3.0,-3.0,-2.59,0.5,1.4,-0.8,-0.83,-0.41,Matches
Jean Carlos,br BRA,MF,25.0,1,19.0,19.0,0.6,0.2,1,19.0,0.0,0,,3,1.0,0.0,0.0,0.0,0.0,0.48,0.0,0.1,-0.1,-0.59,-0.17,Matches
Luiz Eduardo da Silva dos Santos,br BRA,"MF,FW",22.0,4,65.0,16.0,1.9,0.7,0,,0.0,4,15.0,10,2.5,1.0,1.0,0.0,0.0,0.48,0.7,2.0,-1.3,-1.77,-1.37,Matches
Vinícius,br BRA,"FW,MF",19.0,5,59.0,12.0,1.7,0.7,0,,0.0,5,11.0,5,1.0,2.0,2.0,0.0,0.0,0.48,1.2,3.3,-2.1,-3.25,-2.87,Matches
Filipe Trindade,br BRA,"MF,DF",19.0,2,45.0,23.0,1.3,0.5,0,,0.0,2,22.0,3,0.0,0.0,2.0,-2.0,-4.0,-3.57,0.1,1.6,-1.5,-2.96,-2.56,Matches
Marcinho,br BRA,"FW,MF",23.0,3,42.0,14.0,1.2,0.5,0,,0.0,3,13.0,11,1.0,2.0,1.0,1.0,2.14,2.65,0.7,1.0,-0.3,-0.63,-0.2,Matches
Marcos de Paula Dutra,br BRA,GK,25.0,1,33.0,33.0,1.0,0.4,0,,0.0,1,32.0,12,0.0,0.0,2.0,-2.0,-5.45,-5.03,0.2,0.9,-0.7,-1.96,-1.55,Matches
Giovanny,br BRA,FW,21.0,1,23.0,23.0,0.7,0.3,0,,0.0,1,22.0,7,1.0,0.0,1.0,-1.0,-3.91,-3.46,0.2,0.2,0.0,-0.08,0.35,Matches
Miguel Figueira,br BRA,FW,18.0,1,6.0,6.0,0.2,0.1,0,,0.0,1,5.0,3,3.0,1.0,0.0,1.0,15.0,15.5,0.7,0.1,0.6,9.34,9.78,Matches
Paulo Ricardo,br BRA,MF,24.0,1,4.0,4.0,0.1,0.0,0,,0.0,1,3.0,4,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.8,-0.8,-17.17,-16.76,Matches
João Afonso Crispim,br BRA,MF,23.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,,Matches
Heron,br BRA,DF,18.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,,Matches
Nilson Loyola,pe PER,"DF,FW",24.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Brenner Marlos,br BRA,FW,24.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Matheus,br BRA,GK,24.0,0,,,,,0,,0.0,0,,5,,,,,,,,,,,,Matches
Iago Mendonça,br BRA,DF,19.0,0,,,,,0,,0.0,0,,9,,,,,,,,,,,,Matches
Gabriel Rodrigues,br BRA,DF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Alisson Taddei,br BRA,FW,21.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,,Matches
Ricardo Verza,br BRA,FW,21.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,26.4,38,3420.0,90.0,100.0,38.0,418,84.0,,114,22.0,310,1.37,46.0,64.0,-18.0,-0.47,,47.2,63.4,-16.2,-0.43,,
Opponent Total,,,27.3,38,3420.0,90.0,100.0,38.0,418,84.0,,113,24.0,314,1.45,64.0,46.0,18.0,0.47,,63.4,47.2,16.2,0.43,,
