Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-09-21,18:30,Série A,Matchweek 23,Sun,Home,W,6,0,Palmeiras,,7845.0,,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2014-09-25,19:30,Série A,Matchweek 24,Thu,Away,L,0,1,Botafogo (RJ),,7056.0,,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2014-09-28,18:30,Série A,Matchweek 25,Sun,Away,L,0,2,Santos,,9694.0,,4-3-3,4-2-3-1,Heber Roberto Lopes,Match Report,
2014-10-01,20:00,Sudamericana,Round of 16,Wed,Away,L,0,1,ec CS Emelec,,,,,,Óscar Maldonado,Match Report,Leg 1 of 2
2014-10-04,21:00,Série A,Matchweek 26,Sat,Home,W,1,0,Figueirense,,2306.0,,4-2-2-2,4-4-2,Marcelo Aparecido Ribeiro De Souza,Match Report,
2014-10-08,21:00,Série A,Matchweek 27,Wed,Away,D,2,2,Vitória,,8422.0,,4-4-2,4-1-2-1-2,Péricles Bassols Pegado Cortez,Match Report,
2014-10-11,18:30,Série A,Matchweek 28,Sat,Home,W,3,0,Coritiba,,1392.0,,4-4-2,4-2-2-2,Flavio Rodrigues Guerra,Match Report,
2014-10-15,22:00,Sudamericana,Round of 16,Wed,Home,W,1 (5),0 (6),ec CS Emelec,,,,,,Wilmar Roldán,Match Report,Leg 2 of 2; CS Emelec won; CS Emelec won on penalty kicks following extra time
2014-10-18,18:30,Série A,Matchweek 29,Sat,Home,D,0,0,Grêmio,,3044.0,,4-4-1-1,4-2-3-1,Marielson Alves Silva,Match Report,
2014-10-22,21:30,Série A,Matchweek 30,Wed,Away,W,1,0,Sport Recife,,7780.0,,4-4-1-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2014-10-27,20:30,Série A,Matchweek 31,Mon,Away,L,0,3,São Paulo,,31907.0,,4-2-3-1,4-2-2-2,Braulio da Silva Machado,Match Report,
2014-11-01,19:30,Série A,Matchweek 32,Sat,Home,L,0,2,Fluminense,,3985.0,,4-4-2,4-2-2-2,Ricardo Marques Ribeiro,Match Report,
2014-11-09,19:30,Série A,Matchweek 33,Sun,Home,W,3,0,Bahia,,2187.0,,4-3-2-1,4-4-2,Raphael Claus,Match Report,
2014-11-16,17:00,Série A,Matchweek 34,Sun,Away,L,0,1,Internacional,,20786.0,,4-4-2,4-2-3-1,Marielson Alves Silva,Match Report,
2014-11-19,20:00,Série A,Matchweek 35,Wed,Home,L,0,1,Corinthians,,24431.0,,4-2-3-1,4-2-2-2,Leandro Pedro Vuaden,Match Report,
2014-11-23,17:00,Série A,Matchweek 36,Sun,Away,L,1,2,Cruzeiro,,56769.0,,4-1-2-1-2◆,4-2-3-1,Paulo Henrique De Godoy Bezerra,Match Report,
2014-11-30,19:30,Série A,Matchweek 37,Sun,Away,L,0,1,Ath Paranaense,,12807.0,,4-4-2,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Home,W,4,2,Chapecoense,,1768.0,,4-2-3-1,4-2-2-2,Flavio Feijo de Omena,Match Report,
