Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Henrique Lordelo,br BRA,MF,19.0,8.4,395,20,93,249,55,3,395,6,2,33.3,4,66.7,186,840,363,3,8,0,9,8,233,3,Matches
Rafael Vaz,br BRA,DF,31.0,7.0,383,49,195,172,21,2,383,0,0,,0,,206,954,649,6,3,0,1,1,252,2,Matches
Sandro,br BRA,MF,30.0,6.3,258,42,111,125,24,6,258,4,4,100.0,0,0.0,110,404,170,2,3,0,3,1,141,5,Matches
Marcelo Rangel,br BRA,GK,31.0,6.0,188,169,187,1,0,0,188,1,1,100.0,0,0.0,77,475,285,0,0,0,0,0,47,0,Matches
Iago Mendonça,br BRA,DF,20.0,6.1,251,56,151,86,14,7,251,0,0,,0,,102,449,202,1,3,0,3,1,115,1,Matches
Jurani Francisco Ratinho,br BRA,MF,23.0,5.4,300,13,98,163,42,2,300,4,4,100.0,0,0.0,167,842,384,4,3,1,3,7,174,9,Matches
Gilberto,br BRA,MF,31.0,3.5,197,11,71,115,16,2,197,5,5,100.0,0,0.0,106,674,338,4,1,0,3,1,138,4,Matches
Taylon Carvalho,br BRA,DF,19.0,4.8,235,15,89,99,48,1,235,2,2,100.0,0,0.0,106,480,199,3,4,0,6,6,127,11,Matches
Victor Andrade,br BRA,"FW,MF",24.0,4.4,167,5,24,61,86,19,167,33,26,78.8,7,21.2,121,1227,660,24,20,10,15,9,121,38,Matches
Daniel,br BRA,MF,20.0,6.4,438,9,99,256,88,7,438,9,6,66.7,3,33.3,254,1479,702,7,8,1,14,7,286,22,Matches
Índio,br BRA,"MF,DF",19.0,4.4,230,3,28,102,104,11,230,19,8,42.1,11,57.9,149,1414,661,29,13,3,16,14,169,45,Matches
Luiz Gustavo,br BRA,"DF,MF",25.0,2.9,150,17,64,75,14,1,150,1,0,0.0,1,100.0,83,364,149,2,2,0,1,4,81,5,Matches
Chico,br BRA,DF,32.0,2.2,101,16,61,37,3,1,101,0,0,,0,,55,391,260,5,0,0,0,0,66,0,Matches
Mike,br BRA,"FW,MF",26.0,3.0,97,0,7,36,55,13,97,5,4,80.0,1,20.0,61,289,119,4,1,1,4,2,74,25,Matches
Gustavo Blanco,br BRA,"FW,MF",25.0,1.8,95,4,20,49,29,2,95,2,1,50.0,1,50.0,71,365,130,2,2,0,4,3,65,3,Matches
Gabriel Rodrigues,br BRA,"MF,FW",20.0,2.0,106,3,25,44,42,0,106,2,1,50.0,1,50.0,60,457,270,4,5,0,3,3,56,7,Matches
Ignacio Jara,cl CHI,"FW,MF",22.0,1.4,54,0,7,32,15,2,54,4,2,50.0,2,50.0,32,170,68,1,1,0,1,4,41,3,Matches
Marcinho,br BRA,FW,24.0,0.8,38,0,4,17,17,0,38,0,0,,0,,32,151,52,1,4,0,2,3,30,2,Matches
Yago Rocha,br BRA,DF,25.0,0.6,42,4,15,14,14,0,42,1,1,100.0,0,0.0,15,140,102,2,1,0,0,0,15,2,Matches
Thalles,br BRA,FW,22.0,0.5,13,0,3,4,6,0,13,0,0,,0,,11,67,30,2,1,0,3,2,10,2,Matches
Pedro Marinho,br BRA,"MF,FW",29.0,1.3,42,0,5,9,28,3,42,1,1,100.0,0,0.0,25,183,94,5,5,1,10,1,25,7,Matches
Zeca,br BRA,"FW,MF",22.0,0.8,27,2,3,14,12,4,27,3,2,66.7,1,33.3,15,81,36,1,1,0,2,3,17,7,Matches
Joao Marcos,br BRA,FW,19.0,0.7,26,1,3,10,14,2,26,3,2,66.7,1,33.3,15,114,10,1,0,1,2,3,17,5,Matches
Alyson Motta,br BRA,MF,20.0,0.5,19,1,2,9,9,1,19,1,0,0.0,1,100.0,13,79,36,1,1,0,3,1,16,10,Matches
Sandrinho,br BRA,FW,18.0,0.5,26,0,3,12,11,3,26,2,2,100.0,0,0.0,18,129,32,2,1,1,4,2,16,5,Matches
Kevin Quevedo,pe PER,FW,22.0,0.4,9,0,2,1,6,0,9,0,0,,0,,9,66,39,1,1,0,1,0,8,2,Matches
Gustavinho,br BRA,"MF,DF",19.0,0.3,21,0,7,4,10,1,21,1,0,0.0,1,100.0,13,60,35,3,1,1,0,0,12,5,Matches
Sebastian Salazar,co COL,MF,24.0,0.2,7,0,3,4,1,0,7,0,0,,0,,7,26,13,0,0,0,0,0,4,0,Matches
Daniel Silva,br BRA,FW,19.0,0.1,7,0,0,2,5,0,7,1,0,0.0,1,100.0,4,23,14,1,0,0,1,1,4,1,Matches
Lucão,br BRA,FW,28.0,0.1,2,0,0,1,1,0,2,1,1,100.0,0,0.0,1,2,0,0,0,0,0,0,2,0,Matches
Vidal,br BRA,MF,23.0,0.1,10,0,1,5,4,1,10,0,0,,0,,6,23,16,0,0,0,0,0,6,2,Matches
Squad Total,,,26.0,38.0,18885,2480,6936,8073,4100,503,18880,543,341,62.8,202,37.2,9961,55169,28036,491,425,82,512,369,11002,1084,
Opponent Total,,,26.6,38.0,24014,1848,6293,11067,6897,925,24008,619,347,56.1,272,43.9,14513,74747,39780,763,601,158,537,324,16195,1933,
