Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Zé Ricardo,br BRA,MF,23.0,11.9,669,620,41,36,3,12,4,5,0,0,0,0,555,8,10,Matches
João Magno,br BRA,FW,25.0,10.9,155,133,21,0,1,0,3,0,0,0,0,0,98,1,7,Matches
Dieguinho,br BRA,"DF,FW",27.0,12.0,545,462,81,14,1,6,27,59,8,0,8,0,436,2,9,Matches
Sidimar,br BRA,DF,30.0,11.2,386,360,25,21,0,4,1,0,0,0,0,0,330,1,1,Matches
Matheus Peixoto,br BRA,FW,27.0,9.8,156,134,20,0,1,0,3,0,0,0,0,0,111,2,6,Matches
Matheus Babi,br BRA,FW,25.0,9.8,177,157,20,0,0,3,1,0,0,0,0,0,124,0,6,Matches
Raphael Guzzo,pt POR,MF,28.0,6.4,314,290,23,8,1,2,11,11,4,1,3,0,264,1,7,Matches
Luis Oyama,br BRA,MF,26.0,6.2,237,232,5,5,1,4,2,0,0,0,0,0,195,0,5,Matches
Bruno Araújo dos Santos,br BRA,DF,29.0,5.0,217,155,61,2,0,3,7,59,0,0,0,0,166,1,6,Matches
EDU,br BRA,DF,22.0,4.8,222,211,10,6,0,0,1,1,0,0,0,0,188,1,1,Matches
Diego Gonçalves,br BRA,"FW,MF",28.0,4.0,115,106,7,1,1,3,6,1,2,0,0,0,87,2,2,Matches
Alesson,br BRA,"FW,MF",23.0,7.3,215,198,14,2,0,2,23,8,3,2,0,0,130,3,20,Matches
Marcelo Rangel,br BRA,GK,34.0,3.0,81,43,38,9,0,0,0,0,0,0,0,0,58,0,1,Matches
Apodi,br BRA,"FW,MF",36.0,4.2,58,52,6,0,0,0,6,3,0,0,0,0,35,0,3,Matches
Higor Meritão,br BRA,MF,28.0,2.5,101,100,1,1,1,0,1,0,0,0,0,0,87,0,1,Matches
Pedrinho Junqueira,br BRA,"FW,MF",18.0,2.2,39,36,3,0,0,0,1,0,0,0,0,0,31,0,3,Matches
Matheusinho,br BRA,"FW,MF",24.0,2.2,70,62,8,1,1,1,6,7,0,0,0,0,50,0,5,Matches
Gabriel Novaes,br BRA,FW,23.0,1.1,18,15,3,0,0,0,0,0,0,0,0,0,13,0,1,Matches
Dodô,br BRA,"MF,FW",21.0,3.6,152,128,23,9,0,0,22,1,13,5,8,0,120,1,4,Matches
Philippe Costa,br BRA,FW,22.0,1.2,18,17,1,0,0,1,0,0,0,0,0,0,16,0,0,Matches
Breno Herculano,br BRA,"FW,MF",23.0,0.9,14,12,2,0,0,0,1,0,0,0,0,0,8,0,1,Matches
Xavier,br BRA,DF,22.0,0.7,20,15,5,0,0,0,2,5,0,0,0,0,13,0,1,Matches
Lucas Emmanuel,br BRA,FW,22.0,0.6,8,8,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Mina,br BRA,DF,19.0,0.5,17,17,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
Simioni,br BRA,MF,19.0,0.5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Fellipe Bastos,br BRA,MF,32.0,0.4,14,10,4,4,0,0,2,0,0,0,0,0,12,0,0,Matches
Halerrandrio dos Santos,br BRA,MF,16.0,0.3,3,2,1,1,0,0,2,0,0,0,0,0,1,0,0,Matches
Denzel,br BRA,FW,20.0,0.3,6,6,0,0,0,0,0,0,0,0,0,0,4,0,2,Matches
Jhonny Lucas,br BRA,MF,22.0,0.2,9,9,0,0,0,0,1,0,0,0,0,0,6,0,0,Matches
Squad Total,,,27.7,38.0,15828,13676,2066,620,46,132,702,810,201,84,99,8,12157,86,341,
Opponent Total,,,27.2,38.0,19812,17729,2032,685,43,144,889,749,232,94,96,2,16133,51,305,
