Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Thalles,br BRA,"MF,FW",21.0,7.0,1,0,0,17,11,1,51,7,7,1,0,0,22,0,7,0.0,Matches
Marlone,br BRA,"MF,FW",26.0,6.6,1,0,0,8,10,0,35,5,6,0,0,0,22,10,22,31.3,Matches
Alan Ruschel,br BRA,"DF,FW",29.0,4.8,4,0,0,6,8,1,12,2,5,0,0,0,23,6,8,42.9,Matches
Breno,br BRA,"MF,DF",18.0,4.2,1,1,0,15,3,0,0,8,11,0,0,0,22,3,3,50.0,Matches
Rafinha,br BRA,"FW,MF",26.0,3.8,2,0,0,10,10,1,17,3,1,0,0,0,14,1,6,14.3,Matches
Kevin,br BRA,DF,21.0,2.8,2,0,0,1,2,0,7,4,3,0,0,0,14,1,1,50.0,Matches
Renatinho,br BRA,"FW,MF",27.0,3.4,1,0,0,4,7,1,8,9,3,0,0,0,21,4,3,57.1,Matches
Kaio Nunes,br BRA,"FW,MF",23.0,3.0,0,0,0,9,6,0,9,2,3,0,0,0,13,3,7,30.0,Matches
Rafael Elias,br BRA,FW,19.0,1.7,0,0,0,5,4,1,0,1,0,0,0,0,1,1,11,8.3,Matches
Júnior Brandão,br BRA,FW,24.0,1.6,3,0,0,6,4,1,0,1,0,0,0,0,4,3,14,17.6,Matches
Lucão,br BRA,DF,22.0,1.0,0,0,0,0,0,0,0,3,0,0,0,0,5,1,5,16.7,Matches
Marcelo Rangel,br BRA,GK,30.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,Matches
Jean Carlos,br BRA,MF,25.0,0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches
Luiz Eduardo da Silva dos Santos,br BRA,"MF,FW",22.0,0.7,0,0,0,4,0,0,0,0,1,0,1,0,3,3,0,100.0,Matches
Vinícius,br BRA,"FW,MF",19.0,0.7,1,0,0,5,3,0,0,0,2,0,0,0,3,1,2,33.3,Matches
Filipe Trindade,br BRA,"MF,DF",19.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,100.0,Matches
Marcinho,br BRA,"FW,MF",23.0,0.5,0,0,0,1,1,0,1,0,0,0,0,0,7,0,1,0.0,Matches
Marcos de Paula Dutra,br BRA,GK,25.0,0.4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,50.0,Matches
Giovanny,br BRA,FW,21.0,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Miguel Figueira,br BRA,FW,18.0,0.1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,100.0,Matches
Paulo Ricardo,br BRA,MF,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,26.4,38.0,87,7,3,552,570,53,769,388,397,3,6,1,1766,553,652,45.9,
Opponent Total,,,27.3,38.0,85,6,2,606,508,55,829,314,362,3,4,2,1761,652,553,54.1,
